steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39
0.0,147.2919921875,312.4208984375,67.0810546875,190.5830078125,65.5654296875,190.98828125,196.2373046875,270.5390625,6.4228515625,167.7314453125,276.4833984375,219.2646484375,360.0322265625,20.4814453125,66.845703125,559.8486328125,313.412109375,224.240234375,105.8935546875,66.3642578125,72.962890625,17.2314453125,261.5009765625,77.9970703125,256.357421875,233.732421875,181.904296875,141.908203125,12.876953125,243.1572265625,234.5400390625,2.6484375,335.6357421875,334.232421875,280.296875,183.130859375,2.5361328125,347.0302734375,575.8583984375,136.2138671875
10526315.789473685,165.78415170336694,324.2476497555043,84.69996826140175,199.89168773133338,81.37627563318058,195.20317417102507,214.46328200659923,272.59304548828885,22.70470765290829,179.4434619702791,275.7335254795994,231.6785289072264,363.91686971828216,43.23611927824999,83.07628301107984,531.7168237522368,304.4432589010519,232.83542196902542,112.55597269634131,79.34505597111922,101.61239000304586,21.564782943091565,275.49450744354164,96.0344442277734,267.60662372092463,226.85077871179976,200.84038871279054,150.53899611792735,34.2749672570057,235.52870063042045,224.91954887738848,13.867239090874591,332.943021599936,336.00200466303943,284.1798569396592,199.23092304768656,21.818809707409137,353.87924601694885,580.9560616062619,152.0330745876661
21052631.57894737,479.14997994272335,540.7908329950476,412.2240888378957,384.4278676991978,349.466505726949,326.070965949188,535.7600722167631,365.572736254029,312.8251062588679,385.80707953709316,292.23416366999834,446.5909176242649,427.9232647227448,433.28888682843575,380.47819330949864,158.08706155179945,204.1794600288624,406.9013841634312,255.00024538753436,347.1607171003178,586.381059879081,147.46941334521014,536.6957676219148,428.9959876041994,472.77051017951436,197.19537652034182,506.06067665924326,303.51442527770996,435.8617191790214,135.57463742095018,144.62433792811686,232.77043199407098,348.50210063015,388.38459303900805,357.7107197399615,482.124847079248,393.68949566785653,462.82653584044397,673.0517291705694,401.57051109673245
31578947.368421055,525.4422333181069,729.0769265114105,720.021679899369,672.4188115286365,448.25654882341223,816.5638128528965,701.4454429552496,815.3080111580211,487.9462838661638,525.5860608409978,522.5532985961999,523.2432590310264,491.86610403087343,533.7415102300882,632.2076333619221,849.9237802088095,590.0310918855535,688.6233596484748,463.45279993442944,782.1901702431761,686.3138412385766,572.3627448861289,753.9877503757001,715.317640135493,643.5113937240559,850.7135437492518,507.0858766999603,399.78777353122956,791.3973462693909,375.54677343500623,781.11878675371,494.6042892186596,820.4865137507051,569.1008654010593,465.5343265639118,605.1329113968192,806.2910299142642,489.6489013238628,753.9578254572903,379.64547951135626
42105263.15789474,541.5391875819156,745.6885006236237,860.4466034315959,914.644643862822,729.9584350374597,881.9528896194415,844.2070803972492,804.5748971849267,541.3762807132795,776.4145546170813,542.9749224232174,461.63974869746573,639.7246105690741,513.1306725710713,840.5366209246775,521.9441811833685,608.6639713171116,871.8373407908093,350.1373853287208,904.8748621214129,861.1132246318616,597.8203761663464,769.9028958772358,688.2795342949948,790.8852075275622,629.1943661169331,874.8848716651304,519.1408811976045,800.3230798990772,522.7033868086966,828.2019548918072,540.2333569302123,833.7881876451487,581.8122038907292,606.0907701825171,625.1614703339553,835.7815534110874,701.0634398949112,858.6626254369678,801.2758137499527
52631578.94736842,557.9020876554241,310.7979742853265,750.9099184918601,841.1582946830179,768.7980151982189,711.393536491077,924.6750465614974,890.581692006119,331.74834299747965,836.5708801713347,544.7748060939715,220.6387326539058,9.886747236066906,365.71214669827276,916.6548984506454,380.5762405052079,613.0700256210284,848.138351720456,623.3370406053073,789.245722237056,819.713130229728,614.9955943073262,913.1582667226606,273.3702885186573,735.9185765126406,70.44472657148197,839.1029757423083,547.1537955381864,863.3067262522732,541.6684417275511,806.9649453757543,538.8026095599018,864.4582462469297,552.3539705117984,481.05091662155957,610.6307268644634,747.0540248310797,366.1772672251651,767.5951240148571,839.5018709452198
63157894.73684211,538.4408501759791,596.311450001936,884.3077162903762,692.4665943843172,846.5988943464537,483.9745891074396,872.8755710739177,824.4204199466019,310.7474487864739,889.1353772446058,488.76085486372415,602.5728833100802,182.90909153734904,405.9586665082173,869.4753352136163,908.2331653182856,609.0504985714223,831.6540097107187,621.5973732332773,726.959950116863,723.038885433588,618.0895681618983,926.0558036635126,734.0213785831949,683.3537466889275,408.3455935977506,555.8440292971281,550.6425329245359,881.339063211161,550.2015097187497,881.0790598227377,547.2500644588735,850.4539192389914,490.6501209227333,570.924227394886,572.0557844315208,728.7847427621771,372.07661070255676,691.3750063772018,854.3309317982428
73684210.5263158,559.4171252633726,498.9740190796572,860.5149798221535,505.0481845929685,743.4676610518691,786.5616357729376,827.586307850571,904.7136139856481,282.2132585081698,855.8502304468128,462.4354566246519,603.3309771360783,659.7381573013984,183.43620745957412,873.2562490579495,898.9948733533188,501.53215100824656,849.8539784582038,546.4817309973973,804.0680665943431,658.4703936220205,574.1306472049195,869.6816078487195,632.8580374440326,889.1050979529722,911.8985769081644,199.2000023057258,556.9715328110882,875.4897284732301,539.2533560591721,872.6823096103616,544.2842800557778,900.5049430630544,623.4465403675703,577.7748059116902,535.5324942913743,695.2222816514839,295.34279467194375,846.3566244923178,858.6855885090921
84210526.31578948,549.6767416872146,373.15289830765255,670.5674567605649,926.9075208119739,593.8428563041368,919.2002362069001,703.8427450755955,569.6128500095693,494.1902210098225,876.4065582824876,556.5913241272818,591.1809376640002,954.8479495484413,530.645650108105,911.0086479292681,934.7283697154713,428.66208496516435,911.0497457446154,559.1637571974144,698.8585878620518,673.6053439322602,537.756360653695,866.2449102639491,355.9129899254796,908.0660136637596,895.0702674210567,703.0735193395219,567.7008474038248,933.4222463042452,540.4544392847289,897.0926822863127,454.28660727207676,902.5751029778055,630.2276828374889,527.3640397513012,634.9214572219637,806.4299183895713,532.8506872330347,928.522172225149,887.0089429184341
94736842.10526316,553.9434497759282,787.9531429692319,553.9277241381913,850.648736446518,641.0694789199617,932.3796451204041,711.8919081938894,558.5121086574989,577.6280619523532,907.7183813533625,560.4089200239102,590.1090433855136,963.8895432559407,630.1449462224903,885.2926043909342,875.1885812368419,586.3252596366439,903.9471105036644,686.4996873110615,748.5378372345605,799.3193395170808,601.1503921836367,733.6820502743496,676.7271099037741,847.9720729130456,884.4516453201421,930.4788670077548,573.034301731395,943.6466280548857,530.4950509982756,770.3055021333562,364.43336410733804,894.5720060802893,627.6124856108773,547.6420544177872,645.3145374340364,795.5613888558258,638.1585616642749,928.3104206386365,912.4262876906884
