steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7
0.0,0.49257510900497437,0.5026094913482666,0.500285267829895,0.4569414556026459,0.5030395984649658,0.49896693229675293,0.4931785762310028,0.5205731987953186
10526315.789473685,0.5079036941764737,0.519967624868287,0.5134996283248614,0.4722930991379938,0.5164090456791581,0.5185140911834779,0.5070346351915298,0.5310563708694557
21052631.57894737,0.7912533816315848,0.8418844598384156,0.8039649852810794,0.7835478233225087,0.7772094362955205,0.9015399668381197,0.7878076803842766,0.7553672304336972
31578947.368421055,1.089694189187978,1.1633621108933634,1.3222840120183907,1.1842720205721462,1.1232128279026306,1.43883810501734,1.1754899642467653,1.246279554957862
42105263.15789474,1.5413735860370492,1.3558439573110532,1.1074741697745072,0.9872097209485511,1.3296061976686369,1.679058913009917,1.1138750956918775,1.6793267192638937
52631578.94736842,1.5871469844032693,0.9526320512227874,0.970903242935157,0.9171952129486133,1.162197532429756,1.0349660251582096,0.9912301169718368,1.320138666576124
63157894.73684211,1.0003153144251657,0.9118987528556942,1.4204174928990176,0.945402758234049,0.8702941864865659,0.924358534760492,1.03500504834175,0.8899898115346219
73684210.5263158,0.9244371047688499,0.9730766017084755,2.8953461088324,1.0636802595711785,0.838594380446898,1.023539134095503,1.3027911435679207,0.8517548354549612
84210526.31578948,0.954068605853838,1.092135425786026,4.955493109295573,1.3621564394822783,0.8703449460912568,1.3966469644617878,2.145833698470259,0.9006897623733284
94736842.10526316,1.1023161311908316,1.3055538423278774,6.689985676597638,1.9821597596654963,0.9662991116373861,2.1174547544717943,3.8641294912071356,1.033138473982403
105263157.89473684,1.4988551649304978,1.8440628557703316,9.649827471320256,3.349454244162753,1.1351705044901406,3.1984411127029446,5.690269784503965,1.3972414144968814
115789473.68421052,2.3656505380877757,2.7064799506641624,13.39384728219164,5.014559417737291,1.421837923853849,4.35823668516757,7.136996573431887,1.963132244104602
126315789.47368422,3.1323486521628556,3.5064108491284456,15.30583360572436,6.749246401423358,1.7151651666202996,4.847397195820251,8.181780304708145,2.492827596511806
136842105.2631579,3.4125190459390446,3.7052086559878896,16.331678357163646,7.830031187556055,1.8618232193967288,5.796111485965994,9.706781010718764,2.6223442609031062
147368421.0526316,4.59275319733608,4.424680956291072,16.710683266222063,8.994271951312216,2.1322843489498986,8.790984750547322,13.258042292132812,2.9994117527493276
157894736.84210527,5.170035058401598,6.087194106233284,15.540077759943633,9.551179882685894,2.755945187407724,10.80360581985368,16.546783873238642,3.184647689880468
168421052.63157895,6.38090367728736,7.432906729734176,15.517092953139395,12.65301074005065,2.9975453116556947,12.55459440745145,16.86209893267901,3.6766829178604064
178947368.42105263,7.886187091005394,9.309970056614905,14.234913172414448,14.072779912114598,3.238330874966788,14.17063420750923,14.16194050417764,3.9394807625656116
189473684.21052632,9.196622733945167,11.95505075702583,10.761035742697375,14.628725765572236,3.4162257998134336,12.94255108226328,12.402922768016808,4.406240419252489
200000000.0,10.912642937545714,11.816854914601304,12.646076034705498,15.475076929764136,4.422550196661369,13.01986214567564,12.934477782857261,4.323972600487698
