steps,trial_0,trial_1,trial_2,trial_3,trial_4
0.0,3.0150551795959477,2.9026670455932617,1.586128830909729,1.585775375366211,1.705855369567871
2631578.947368421,3.7969629010430688,4.3589882565858336,2.8303502290080744,2.863558883125191,3.8770608610816697
5263157.894736842,4.578870622490189,5.815309467578405,4.07457162710642,4.141342390884171,6.048266352595468
7894736.842105264,5.3607783439373105,7.271630678570976,5.318793025204766,5.419125898643152,8.219471844109268
10526315.789473685,7.1514746215390534,10.266471318247026,6.185305117547774,8.021648803497094,10.203279383545906
13157894.736842105,11.748077693885486,17.540644918682805,6.001233218834131,14.308883685798367,11.665846685029306
15789473.684210528,16.344680766231924,24.81481851911859,5.817161320120488,20.596118568099644,13.128413986512706
18421052.63157895,20.941283838578357,32.08899211955436,5.633089421406845,26.883353450400918,14.590981287996104
21052631.57894737,24.443363043822742,36.56915732120213,10.971979403574217,97.75118619674134,17.22764753589505
23684210.52631579,26.970516040725144,38.560612960473485,21.23034208723785,226.1429517694602,20.910119972632906
26315789.47368421,29.497669037627546,40.55206859974485,31.488704770901485,354.5347173421791,24.592592409370763
28947368.42105263,32.02482203452995,42.54352423901621,41.74706745456512,482.926482914898,28.27506484610862
31578947.368421055,30.568912809224503,42.154760433655035,48.62273373258742,532.565002830405,27.144948870335757
34210526.315789476,28.075466643332646,41.14597980135627,54.61725071294789,561.6893060447877,24.761214954582485
36842105.2631579,25.582020477440793,40.1371991690575,60.611767693308366,590.8136092591704,22.377481038829217
39473684.21052632,23.427279935561515,40.06334318593145,66.24403373230444,616.8724729387384,20.61151302135305
42105263.15789474,26.794603841869456,55.23196858167649,65.97036581917813,592.9541485435084,28.917249936806535
44736842.10526316,30.161927748177398,70.40059397742152,65.69669790605181,569.0358241482785,37.22298685226002
47368421.05263158,33.529251654485336,85.56921937316656,65.42302999292549,545.1174997530485,45.5287237677135
50000000.0,35.803947211553655,93.32731838772695,64.69256400316954,535.5497849384943,50.93834587186575
