steps,trial_0,trial_1,trial_2
0.0,6.0297064781188965,9.599197387695312,10.541629791259766
10526315.789473685,6.294403557406373,9.653626225486274,10.910978916867371
21052631.57894737,14.260544811971384,13.959557455146578,29.77448703125739
31578947.368421055,62.244268460575924,49.82062444014481,135.5950119004603
42105263.15789474,164.8259350139018,117.64808607316084,144.6783855531024
52631578.94736842,181.14805060406306,202.72487256583085,96.99354916092761
63157894.73684211,189.39913287271753,235.84892698420714,169.43550889817303
73684210.5263158,208.90872544256604,258.97514639113746,177.93418005905488
84210526.31578948,241.0756863986356,304.7765708663127,186.71089137293956
94736842.10526316,279.2634670318329,383.6216354724278,197.98923038623175
105263157.89473684,312.4785372550468,420.02265991877323,212.84522480474286
115789473.68421052,338.1545973438305,447.4099255346195,229.9123420153546
126315789.47368422,357.3827254772186,473.60389870157536,251.80999829250692
136842105.2631579,373.9866104332364,487.9129498860182,281.7314653579879
147368421.0526316,386.8399020720717,502.9986180298216,312.8166945107756
157894736.84210527,397.96038119259634,518.3788421761626,340.92192150986756
168421052.63157895,406.52874209676094,532.0816364869517,377.0078565195987
178947368.42105263,417.94912062366586,550.332540981327,406.5392173756523
189473684.21052632,429.93120925264674,557.2160847887108,423.84905882225144
200000000.0,440.55319148929493,568.0780503279284,440.18180797288295
