steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5
0.0,11.567991256713867,17.900358200073242,18.743000030517578,4.467343330383301,14.583778381347656,22.50276756286621
2631578.947368421,12.392299931300315,17.900358200073242,18.874213362994947,5.001726682248869,14.794365694648342,22.596301210554024
5263157.894736842,42.54431782270733,18.891954591399745,23.20216803801687,24.074297729291416,23.44434956500405,26.14334295297924
7894736.842105264,64.0855520900927,35.83539579416576,19.795113318844848,31.759867464241225,45.75570476682562,30.34883265746267
10526315.789473685,85.14006167963939,38.30503042120682,26.413870911849173,25.382101046411616,42.4909972266147,24.70419918863397
13157894.736842105,561.038026106985,41.24483107265673,33.00096902721806,29.31882051731411,53.071414630664016,52.02558311035759
15789473.684210528,533.9848287482013,46.29370552615115,39.65433799593073,13.104602418447811,193.88084582278597,111.38690549448927
18421052.63157895,742.5253943393104,49.05503847097097,54.68007940995066,42.03075985532058,195.58537734182272,378.3960471404228
21052631.57894737,612.5132928145559,70.3054838180542,57.37040765661942,51.53955273879201,524.5443083110608,818.8316955566406
23684210.52631579,543.2754777607165,56.68008804321289,58.44015575710096,37.94915290882713,471.79734179848117,809.6025807230096
26315789.47368421,461.9042747899106,59.943380669543615,99.60259553005821,56.18601005955746,603.8809746190121,793.1973872937654
28947368.42105263,585.8911368219477,59.219327299218435,255.31030705100602,191.02335902264235,458.6416801904378,843.1522270001864
31578947.368421055,344.753457119591,50.17751869402437,526.158898002223,431.88775092677065,319.6876633292757,836.7000230488024
34210526.315789476,757.8680378763299,62.63688365409246,630.9436752921658,312.8096985816953,595.7612170671158,846.0446552477384
36842105.2631579,790.0746998034026,60.17443229022782,665.5993881225584,170.47515030911103,325.05964429754954,796.2479770058079
39473684.21052632,813.113179959749,64.46613643043916,521.0339539176539,294.0866825706081,522.7184325770331,795.5034294128419
42105263.15789474,791.7957217567845,61.41143537822525,542.0192405299136,351.7689088520251,591.1774179559002,836.373814633018
44736842.10526316,590.9173519736842,113.37628845164652,386.91255745134845,528.852170542667,462.9371505536533,817.0228251407021
47368421.05263158,625.663940228914,166.28328970858925,414.8395477094149,453.248068909896,475.67418891505184,831.0336641010485
50000000.0,817.4967651367188,195.13534545898438,631.9472045898438,180.1641082763672,287.63763427734375,823.1219482421875
