steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10526315.789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21052631.57894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31578947.368421055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42105263.15789474,0.0,0.0,0.2223814649925339,0.0,0.0,0.0,0.0,0.0002214954830602927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52631578.94736842,0.0,0.0019380854767775597,0.9860061370765073,0.001661216122952194,0.0,0.0,0.0,0.26344870992644664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013843467691268285,0.0,0.0,0.0,0.0
63157894.73684211,0.0,0.3364212162937159,0.9996677567754095,0.34341849118388645,0.0,0.0,0.0,0.9516760543442829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13312869719190962,0.0,0.0,0.0,0.0
73684210.5263158,0.0,0.9845011306931768,0.9994110545953555,0.998822109190711,0.0,0.0,0.0,0.999224765809289,0.0,0.0,0.0,0.026357962484174845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39536943726262264,0.0,0.6268099417646839,0.0,0.0,0.0,0.0
84210526.31578948,0.0,0.9989328569322412,0.9995570090338795,1.0,0.0004429909661205854,0.0,0.0,0.998046875,0.0,0.0,0.0004429909661205854,0.465984101440768,0.0,0.0,0.0,0.0,0.0,0.06866359974869073,0.0,0.0,0.9956507590338795,0.2644656067739895,0.9985804465338795,0.01860562057706459,0.0,0.0,0.0
94736842.10526316,0.0024918241844282918,0.9995016351631143,0.9985250726631143,1.0,0.0014749273368856583,0.0,0.0,0.998046875,0.49736810721188707,0.0,0.03636046591888175,0.9736789613549399,0.0,0.0,0.0024918241844282918,0.0,0.0004983648368856584,0.5819544065692088,0.0,0.0,0.9971106468475426,0.7629175186157227,0.9985452398368857,0.30315552920185634,0.0,0.0004983648368856584,0.0
105263157.89473684,0.0026678576693970747,0.9995771762076507,0.9991543524153015,0.9988925225846985,0.010259205614760972,0.0,0.0,0.9974931362923493,0.9878991039836176,0.0,0.2098546543279843,0.9990234375,0.0,0.0,0.025371144683077062,0.0,0.0004228237923492687,0.9962246649153015,0.006644864491808776,0.0,0.9951472665464449,0.9648950265054888,0.9995771762076507,0.8066386119810828,0.12569868663671602,0.0015303012076507312,0.0
115789473.68421052,0.027777515950295394,0.9981726622647525,1.0,0.9986559875784158,0.629977928964715,0.0,0.0,0.9988976502352475,0.9956104246863368,0.0,0.7409577171558157,0.9990234375,0.0,0.0,0.5246510122621487,0.0,0.0,0.9970703125,0.5136275146146229,0.0,0.995233062892079,0.9952231510194055,0.9993908874215842,0.9978052123431684,0.7047059621837328,0.006216913048910631,0.0
126315789.47368422,0.6944775462480804,0.9990637718475426,1.0,0.9996879239491809,1.0,0.0006644864491808788,0.0,0.9993355135508191,0.9967985707967235,0.0013289728983617577,0.9983992853983618,0.9996879239491809,0.0,0.065784158468907,0.9406652159968244,0.0,0.0,0.9990637718475426,0.9413297024460052,0.0066448644918087885,0.9970703125,1.0,0.9963654917032765,0.9990637718475426,0.99609375,0.022078791483617577,0.0
