steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31
52631578.94736842,138.69586814306365,551.5955960873587,936.4474831378691,308.7751176046037,337.4228601411934,296.23612221089957,913.8533565515957,947.3460862232047,102.32546062947063,201.2090907426463,890.9242715805851,911.151680496591,955.0143272520103,102.21693371102172,350.513792686185,907.404528906801,400.89439114981906,491.1735161197813,172.54766699331205,973.306280335561,520.7510586574138,419.8648617568108,940.0732036660582,82.7065109405615,185.20415865809468,942.9558201437181,122.10626564756902,441.4125320648883,569.9965458312523,926.3632311170451,899.3468681240346,126.95194513794458
63157894.73684211,383.70690709583675,934.4340140287896,952.8243387376173,704.7872552548088,877.8479807370258,972.745256192136,774.7505848960861,947.1296099411154,130.98639547090121,578.3414037131869,944.4447776524975,932.1868845581018,972.4945268736652,102.40456922736195,904.4939395575642,931.7819216185329,891.2116559984942,442.6829070214419,503.61842945209867,648.4362262320285,929.7847128310692,925.2156100626468,956.1254836020378,105.58629222577464,527.169162686512,966.9761950580037,306.62756047156404,893.1092984762219,599.2338609939277,950.0561690528638,929.740881034542,408.72435766986905
73684210.5263158,803.6963925972541,568.7883770645094,969.2130770211074,731.4854494409219,934.812672897389,979.824019292385,667.3628895527936,971.8595307482577,137.10433175742958,855.7443120796595,954.9769715797207,956.1611183645653,980.4256094798156,118.06044746846622,921.5724778753238,956.0337278060306,915.1319698034231,552.8443733641152,911.7137855532427,397.4575510502892,894.3930473436609,575.5527296294183,966.7913586185249,103.21793365957333,888.3608906967488,974.2089573633638,728.467569658631,931.7492257402874,389.51109491392407,967.4663496833099,943.7891036650151,883.760496831997
84210526.31578948,935.1803344214062,442.5542575633594,973.7500892742189,917.5559554113246,517.2595348196758,980.8830471302994,967.0162604191958,979.5036842565457,287.45841697279445,514.8365313832612,968.4888238867234,971.2046175663492,978.1021284634387,125.8611280746407,928.6309481750235,970.9762605498042,935.153700005645,838.9845617458101,934.0935894036227,545.356478199734,900.6946415940811,105.73004217924674,968.941932348003,95.81821817077098,920.98177720305,976.1985111632836,929.9457179291427,525.888827442875,938.3936194567799,974.7696549634854,961.125143915002,910.0206989621191
94736842.10526316,940.6068764925003,970.5780458063961,977.2688676775988,917.6962250682456,488.2172025184501,982.4460845479014,943.094039581324,983.0674984600405,673.3782008115274,487.02726613900467,974.9221873004351,977.2124754187142,978.839830372142,122.79978290431387,944.3171630645393,972.8693066988956,958.7174669504166,911.8796418783077,471.1639520333785,513.0199552416142,948.16172529918,580.8497665816728,973.063429776156,113.91091179335876,933.2218147324724,978.6044303335642,940.1837935389905,491.99412347329917,948.39676460632,980.6351195408697,976.7891789734199,930.4419706769266
105263157.89473684,944.1979438030158,452.4604224597938,979.7531525959929,920.0265619840649,951.009334944622,985.132009816632,937.2720137590186,981.7454069047093,894.1456284060703,938.1429637815813,963.9650834359621,980.2879069511911,982.3268058514661,116.68106930638945,959.9522505282035,973.9652213621007,967.113043120363,942.0518146251377,547.1014596405039,605.6754069975539,954.534344613387,940.7595696581368,975.7529438496297,124.85926031731998,951.4869751504253,432.84655564904244,614.2072144421514,941.620028627216,959.2396814743898,439.3619137144135,978.3099657359876,946.2011245994356
115789473.68421052,950.0482540888469,583.8195405921424,980.4311022603281,936.8422963932941,962.3284346373788,985.8764231528602,964.7143669828483,983.5001325263871,912.1811202861926,948.0512190099569,967.6686427646066,982.2228964747154,984.5582896281147,113.85619385726234,969.9998445908778,977.1587366900945,373.57105844980777,958.2827094378894,960.9411437164713,732.9862794691173,961.259243792279,959.576796800311,975.0106942458826,157.06375069464258,966.5496132332532,619.1742717621464,730.9800493698204,953.2912283505099,369.6020384627832,623.6844204244178,981.7198049450845,960.0285756961131
126315789.47368422,962.8137931922796,943.3009701369542,983.4565095274072,953.8447642484861,332.11401941703525,986.441810864821,970.2708492913074,985.7694238057758,781.0690797762195,954.8242800116869,709.2022651212693,985.1584872406936,984.7891746399475,139.79912297299697,976.3221161946695,977.9486540810224,664.4086919574289,962.9960983096728,971.3671042430434,327.1368426564977,328.98978467564154,973.7637191657544,978.4460422180366,449.9207440426479,970.4961095701625,983.047207576086,961.3175529442996,964.4114685164265,666.0031184439979,984.4984545285022,981.2268698981594,968.3834899244546
136842105.2631579,969.9379579476042,969.1608926163486,986.4705291674408,265.6825638402172,725.7258815022395,987.4702681525922,974.8869551440025,984.9432113157415,868.2189078210465,966.8323351597192,877.391878121778,985.8212425116027,984.6630850244427,142.2118269309938,978.0413562998878,978.7801022838357,976.5249911919856,969.0445234907631,977.5609745954542,729.9906344704773,717.7056555079351,979.7513170818543,980.6692131599231,808.6765509989126,975.6538085343104,984.8042920104684,971.869663601767,971.4609361150589,974.014445394195,985.5747160987511,982.6285525304459,971.5764006632187
147368421.0526316,975.5863391586948,977.686312461824,987.4473297384637,684.9820285092561,976.9548018067827,986.0772489570185,980.2621876892952,229.07439903147088,927.7886411800279,976.5040801271507,981.1214240403057,984.069566969396,983.7005002974144,129.57540827135134,981.2330563930263,982.1894471318437,974.0377811903438,974.4679833089216,796.6479679280039,982.4528696649293,966.7443772201062,983.8412324454315,980.7723324028078,902.1016655344712,979.4906656405271,984.911919795245,216.16609205839018,972.7223059312129,977.624331446896,987.4485507057644,981.7852445883764,271.24545347418075
157894736.84210527,510.1227809634892,978.8632959489016,980.9428427650328,946.6572707036196,982.2846165466176,987.2449178999481,166.11467467709144,845.9155903697804,945.1266076728248,971.5279083057123,984.1932921875217,986.3084981225204,985.982270111998,144.46691842569126,982.5760020293358,981.4503154538345,978.2834785616959,976.6388106101767,941.2056061145013,986.2033106575713,178.121810923446,987.744762931504,983.8322518413416,902.9446665986424,982.253096396573,986.8441261373398,835.0216936663862,976.7046977724065,980.558562362128,988.4176745840717,986.9480449968428,842.9072725102931
