steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49,trial_50,trial_51,trial_52,trial_53,trial_54,trial_55,trial_56,trial_57,trial_58,trial_59,trial_60,trial_61,trial_62,trial_63,trial_64,trial_65,trial_66,trial_67,trial_68,trial_69,trial_70,trial_71,trial_72,trial_73,trial_74,trial_75,trial_76
0.0,0.6480920314788818,0.5338863730430603,0.6088466048240662,0.7108165621757507,0.6518328189849854,0.6148226261138916,0.6081345677375793,0.654360294342041,0.653143584728241,0.7046666741371155,0.6502751708030701,0.5814405679702759,0.7280291318893433,0.6209943890571594,0.6394792795181274,0.6114945411682129,0.758072018623352,0.6732049584388733,0.71177077293396,0.6814593076705933,0.6971775889396667,0.6152957081794739,0.6813154816627502,0.6018466949462891,0.5753012299537659,0.6053786277770996,0.6873437166213989,0.6288551688194275,0.745432436466217,0.5932559967041016,0.7057567238807678,0.4751628339290619,0.6829736232757568,0.6890890002250671,0.7006009817123413,0.6647523641586304,0.7377522587776184,0.6207575798034668,0.5714864730834961,0.650982141494751,0.5889230966567993,0.6385545134544373,0.6577643156051636,0.5185475945472717,0.6522717475891113,0.7000826001167297,0.6612486839294434,0.6120280027389526,0.7949000000953674,0.5852413773536682,0.7016121745109558,0.6527208089828491,0.6224220395088196,0.6039026975631714,0.5684940218925476,0.6202527284622192,0.7319025993347168,0.6823734641075134,0.6554513573646545,0.6519775986671448,0.7503125071525574,0.6498444676399231,0.643702507019043,0.7573192119598389,0.6858359575271606,0.753038763999939,0.6994962096214294,0.7460474371910095,0.6191913485527039,0.5942519903182983,0.6263084411621094,0.7381778359413147,0.5957419276237488,0.48540636897087097,0.6421576738357544,0.7203513383865356,0.667974591255188
10526315.789473685,0.6737349734491981,0.5932870334476411,0.683070888285689,0.8337124637071718,0.6768524196173692,0.638668445339478,0.6326400302265064,0.6711566216843474,0.8486520298003669,0.7826894415531842,0.6681280731029391,0.6024945727683323,0.7493014180254954,0.6457125123551856,0.6729950380657987,0.6347364864323077,0.9543286362050845,0.7824793271299574,0.7338973456800856,0.7097189894908332,0.7103685818233983,0.7389762734120694,0.7000277706196498,0.6898550942593056,0.7394732081567046,0.7472764157684949,0.7071749031784947,0.7769230640394333,0.7666138038708353,0.7002192802541475,0.8235063906525226,0.5910425899087399,0.8416100834055167,0.7050125469497812,0.7253171548929706,0.6919643901890903,0.7622153188872353,0.6814395484519049,0.6613483018237953,0.7614749685456136,0.7805678792406839,0.6650086941226215,0.7833160573472798,0.6285200309118971,0.7504040613871099,0.7227680927316318,0.756107923392222,0.6465228418909901,0.839785027561014,0.6945316849592132,0.775552355947645,0.6783374970329931,0.6472954759695129,0.7306849802815204,0.6116872599909219,0.6996799285186279,0.7453289413084586,0.7566533512630954,0.6757099373284482,0.6739725807358877,0.7808069592943852,0.8086113017360381,0.6665885034720271,0.9126092841554629,0.7182123270330801,0.9281562712269906,0.7196327399501482,0.7998548837614354,0.6505359978035513,0.6713238000535017,0.7651109703754558,0.7574557197788779,0.717141639604588,0.6242902032087572,0.6669600104356515,0.7533355158862691,0.6910215180200832
21052631.57894737,1.1665929074249544,2.5155587032130327,3.3167504104553442,3.600336386227511,1.196949474751521,1.1081408178440226,1.1172295648590442,1.0032772242341197,5.090753211337981,3.2615404157109893,1.0143943307763275,1.020633532820783,1.1648364715933428,1.1558006660628373,1.2993858849418214,1.103182276254881,5.143048089472294,3.726250948641099,1.2087724254565917,1.2558319245973328,1.0247247022292203,3.9663214371204276,1.1042224446923017,3.2586122637658472,4.584146930521401,4.356895460579493,1.0809587072497209,4.341341084196978,1.1579181260998177,3.371146584084449,3.674779201759712,3.366844870826008,4.8583869086359215,1.033367612479136,1.2286319632890668,1.239891234502826,1.2735156596856259,2.7047502951383073,3.1135282629076655,3.4263861043278103,5.15224075153692,1.1912372208353896,4.06277402952943,3.7084931800712084,3.469134576443243,1.1731043691744312,3.669441540899669,1.2833065262981471,3.030875912713342,3.8522086163848606,3.4233472221427785,1.1563943073281198,1.118522425438858,4.019852339002431,2.7016454092026994,2.848819498820205,1.0455398696975866,3.2737477450474195,1.063928264791115,1.1221410735946282,1.387103212500053,4.689316187883339,1.1310038124062791,4.570808326414015,1.2892355012508765,5.016277360873055,1.1346046907938192,2.7997098058349925,1.2064058627537257,3.085776130692038,3.7728508895036055,1.162525438322425,4.132149356290947,4.134815700014233,1.1410841674613572,1.387671698227917,1.214204220512077
31578947.368421055,1.8235779307773623,10.75335874014284,14.619625145285662,10.997776144209974,2.153621575226904,1.9134984601581204,1.8425653771715953,1.6884151101225238,13.428474962832588,13.051064848778589,1.6023232790930433,1.7644570036729998,1.9339953210450573,2.0816266507196044,2.001266137089895,2.050107377675463,13.614220500438686,13.171920970874295,2.2959872408314688,2.0552212996069743,2.057472813539749,13.619927224971438,2.0526784839604564,12.715104077160978,13.639924229189775,14.336817371486132,1.729261188585972,13.740386692076985,1.7709651344137818,10.930482527393323,11.639421655868706,10.86006830142001,15.895227274929697,1.6702402442960727,2.114307477354031,2.3539274472358236,2.3565774551828826,11.506285300310651,11.544411366973126,11.269228858117357,14.47058440660774,2.0001767959721115,13.822326351584056,13.621354611974901,12.418097545018735,1.9453963054082208,14.460201073277979,1.8934015805170024,14.340056291420188,14.948562732861582,14.475730640261622,1.9571067139659846,1.7704411136603033,13.649179249602033,14.005233152477985,10.276038120859344,1.890513954037566,13.99857330400177,1.5986797649515254,1.7949085921865637,2.3789297892141916,14.744094380685787,2.0240966254446033,13.976225439175305,1.7506343500602897,14.619337509878992,1.9147207109242101,11.542768336499725,1.9441237806695988,12.77190748275802,11.227845974493558,2.116328718605093,16.1154417521101,13.663316229954258,1.8345046870944473,2.1359077028232343,2.589561360167118
42105263.15789474,2.944379762369737,17.213552578963814,18.242203334981056,21.569748041021363,3.0835967152805126,3.461142097380518,2.81398265723428,3.0359905872757125,18.813983360919433,17.960393818090168,2.919686642243241,3.011017715749318,3.706204505549574,3.568179486629004,3.0830588414413738,3.9788543245319143,21.525247146899186,18.17741166531957,3.8077661056443017,3.586968582892311,3.9165315587754645,18.437907706357933,3.3396707342865355,18.73545686948085,17.680462646919853,17.491366508863145,3.5213184507016786,19.085441699896492,3.61935907524915,17.212911456100997,19.00192358580075,17.35135347923455,19.252307817566923,2.571760420248924,3.2116433030866354,4.147386491097448,3.783630582640706,17.80988556404606,18.622210270707132,20.18215268617109,17.015939799805594,2.891276764660207,18.5997918965166,16.56697510891798,17.587884182538684,3.1101233207870926,18.146576451524638,2.7993538052622755,16.804692695025675,19.850847882061288,17.447187204976824,4.011391523183217,2.9479582384099716,17.760718939820734,19.235275015585806,17.364759189744902,3.526249883954421,18.810585067192108,2.785170303203599,2.184418987645316,3.8627930611315238,18.574942061734333,3.5381672173232834,20.572000810479196,3.4813496699850814,18.856724303494367,2.771159551614622,13.9464792433992,4.248616638100626,18.957857738612763,22.4466049257573,3.7915224643253884,22.547912095309627,16.914096510177092,3.116426786240139,2.86784176606881,4.172996393557112
52631578.94736842,4.497684742226021,24.659166599487126,25.437829584559204,28.449598953272332,6.59080214821798,4.753911666681737,4.371608916422419,5.113523187686578,27.893763798105834,26.001405084387006,6.117985143981502,4.0287924574609395,4.718455881732993,9.509180480765224,4.911337325112105,6.736349909890112,27.853108105056215,25.459277461801456,4.6773582046124,6.702699957371604,5.625910785401349,27.315916175141393,4.379335722999539,26.73081278173031,26.360810441421627,25.46101972796642,5.834035868458502,25.25697761760132,4.865920397106022,28.977051826431275,27.620543885171166,26.347439677880203,27.047943762836365,3.4750675161238864,5.411870582658704,6.3261430269801195,4.372347564422306,25.930374494524173,27.717136951756775,27.42781074226439,25.768035269948626,4.061329762879605,28.139301932827053,25.39761117804496,28.207369318840783,4.428510643303823,25.863340407181685,5.209358898704805,26.039253800555322,26.963424914937022,28.543897071512742,5.227808751530914,4.255603398673025,25.93301239889889,28.036620508265422,26.141721616816447,5.0090369115534585,24.959298307437273,4.800229885739241,3.2400615910742783,8.074263157308813,26.470555181277096,5.162309970955656,26.94691542314154,5.659864889392036,26.847346779645274,3.66393100413677,22.02339622934563,6.54064896644333,27.122284345364925,28.12953914499679,4.919243607526887,27.19786473831105,26.618086745699358,4.336346829317799,6.771476974192273,5.211443091476971
63157894.73684211,4.621834677886579,28.018190488879704,28.161285758978195,28.80592216435727,15.282192205814157,4.880476640787626,5.356206483514645,12.596584599702481,29.881299259156567,27.951171093493947,15.541540174190365,7.318860590881014,4.818950666127588,18.97023399834653,11.016863682232493,11.729525578128296,28.94366822206,28.134708190961145,6.174441856873893,11.662067176691592,5.973770357787072,29.352463755612145,5.729474854064781,29.3802346072864,28.685474153102437,28.18912799448972,13.712640893462424,28.38106899929344,5.486807890447925,29.62143276115864,28.366439822617497,29.541556224165035,29.68510588547447,3.868082980467961,11.576114454190574,13.963398694285193,4.702018096408397,28.91702474799224,29.721923343630873,27.600551081857443,29.214761193717866,5.141773490970464,29.746035163360453,28.66565115040896,29.57708160763921,6.1420181867823915,28.774723225074545,10.361663714928396,29.036503142917173,29.081998383579904,29.709662294928552,7.183818951068534,9.688098873341993,27.98638445059472,29.717936060817042,27.783099173013525,6.587003601232541,28.959971101206428,5.171404107499589,4.096609160528516,17.315197892002043,29.19689641257237,8.048890198482889,28.734634974130387,8.274155391736215,28.009053774384416,7.645165556324573,26.335173268975314,12.749220502322897,28.97360708887516,29.726215242947404,6.200667871051363,29.09979061735923,29.29628009665912,5.185412277472708,14.82157321141677,8.107871632576714
73684210.5263158,4.5783964807588164,29.92144513635837,28.511372919253738,29.781015005230987,20.37549638784287,5.646968235659034,6.404323795189891,18.642704306841104,30.554592501305024,28.7698745028041,22.6003163972627,13.172555334698359,9.722134977891281,22.29370279986298,17.796849797472067,16.16600309616249,30.44782028943713,28.778457307501842,12.610540401770987,15.926067964744,7.235189254724595,29.190427344302723,6.757779726002706,29.70882790252422,28.898980405068134,30.148089644800965,21.285521101247816,28.952589240059297,6.128052352216879,29.571594863748203,29.921876225904292,28.166593651640696,31.06897222820329,4.0419778361719185,19.97090101890638,16.316308315004893,4.7971309295215665,28.691387251726354,29.333638044414716,29.34349071911415,30.169313183234916,5.0103314921474,28.596833522207106,29.370391569938768,28.73249407363359,7.1598079692574945,29.37230670772018,15.46561099039107,29.119291481105325,28.317496952077068,29.5360420891948,6.9682113812846795,18.839895665738474,28.319309435351403,29.505147027068478,28.600883380140996,12.248019382060917,29.122964033304903,5.298895790804065,4.575366473516805,22.44849302598025,29.941341387856124,13.771685891764092,29.761987759269918,13.408320453433303,27.81272491800839,14.773846925708398,27.820388742173066,16.293406922478553,28.065673850569617,29.617127400407583,8.232801724462629,29.31608659920084,29.532714812260462,5.114041310795673,19.24006616087873,13.68364974641992
84210526.31578948,4.652352031340972,29.58458124035118,28.175623724417672,30.060734449124734,22.796820059129736,6.4019429853129255,7.486761110971509,20.761290586679927,30.297704235255882,28.233193667187585,19.348268606160815,16.375758048116005,15.999082705465216,23.150183995468463,17.46313141286373,17.460941433824,30.225219092128018,28.562612430251868,18.0581351048068,18.45406927903108,11.526033333257626,29.103956668784743,6.80523669623726,30.22854672083399,28.461054105466424,30.422144586359696,18.663618855859433,28.39646258421882,6.140966942497733,28.908010859775082,29.56490799450313,26.167933245898944,30.94026042615938,4.229041659270627,21.9861328561798,15.56715666440798,5.71514842902772,28.57741573073197,28.77593308299202,29.473362887665175,29.377994248658997,4.278752830158145,28.111252717405474,26.98868597998513,29.308482939310352,8.288579157318848,28.99996116905992,19.39788634319715,27.507091042366383,28.122261408375902,29.25562609356526,8.275191432768041,20.109235858240286,28.546399294339388,29.492755356835527,28.713859925350985,16.34231585635703,28.984613353195613,6.1351742262531515,4.4261537559247905,24.564358734770824,29.578366064629066,17.83139461056017,29.544248723670055,12.400057073548396,28.72713279092576,17.480893097178097,28.425173132662298,18.176913151326602,28.279887194861335,29.14776504696076,12.137170397054787,29.472741746175984,29.409334174401213,5.742808559089074,21.057521228149657,16.670166251401824
94736842.10526316,5.013324152638264,29.485663644644404,28.80420974988769,30.223064827059403,22.23458163219393,7.139762296122073,6.880451594116915,20.321826825903887,29.365964124531295,27.71156757035476,17.120119136719453,20.589925265285366,17.14975379225785,20.688566794299064,18.237740522425963,16.93254097640886,29.971332612981467,29.008696965326315,17.620566364883384,19.34707315465296,13.258818546454538,28.989742062707275,6.43443829246469,29.790525096641478,29.778747681213588,29.26163715260346,18.135163712942163,27.296951641150624,6.415355468239801,28.86868640548263,27.85539152800851,27.395335227715425,30.267767433618864,4.951279244474664,19.04032452649584,15.147931022546318,9.179533374979526,28.629377938094976,28.773002739030858,29.057327832619034,28.71497595166772,4.107645176909606,27.681560477081923,27.286153265999996,29.174592122053753,7.814656655176432,28.75790091142719,19.66208308598754,27.061943318395567,30.134914980969107,28.773303509501538,9.608497905039288,17.247258019465903,28.526860553435878,29.766928803753572,29.3948371655042,19.37792069089813,29.098650444753034,6.745228565247714,5.039449985460262,25.688141907407925,28.67728623413994,16.72327649063712,28.681345918269987,15.026579207823278,29.912753746589424,15.478334083853914,27.401800736950044,19.921932423626618,29.181327137451134,29.651409162125884,14.895918772401098,30.089359800700212,28.337663796320143,5.903267189862924,21.00591311789017,17.819666741214633
