steps,trial_0,trial_1
0.0,0.0,0.0
2631578.947368421,0.0,0.0
5263157.894736842,0.0,0.0
7894736.842105264,0.10232062088815795,0.0
10526315.789473685,0.5436883223684211,0.40928248355263164
13157894.736842105,0.7422645970394737,0.5566984477796053
15789473.684210528,0.5796412417763159,0.6139237253289477
18421052.63157895,0.5945852179276315,0.5945852179276315
21052631.57894737,0.5,0.5
23684210.52631579,0.6534809313322368,0.5
26315789.47368421,0.6875,0.5038677014802632
28947368.42105263,0.6039910567434211,0.6042544716282895
31578947.368421055,0.6592824835526317,0.6139237253289477
34210526.315789476,0.75,0.8050280119243421
36842105.2631579,0.690840871710526,0.75
39473684.21052632,0.6700953433388156,0.6133968955592104
42105263.15789474,0.7621299342105265,0.8058182565789478
44736842.10526316,0.7256501850328948,0.6440750925164473
47368421.05263158,0.7555381373355263,0.7444618626644737
50000000.0,0.75,0.625
