steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6
0.0,13.275175094604492,12.135927200317383,18.365589141845703,14.448593139648438,8.658546447753906,4.189213752746582,12.344264030456543
10526315.789473685,12.810155061607627,12.427139143735541,17.964155184213393,14.19298610844781,8.766905974803127,4.429614275448809,11.95273264053528
21052631.57894737,5.532995852406996,17.286441822554348,11.986031623810035,9.545383752119879,11.316552948382093,8.385809790095381,6.956599871805996
31578947.368421055,10.72769344552134,16.822065351716656,18.97748072769937,8.632557491650628,16.606777382261246,9.051116839580116,18.020624198375522
42105263.15789474,17.652560320700882,14.906463585319282,27.84361381663675,18.920558196954286,14.275680472553189,14.920285678791124,15.087126330408033
52631578.94736842,16.92823320588257,17.549377062510175,30.588140959028475,18.304070944343163,15.193522360745993,17.373582054445535,18.74158927737387
63157894.73684211,20.4844507796179,13.748277831120912,25.907068975734166,14.765942833497288,18.535281555257598,14.077957126696353,21.711945933834176
73684210.5263158,19.08973784464569,13.277155539413037,27.06683691857264,9.32709761436544,22.2039825998613,14.814521804446786,27.911410637452704
84210526.31578948,28.87077727435038,22.698478302590736,28.278302657265744,19.286390536400255,20.17918659633134,26.414209444767224,37.48500402775333
94736842.10526316,33.406427011368514,24.92905370796672,33.43707571633759,28.428197218079397,30.65897126495838,29.923683592373727,47.95331970001687
105263157.89473684,36.237410939548816,24.070668040405845,34.586629340770834,28.268119752716657,19.71028124161034,39.41855201028143,51.37831026559226
115789473.68421052,43.20755314150015,21.528660408595265,40.975238389441344,29.804100150629424,8.252467716049527,48.14531458342587,53.42099375306652
126315789.47368422,44.269285206195384,20.058644936871495,41.9077399705338,31.250408177849657,8.777420081889613,32.31187356017796,50.15415049045039
136842105.2631579,33.25773018191457,20.049735672890602,45.52079183449376,37.55534295741872,8.305177561549206,29.679180117659378,55.90947263817874
147368421.0526316,31.86524747348187,19.975138261996808,53.758252578057416,38.511726048163595,8.236809796847176,37.00888833341672,57.81524850754196
157894736.84210527,30.217114877626503,20.507021494519346,42.746459200524214,36.078689320988104,8.283049885165514,40.693807687022186,57.34277098103738
168421052.63157895,43.474409605492525,19.938988497217608,22.928907699367006,41.89669089337135,8.306297396069748,39.87915924249263,61.10775567322887
178947368.42105263,42.77561781145735,19.68755194550984,43.23666943854285,49.03827550375726,8.278831427759513,49.00941144085781,71.91701996900204
189473684.21052632,40.218620562714385,19.642083940960447,39.02293353482379,44.529808397603496,8.2754731659682,49.9740679909648,56.14676384894059
200000000.0,42.610879397313845,22.038827198704606,44.51362496947772,40.95665855882199,8.884615259441105,47.124030836514734,60.56392964975614
