steps,trial_0,trial_1,trial_2,trial_3,trial_4
0.0,13.395567893981934,7.395041465759277,11.91231918334961,9.423543930053711,1.7992416620254517
10526315.789473685,13.204143072473313,7.451663195354209,11.927381200653983,9.611198461506197,2.374242117742936
21052631.57894737,11.212649937605594,9.306042453831378,12.446023574088626,13.261211745363564,12.419963258579168
31578947.368421055,44.45878637161037,14.980758361999522,15.951704064582753,34.730371944111,32.57024572284023
42105263.15789474,172.12557766989,11.96669161640149,26.804797264182337,150.96459527458182,128.12342414070037
52631578.94736842,223.98228492247264,48.18894750764206,86.81845348309776,270.27240076751923,205.72976128670317
63157894.73684211,289.5170091370797,130.8154520257854,246.90553310158518,281.5161192772131,293.37203484674575
73684210.5263158,372.93065337659255,232.96828596908966,370.9925651588269,295.74662116318535,370.68642586131176
84210526.31578948,439.906336868899,342.6917382950928,468.84637881514107,396.67839855302407,467.4133980584607
94736842.10526316,495.57420495556994,404.4350264858341,532.9216614928603,451.96108665187273,527.5576480034316
105263157.89473684,525.4879155977941,470.91219198868873,576.5974538438538,494.79989273875043,566.1545365817659
115789473.68421052,565.5721196761752,534.1684956172496,613.9955942584537,533.265208795873,648.6042426573603
126315789.47368422,599.777976893322,568.6521915319554,650.8505853404629,565.4253424871662,699.385976584004
136842105.2631579,613.7170164773339,599.5205979948229,680.9985259345364,596.3294858351309,743.2568771736774
147368421.0526316,642.9555644394619,611.418941513323,705.2332534657951,616.1319930837425,789.6598196376394
157894736.84210527,673.2650163347041,633.7735552862081,718.4239917810273,630.4743931587383,832.5029424559377
168421052.63157895,694.3355991094066,648.7336181128125,718.409064757857,645.8936761290743,851.8394608775004
178947368.42105263,704.1489075549422,657.883899624658,725.0715183762633,665.7770630396965,859.4286804897633
189473684.21052632,719.9986144994434,668.8850413725977,748.0618135387548,666.0079959805983,863.659534984018
200000000.0,732.9205240324924,679.7777315880123,753.2067694005214,675.8816245135508,868.1947536907697
