steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46
0.0,998.6574096679688,994.7939453125,799.5411987304688,576.6427001953125,334.9747009277344,984.4901123046875,994.3092041015625,988.5470581054688,751.129638671875,997.1875,997.1912841796875,998.970703125,981.9188232421875,997.6559448242188,924.23388671875,985.4117431640625,997.568115234375,946.0159912109375,921.390869140625,999.6842651367188,975.24365234375,997.13037109375,999.686767578125,985.4427490234375,997.4468994140625,549.7435302734375,802.3603515625,962.2222290039062,994.7225341796875,621.5245361328125,575.5082397460938,997.2933959960938,931.3125,994.80029296875,420.27008056640625,994.5537109375,965.2694702148438,997.7490234375,980.34130859375,988.0396728515625,901.7210693359375,973.4685668945312,986.3319702148438,961.7552490234375,740.8474731445312,998.6732177734375,424.7684326171875
10526315.789473685,998.6993657576741,995.0783316692817,810.8959535566723,600.6238361811704,372.3893112744156,985.076414309215,994.6201214641745,989.1864463477253,765.2066560456958,997.3310602208254,995.9732286053351,999.018054706238,981.5832541244843,997.7735762300583,928.5123384608127,986.1906527954455,997.6799220011835,949.0606646602174,925.806381595432,999.6726954585957,976.6342009864026,997.2577932921142,999.694388407089,985.9499944448471,997.5820601108662,575.2585778533587,813.5545948416902,964.3531851334255,995.0040687821248,642.9733834781805,599.5622442850116,997.4305570739789,921.7209668884317,995.0412523673842,448.42112166415956,994.7803977209445,967.2268880942522,997.8657238701373,981.4454566550717,988.6899905115614,907.2794465703317,974.2343633011437,987.0916962608736,963.907984388502,755.5309728379065,998.7184339997841,457.3722631673734
21052631.57894737,999.4458879083808,999.8107105186441,999.791451053276,999.5784474601376,995.3672744897594,995.3907952008155,999.7955121881744,999.8217137447684,999.4391709437331,999.7262002850504,978.4371530200636,999.8083264091339,978.6887588134433,999.7243499372804,999.6990460715466,999.19982445207,999.5653612858041,999.7231272927942,999.3231994699573,999.4960753798815,999.7547691575048,999.3877799557187,999.8154634834987,995.0012226751967,999.8263649138057,999.7331810882547,999.782429258579,999.8065010371961,999.6978800798718,999.7909860151957,999.6690154194501,999.7204743458624,789.0909961003016,999.136658603795,926.1307500818759,998.6849231700157,999.7763050821019,999.810534399302,999.8104926542562,999.5160896117667,999.7515883032966,988.3743349977477,999.7413591582359,999.7211165490903,999.7815192607632,999.5092445995009,999.7685919887801
31578947.368421055,999.8176213547464,999.8205987690559,999.7977545309265,999.6661879015761,999.7310374882743,999.7753799433854,999.7846813370317,999.8091203783357,999.8138387759636,999.7722398254019,999.7615974065009,999.827656522517,999.6643900374296,999.7034461382684,999.7859814528613,999.6159839324674,999.7584160571283,999.6582037421805,999.8030310910494,999.6504369026406,999.5818444371554,999.4788645760174,999.7766259842632,999.7979725655426,999.7356350671222,999.8222889110982,999.8072847740472,999.8192990625334,999.7713170987747,999.673823088325,999.3660673471039,999.7645175625413,999.6720805404259,999.8096726848809,999.6159957502027,999.7448392952908,999.6822347424697,999.7648122409704,999.7238334909371,999.6158872458083,999.7488499189678,999.4027669705513,999.830111559078,999.7308775815607,999.6076670185021,999.7945994992335,999.7646189275871
42105263.15789474,999.7869831399574,824.3953551915873,999.8259082296219,999.7512436487668,999.8120217164798,999.7878433792876,999.5133262856185,999.6886937466354,999.7513698223886,999.4695645884464,999.785972033181,996.1402190121257,999.419144218318,999.819611052727,999.7459327930228,999.7168790217581,999.6914924881795,999.0426213193138,999.7845665318814,999.8041138087614,999.2262925124235,999.5774254415834,880.1666710185211,999.490087686153,999.5082610109176,999.7507351455266,999.6913811275504,999.7747530157876,999.7569063753302,999.278756230822,999.8264889928442,999.696184215123,999.7263945753884,999.7007955685878,999.8087088771143,999.823702033537,999.7628096299159,999.4653840804694,999.5027848122193,999.7903749123835,999.5583426417406,899.3844418122827,999.8278784857563,999.7703623732041,999.6274854450014,999.7379780859168,999.57862854136
52631578.94736842,999.8153989460329,442.24908185533536,999.8128985103808,999.7850754754695,999.7603009417446,999.8250352585085,999.3284250948568,999.4088249228007,999.7668560353673,998.9225001026389,999.8239568572626,975.5586953879723,999.3785106447265,999.781578271673,999.5239955388278,999.6413821977592,999.531564934432,999.6405413944966,999.6968290421111,999.7841485981465,999.283656967809,776.2730275806958,621.8334809630861,998.7554859627977,979.6952950952787,999.594480897251,999.3803470616856,998.5551070146613,999.7278198915175,980.108512580725,999.8208163758725,999.750969079723,999.6022502400208,999.5416100563435,999.805635093652,999.770040247579,999.658943984317,999.4698001539277,996.0069715871044,999.683354220397,999.5273913110392,682.5821839308475,999.7884346109678,996.9146114853611,999.8246804974416,999.5222211745968,999.7557966560538
63157894.73684211,999.8049411446764,991.8509021340315,999.7784171738452,999.7603976343477,999.5833385931818,999.6466250677188,999.2821909225548,999.6944278858375,999.6865174202377,999.7575658939552,999.6580148865972,970.4058032134893,999.6980109828992,999.5453115021423,999.032643753736,999.4032296787669,999.5020011138388,999.7471610743584,999.7334007741341,999.7360552790423,998.3342123734984,478.0244164007857,999.6638322886998,999.8107692475464,953.1744740679654,999.7518741126867,999.5515142801396,996.8798849212826,999.4418903361397,954.0491061388951,999.8143362252666,999.7162903583611,999.7515641156987,999.8016293296523,999.8087568814734,999.6994947696987,999.3923828377287,999.0952751425165,990.8138209848853,999.563284560584,999.6759758556979,999.7677754632654,999.8189961315852,993.0208559373079,999.821600071281,999.0978408995758,999.7958441279271
73684210.5263158,783.9541535134789,999.8098153930952,999.799112645873,999.7430745137035,999.5050356746381,999.4906973711671,998.9498369421325,999.7436745255937,999.7394468723242,999.6966178737518,999.363464855091,999.7598345921971,999.6537188806692,998.8470504657054,999.0141851959796,999.8222483421297,999.6725169819808,999.5646831171995,999.8120464732112,999.7075182315054,997.8278271782101,996.7542336228151,999.3969844079414,999.7601199693297,999.7493048764331,999.637597856099,999.3832912484695,999.7342576576071,999.4323165332512,999.7275489373881,999.7941419794289,999.8205443336693,999.7512608946525,755.2857475711696,999.7910943449039,999.735794613401,999.6686672560065,998.6896821428865,999.3787326487478,999.5554058815964,999.7801273787121,999.6947475467032,999.7495517007532,999.7749783799588,999.4858397917404,999.7651615702545,992.894389927057
84210526.31578948,702.6941412347177,999.6984683020954,999.8035513912212,999.7955915934491,999.6838110741486,999.7858492330831,999.777267006956,999.7882764953656,999.722300876871,999.747256362207,999.5926270775518,999.4821825753949,999.7531740368238,998.8980517030753,999.7422070780619,999.82360211766,999.8107473077537,661.3203307003855,999.685073363814,999.610374391244,999.8131729876236,998.9836371598811,999.3662703638262,999.7362223450828,999.7389297155132,999.0300402667714,999.789367743146,999.6956979759512,999.6533776425919,999.6489279408864,999.6822462663096,999.7329267662979,998.908209140281,656.4826434986085,999.755868391317,999.7079138584085,999.768052777425,998.7445542686864,933.8801839371467,999.7480287195243,999.8138939825782,999.6455794886539,999.7252474253858,999.656306589079,999.3293380037239,999.8147510570833,990.2446907445004
94736842.10526316,999.784889614483,999.2932778372328,999.7740770350533,999.7623348242688,999.8116505496059,999.770086868648,997.855957817668,999.6629044195622,996.9539679592666,999.776992075331,999.5177327795702,999.343383658956,999.762182470669,999.5541537354527,999.8181892374216,999.8063436928218,999.7973221741885,634.5569011991704,999.6781481558927,999.7408516312901,999.7889123134665,998.923568482049,999.7760647812709,802.6709088636898,999.7840863129438,998.9694737057276,999.8204407023261,999.8068047778428,999.6331780950778,999.6298393585676,688.8165093647971,999.7389719202248,998.640485836033,992.4819681276244,999.6740284999652,999.758695154309,999.7707033292738,999.8136132016076,928.6097420516767,999.7938027575076,999.807081519897,999.8197363278211,999.8036433839732,997.744857064905,999.8009570318576,999.8104615508685,999.7085076902382
