steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13
0.0,1.484375,1.3896484375,1.353515625,1.1318359375,1.9052734375,1.669921875,2.3505859375,1.564453125,1.0693359375,1.259765625,1.42578125,1.2841796875,1.1025390625,1.166015625
10526315.789473685,5.035944323130264,4.606925702821517,5.028014941228726,1.4472455053778568,1.8861694520860497,1.654804808281135,2.3708527742000167,1.5637332646800541,3.5392320691053243,1.2811399391153182,1.4064557691029895,1.2284181996395713,4.623874252192533,1.1755399307715926
21052631.57894737,63.68290527111275,53.25766683879651,58.821759321683,6.506397020123342,36.93210670492327,9.825575308126101,2.4497440792516985,9.305207197025545,47.615350015275695,1.50060977565945,27.77461290755762,9.394832045747966,62.982273836215114,1.3178152047365987
31578947.368421055,61.21619781694914,56.695904951016395,1.5088553785287113,5.017340903136869,377.71134230172544,72.52690097037444,9.638618910411733,58.080414399545916,67.47500603747169,12.09942347191049,250.08085677762443,79.8584537162675,64.69573481657498,1.9859659216080359
42105263.15789474,61.25661956702573,303.2098759363233,18.8518911768525,51.63739675167858,718.3677863018004,99.90743431027909,99.25722787915177,13.028162937745499,55.72217132906505,67.68391417400328,316.9304005630789,170.36949513823708,76.70939451307471,18.660313698723712
52631578.94736842,53.102151532582624,514.8413566790128,74.54898491328443,272.75445937317824,808.8416247486738,340.4887501354693,238.42595324952185,46.31183126824715,72.13882031533197,93.86848997607456,306.64280477719296,525.1471627729421,62.81369706468239,66.03468203346485
63157894.73684211,71.86503476383284,723.5087244821058,66.35614133607648,520.3467176706839,807.9619096349151,604.8674632466071,226.24257248854707,86.52297805088719,66.35165215595276,367.7034317185677,374.5323097144469,583.832311239269,65.13123579897048,69.96642859292491
73684210.5263158,158.45931799458015,826.5953888589326,59.61244401905345,740.5269985172557,771.0335260481055,713.7697298784336,279.3950686890663,437.1203609688463,63.59451640015494,751.3206352593165,660.025013794199,639.815364919541,65.84950604531244,58.818618066423156
84210526.31578948,305.60870023183213,799.8834333551888,54.54704603792228,809.4046617333579,761.3183855178283,808.7634328065486,289.56097940460796,763.3648153923225,59.55760180190659,776.2384056873269,798.5436724506917,819.6897839363922,67.20676633459709,59.090506661961946
94736842.10526316,320.67868232462877,774.0274031789679,65.28065150200165,813.6299440484298,825.051396425411,820.4284735201469,241.6339166514431,752.5223823795689,57.0943759775558,805.8753763817024,777.8612598514293,822.4413728317726,261.50641533014186,63.6136228978799
105263157.89473684,313.83443851946464,788.8928744191938,76.32219416018668,811.8827260511404,818.0933545870794,819.836274699161,238.07991353824858,782.3123342244579,181.1871049569254,745.7414151770256,791.7353217317788,828.9218444507208,657.4765865347061,66.31993094573721
115789473.68421052,297.1997747896781,773.6927667232102,80.84671746462666,821.5570559118593,807.8764652373718,815.1278327376558,490.5031928567014,813.287176100501,288.78086601532067,698.7145190516337,807.6531180727845,833.4525753586577,803.1264496774224,64.09990033548624
126315789.47368422,299.0978307856087,805.3086936401198,70.29718948533329,827.694778146506,819.9341627739143,808.7141257204178,745.0356688459826,743.6209133496905,303.57699855476864,730.2824436938004,807.1239012615172,835.2280192388392,809.5344363711878,62.86735325440806
136842105.2631579,305.12826688137744,827.760219156577,75.06930019188457,820.2524398211957,763.8576649694891,826.371747460722,777.3658185229737,791.8923952837071,301.05846786499023,709.8744947348935,813.8904333035372,831.4776036587448,813.8663606696512,70.22496290286163
147368421.0526316,317.47849520421755,825.4819346874374,69.40558173055463,811.8325078811012,812.1969245530232,828.5765101308638,799.2366532566144,815.7556506180697,302.8417017136254,796.5145098350716,811.6568713782567,805.5672612388378,826.3359824362884,72.13272830191741
157894736.84210527,308.6165834252524,824.9813229832953,64.52605644817828,818.0113610032523,828.0085952050798,821.523458871815,819.3440379488832,820.6876236949931,659.6468670229506,807.7039749615741,807.7434665093461,828.7917884604752,829.114948209303,66.98985968666393
168421052.63157895,630.1043969151717,823.2776200143915,66.80989886254815,828.7584148206209,830.634088954767,835.2733751122641,825.4663797732536,824.2353577336446,762.1116885874741,750.3740340045284,804.3489923028075,834.6121738676879,619.2666206254191,65.90659554182987
178947368.42105263,643.434089829717,829.6259939505453,59.52315539204182,826.1858416713176,831.7107755946321,831.9228774939878,826.7409065119778,823.6134800554313,747.7051666106544,818.3356867259229,811.8752954778909,833.1960051343711,805.8222907322596,64.2562200857992
189473684.21052632,650.8309509721159,837.1756137308982,763.7431903479832,825.095684394942,833.9399140323628,832.7568456697331,822.3034395233745,829.620226255084,682.9089265014986,825.1772051676488,809.7453587973217,837.0955952514902,836.4278899903443,69.08402128034682
200000000.0,670.0072396930896,836.6012417642694,608.2194224407798,830.4163939325433,832.6512150513498,829.4508017489785,811.3643954427619,831.869007411756,742.6265191529926,798.4474365836695,801.1880031886853,831.7611769626016,831.7585486361855,77.8210304661801
