steps,trial_0,trial_1,trial_2,trial_3
0.0,1.952802062034607,4.414213180541992,5.850798606872559,9.541112899780273
2631578.947368421,2.011351816944386,4.438296741560886,5.932328951986213,9.62877694242879
5263157.894736842,4.333154634425515,5.19126343334976,9.187261440252003,12.476465582847595
7894736.842105264,9.65798296426472,5.163778141533078,20.9605013477175,16.944088248830116
10526315.789473685,15.124001082621122,19.18801220467216,73.85392595592299,93.3788574871264
13157894.736842105,19.877221744311484,27.940356949442307,84.6969870391645,18.927872686009657
15789473.684210528,38.41487235771981,141.26297007108988,74.42037710390598,19.119169254052036
18421052.63157895,11.515581347440419,116.11221774314575,119.18619429437733,71.25897219306547
21052631.57894737,45.35771166650876,45.074980509908606,53.17638075979135,129.78738543861792
23684210.52631579,144.1351733082219,157.6995913104007,115.81899183361153,104.15981909162119
26315789.47368421,84.54821599157233,119.42138185312875,36.20759716159419,19.46997350768039
28947368.42105263,19.426612697149576,12.517090510380894,59.82027242058202,69.01148399553799
31578947.368421055,21.96618486705578,61.85669090873331,41.15137078887536,100.59049039137977
34210526.315789476,67.37943200688626,104.654847527805,28.61474799168737,23.200180028614252
36842105.2631579,122.97875964014146,38.202991862046126,24.470892015256375,71.6405442639402
39473684.21052632,103.393409766649,143.131724752878,30.25627230343067,140.27833080291748
42105263.15789474,154.94844215794612,143.5713865882471,93.60815429687506,98.7986978229723
44736842.10526316,84.4113655466782,64.31316934447543,96.36112370616507,34.46566606822766
47368421.05263158,81.97886630108485,202.16095214141046,28.331613666132878,83.53747822109023
50000000.0,152.71456909179688,277.2102966308594,27.644153594970703,144.65640258789062
