steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45
0.0,-1.2976864576339722,-2.869072914123535,-1.1968084573745728,-3.2754671573638916,-3.926856517791748,-3.160733222961426,-3.3319177627563477,-2.705786943435669,-3.499462604522705,-4.172295570373535,-3.02775502204895,-1.4585517644882202,-3.0247716903686523,-2.9233195781707764,-2.247622489929199,-3.3738982677459717,-3.0315682888031006,-2.9008355140686035,-2.8843607902526855,-3.0473740100860596,-3.1702396869659424,-3.4289391040802,-1.4357362985610962,-3.9232773780822754,-2.7233288288116455,-3.717423439025879,-2.789193868637085,0.3718472421169281,-2.8343913555145264,-2.709394931793213,-2.755699872970581,-3.613363742828369,-3.4923722743988037,-2.8850722312927246,-2.947322368621826,-3.0607054233551025,-3.457911491394043,-2.698138952255249,-3.2604920864105225,-3.1957619190216064,-2.880577325820923,-3.5333762168884277,-2.4913933277130127,-3.0073037147521973,-3.5015830993652344,-3.8846476078033447
10526315.789473685,-0.6603146638038212,-2.2353442167306,-0.5833911756218029,-2.6370670331707813,-3.135629363612135,-2.5719656481696522,-2.5359195061053796,-2.150953993481813,-2.7558230194443745,-3.3285855319443827,-2.377998603809073,-0.819491473170077,-2.3943376842101936,-2.144964888687387,-1.549818274882361,-2.578415531557378,-2.4408246265934554,-2.3289452623962896,-2.1942700634741445,-2.3636850894930563,-2.4178465555139512,-2.656556113434109,-0.7804464205175279,-3.125896207677391,-2.179748103554667,-2.908416378448544,-2.306247667057976,0.9362526610104268,-2.2893053694503056,-2.1050625676624577,-2.1398217458480455,-2.8249975359209207,-2.7072824675033837,-2.242243860276813,-2.339116104731434,-2.4376538383943434,-2.6701764330536206,-2.072524919794418,-2.4959735102761904,-2.5889551567121396,-2.2713394126502684,-2.7777136341962763,-1.798583670877245,-2.465163237376556,-2.7161027417489816,-3.075865598209073
21052631.57894737,10.453396689311868,8.720933070416637,10.199004925369515,8.457529011427573,10.481062950318746,7.817618258021401,11.113636783744695,7.59984365590639,10.085774864934365,11.097709338921135,8.869897177974355,10.387305872937938,8.601429642423204,11.117831493694325,10.53508268905561,11.073209857124413,8.002049377195826,7.839397569671996,9.779293111414542,9.398227291346794,10.609781899166983,10.630976364950435,10.558843703868275,10.598601349874547,7.548437042768085,10.889575368041106,6.479224193916035,10.80024839597664,7.55118464482974,8.476218931266,8.615760716632876,10.792332246703538,10.865385026683892,8.93426902093241,8.300691975613443,8.410551752815142,10.946111588741438,8.939773945865374,10.69927387240851,8.081127037748262,8.486272123502955,10.311436305735828,10.25567707102075,7.279646305777546,10.894372447251943,10.559082434195355
31578947.368421055,15.078536302145375,12.374287333806405,15.268203359440362,12.49317798724816,14.535617724383494,13.02995916311255,14.939370279561555,12.123035587014378,14.409882283617339,14.725909848627829,12.838003121342233,15.240351550177854,13.060163325813297,14.37603148334038,14.917016227678022,14.876116421295542,13.234318304169728,13.374693432742848,14.179832625306029,12.989510463589385,15.124014135390789,14.717792178909205,14.626424415096373,14.639148883088144,13.208545286670184,14.167954281318181,12.84952456431871,15.091714598112057,13.990675158793536,13.130482232009792,13.128669234684095,15.24064893525486,15.37127204946761,13.082383532386656,12.818779603720042,12.658889854218492,15.383943077726316,14.13295100429908,14.973504821153313,13.143751487938218,13.83449150007631,14.927198190899912,14.880163547487472,13.294305272322985,15.593961770532761,12.482824022069037
42105263.15789474,18.875824673333494,14.948449530491704,18.38801714656178,14.99367349621662,17.73556856660384,16.275650515151405,18.554771707720867,14.792255376968688,18.04096654377403,18.144701463219366,15.891270063611113,17.624929121904426,15.912954479012216,18.95112138313765,18.803104384928695,18.131359593277164,15.813859622141248,15.931563272845217,17.168609753230438,16.174135181340816,18.230897930025066,18.43668048785499,18.5084122683533,17.569488511872258,15.091447456020067,17.87312072461827,15.511155846789274,18.527470177622547,16.133115930818125,16.304765606242288,16.06431340357067,18.419766370630164,18.54729871447727,15.495611571167645,15.412755283374866,15.460782098586456,18.168567086232006,16.776366509682916,18.264127010309302,16.29991523799721,16.498367019410445,18.423461075015677,17.96570811486723,15.56243630397518,18.30607481719797,15.831691671802645
52631578.94736842,21.856361452753234,17.282467239719512,20.619342583296124,18.29752198335846,20.76141506774026,18.32541849756732,20.682355800390738,16.486315974263974,20.292515603727416,20.864101471570308,17.891317399904917,20.499859842562074,17.884416755722253,21.68401462438715,21.63047436275971,21.094197037941942,18.16517181315787,17.93873461247151,18.686164251804723,18.268306272537796,20.700466097789167,20.715642569406047,21.520036515751414,20.484450384499787,16.850186154643627,20.78988359309733,16.771584761842384,21.141679152696707,17.18548003869477,18.772320347319557,17.785787159401583,21.04785451336333,21.57436959323192,17.665853209164087,17.434543202819505,17.40322306051004,20.83373827767401,18.299115110168085,20.932321205301793,17.97932074128694,17.989686612658968,21.491592856598736,20.982607877661067,18.204921272296943,20.6027430854067,18.765155849642948
63157894.73684211,23.74900581330639,18.94705288218453,22.98798041412003,19.016785704053504,22.525844864505977,19.32803198629139,22.22056697216143,17.148370276145904,22.272225799570453,22.763803055380933,19.770790362529397,22.552943436753964,19.129616258949703,23.234957337565206,23.33488810559802,23.173106736877617,19.935667798789915,18.89840778274013,20.17696785766869,19.999794086797415,22.42757103507539,22.597599292901496,23.199042155513144,22.132588592664934,18.106485477444867,22.8100020430074,18.363305726240796,22.931280044874903,18.506374295800924,20.257857839816825,19.390529545390375,22.563164477708682,23.23687277792068,18.534978486349875,18.658406032956208,17.862574709687703,22.36485863749423,19.40132977752598,22.746392917434925,18.78343435941352,19.23455743791943,23.161701616518965,23.07072444349899,19.725061074023102,22.423505386095133,17.967176482710894
73684210.5263158,24.659781953789437,19.96052492094688,24.074734050166533,19.617310926380085,23.853836656891204,20.016976998195343,23.53956295481762,18.201179348819803,23.4289773230201,23.67095959119478,20.86066099419839,23.776317808993802,20.10666777670301,24.14249005664522,24.308557712692263,23.774965979499417,20.74804245900373,19.745586913693025,21.493315808206713,21.291687506093666,23.71040906242696,23.637838803556775,24.56819538192158,23.5418927642282,19.110957663423715,23.537659739616256,19.14918826340886,24.047567703216814,19.34729136248478,21.340820977985448,20.157091580460317,23.464757311310095,24.131674902833524,19.437066847907374,19.140166110000536,18.22663226432149,23.67361558117282,20.656080534258585,24.183863468370156,19.146853223886765,19.890962301559973,23.969233888363945,24.232508509350204,20.174340117475086,23.561908461623037,19.182346577041493
84210526.31578948,25.05112744616009,21.20620669812542,24.832577734731572,20.420870451220516,24.525274049129514,20.703478023905173,24.606671296864995,19.085527935847022,24.12165870309041,24.432346553724887,21.235895765744086,24.338240146141633,20.922194601219775,24.94394128709784,24.97535186077254,24.689927670846686,21.09173188979771,19.356827612192347,22.051470360225917,22.025203505794096,24.485068821923555,23.958216007066234,25.260923206104465,23.834906556186915,19.63190515752149,23.933986460031566,18.894309983937035,24.666889397680265,19.45677355340478,22.159459102764686,20.459468096453396,24.231148386595983,25.03732035674382,20.05199874033558,19.574653649924535,19.056651299721317,24.6486027175122,21.23695036389161,25.09273447389418,20.086333015866558,19.977604872508394,24.69992535951395,24.995531133048424,20.413458504339996,24.31995534343733,23.956204471289286
94736842.10526316,25.621284400487003,22.11830545749794,25.375490574372566,20.47779351694205,24.74111703046987,20.509607961029847,25.17105657979846,19.24920672639028,24.6175252727576,25.24190200160972,21.885611144727783,24.602022648022775,21.397825164581104,25.612100447339735,25.31290418853328,25.198047958639478,21.110917825587197,19.670367309116756,22.394954078590853,22.353407625160553,24.964775606282984,24.313022647053003,25.6695470011063,24.50315849112548,20.071014054129908,24.555528164028583,19.035097369537212,24.96007960107064,19.636666625887774,22.703361896483273,20.910219035315176,25.095933317359012,25.38924150489828,20.378976755876124,19.389096889773853,19.40063526173357,25.366202325144798,21.15979326873956,25.565614321132365,21.16514112860728,20.302438152401898,25.156904456424954,25.49880128733587,20.573391890550585,24.94217730305284,24.706388572303172
105263157.89473684,26.197394245353184,22.399311118395456,26.08873147353365,20.585928553751465,25.31507941022763,20.93689984951034,25.319114788974588,19.39333099446716,24.897485558119012,25.712509030264666,22.45761950552422,25.040112673152766,21.70910369993866,26.153207318026602,25.52997128117489,25.31026427381752,21.06158716204754,20.89754964181137,22.854652237425714,22.750026263502992,25.467905723456283,25.1971725770311,26.100251549705245,25.24691630495387,20.618119397394132,25.281951764170234,19.7939621788189,25.737177755745577,20.372410058954582,23.023747794123732,21.176461274841405,25.66284723359049,25.96196700600582,20.486563042538897,19.80866185005063,20.11669743076545,26.003447955355586,21.669279428338246,26.002676127339168,21.63183909854813,21.390020270622916,25.46072368453827,25.963250272409407,21.465069986178108,25.26862599270372,23.222510619238637
115789473.68421052,26.734909655294096,23.033405284074824,26.38242313336488,21.00286641601896,26.070800223405836,21.930749230690488,25.687943337253007,20.553171824890903,25.514900698494216,25.981920042903347,22.37578606260863,25.84088810308839,22.260058751536167,26.450603169458724,26.09120092657072,25.766564946611336,20.74560541438759,21.387986753533216,23.316749255087775,23.18660418445198,25.917357618458713,25.712452296116016,26.20679053541923,25.47212942063272,20.8931136861588,25.734796103755645,20.640937921836187,25.951256216237955,20.87699767022582,23.272821151396037,21.641356330493934,26.121126593026098,26.551443861895486,20.5770945961373,20.40403189900695,20.088610826870244,26.363286361934158,21.778920065183346,26.030855550097915,22.21959072197697,22.021760543147902,25.805625427065422,26.364802512569852,22.398760375780906,25.438553880038477,24.39796917424266
126315789.47368422,26.895029548731042,23.3720782700503,26.630886711964482,21.765229928216943,26.676759007647426,22.65527072080367,25.96202784496001,20.75771094394275,25.69325411559142,26.314188648458995,22.780729082007984,26.5405443748485,22.813034968445507,26.663256164072624,26.72766071211268,26.19200727508669,21.409115498106402,21.947616609035272,23.01299027844727,23.590485002422433,26.213913938758115,25.956979792740537,26.79129953209796,25.846066073924717,21.40300956015524,26.449994568535,20.877825000919298,26.13495944454812,21.827052171024757,24.142499776180433,21.851156036010906,26.153693266997212,26.99660218754716,20.8684678680555,20.93911005077765,20.975818122729372,26.641955454160467,21.9707445608777,26.574246984295073,22.901370616583282,22.5505592193341,25.951734933640985,26.688022522137107,22.772426997071488,25.769871375133953,26.514201627894618
136842105.2631579,27.297993733168394,23.57189501719317,27.315714803170877,22.86220629977119,27.043983760674244,22.760576149066935,26.377207595612493,21.535916667911444,26.48201833631317,27.16457549273617,23.492175778095454,26.995028459588248,22.691716399105715,27.052625678531268,26.92824051549808,26.705659602002505,22.96439383606171,22.018371410879443,23.419555058078505,24.136766146595004,26.593755040328094,26.624321375155713,27.304268039732015,26.130830838879017,21.865227158885666,26.462596427711176,21.69230455682817,26.62066035402985,22.281199713885123,24.576565088957054,21.76077171567817,26.663374899460877,27.222808956625222,21.546162995945796,21.74695288438422,21.098174130879446,27.01591653291167,23.199040400932372,27.02283216512393,23.11088799686272,22.904461570894167,26.457659748426725,27.226939072068834,23.40489417177798,26.347552310123298,26.733285510664874
147368421.0526316,27.584919403825687,24.115611174017438,27.48353267034872,23.27979114489666,27.22388836357567,22.855917294300742,26.80022722053396,22.34770399484773,27.21404252199255,27.762173736297687,23.559767257308696,26.823491724213156,23.526339730387168,27.270310205817637,27.21929080697638,27.00697509993972,23.484775928981666,22.158899280193605,24.255837650458815,24.34253023655626,27.430253854057547,26.884979142283715,27.55265548972831,26.90125399396608,22.518244725288284,26.926542288863676,21.855143461551858,27.31711115469315,22.725223338215965,24.392527929334346,22.51842001182675,27.115765832457434,27.728911982988553,21.96038021104942,21.823074900202062,21.48968589835261,27.040320457513975,23.66672810482847,27.483538654186553,23.51055616121791,23.29674078505538,26.971367303426494,27.40428053294605,23.78979455160591,26.93385857974187,19.31418900473502
157894736.84210527,28.09482103163619,23.511902549848415,27.376180999037757,23.327101604481566,27.653559304453907,22.108164770936288,26.972449107116237,22.585069661872293,26.906022166136726,27.825920451097087,23.953518332005416,27.533759225650055,24.396114297918047,27.281770933409145,27.472389733836756,27.493210819454404,23.108414908370566,23.370898447450962,24.50460469051989,24.26439073039451,26.84615443414206,27.17674422784711,27.895586053172636,27.230656171341394,22.808657559935117,27.427769505436896,22.54139366485385,27.684764189243193,23.192722308622297,25.114533528618495,23.016746748176885,27.793324015172935,27.3419703646741,22.595640905846395,22.337152208591142,22.01206756812466,27.571331384496304,24.28435785557631,27.740988467858685,23.70065223547911,23.946599213236176,27.58577002542625,27.69857075006554,23.968750097683095,27.208818694349596,21.759912152452156
168421052.63157895,28.650849959856917,24.314387816801627,27.80881202914378,23.701226114483752,28.034702957171813,24.597704231821602,27.68581378872705,21.786178728880312,27.056014217745894,28.55417030925896,24.310237671364707,27.593656106338607,25.108881546602355,27.84642889881068,27.75739321252976,27.773227368860695,24.190535719705093,23.71170378581639,25.163054664709563,24.322313524184136,27.16915081288676,27.588164169372284,28.028198740158714,27.610594198314107,23.25480917467635,27.64929162225895,22.326591169982734,27.83065294005864,23.11344473447826,25.647208723004834,23.876012097105097,27.74265031561957,28.082578866683214,23.133393984504686,23.011049923391553,22.601153678758653,27.583338181563033,24.520506706099102,28.019801684033506,24.64086590207845,24.117009677880358,28.158783477841983,27.952164207469064,24.725140744134,27.55866711861209,27.555128053119642
178947368.42105263,28.669646321101904,25.06999952437413,28.743484374930325,24.49028461434752,28.32222752515072,23.963209509183947,28.12186711688121,23.127590316174928,27.620985077884967,28.07424471725986,24.967503528938813,27.541951038402576,25.389484740184862,28.27745716477592,28.437125204440587,27.324905435180607,24.301155741483882,24.113250394798094,24.93458772749947,24.755370350554585,28.224439671051552,28.161950477453107,28.659367147260383,27.48887770096681,23.51089817749393,28.466106758749635,23.03250576227057,28.353675586101794,23.423980753739826,25.678328262667826,24.151656107388828,28.25987408423172,28.78589703644164,23.4046874388619,23.303214529157717,22.743059355228976,27.545289901423157,24.72347985185332,28.273744819711617,24.794376962980735,24.368841932379638,27.609982635340863,28.38903352463943,25.068774791455045,27.53367381885008,27.707104026688228
189473684.21052632,28.759226181717214,24.969574156766782,27.959867424406422,24.369658364473207,28.7230183289198,24.700323325022023,27.941003793494524,23.94892147657077,27.827412583398274,28.591848972317997,24.575956863678805,28.29826325265861,25.553847814438004,28.030355267598193,28.839900505623245,27.962719835206826,24.18541719831547,23.41786003112793,25.511896532018593,24.825909556867426,28.242580301977096,28.298022213796994,28.34781018306096,28.287979700011807,23.498803582878324,28.11203295672493,24.024615668224744,28.359228030672693,23.98913482409435,26.01500564084035,24.997904811539478,28.948093042076874,28.219983627312814,23.78542033435359,23.518850590218467,23.26596106352527,28.47718314302265,25.158505843998736,28.699573383344095,24.223930270862546,24.688132251759892,28.576268752753073,27.893666020927338,25.59356380112655,28.404517970463246,22.779929595702736
200000000.0,28.829373606823776,25.735966894971696,28.282408581164322,24.317502682244307,28.735409563701403,24.5895898144104,28.123717914874618,23.393842350985658,28.425341190966336,28.607570292624203,24.852794124205644,28.436737953146036,25.168794713130122,28.46228329288332,28.844249861118826,28.60486459094835,24.730554570787046,23.41786003112793,25.624439847116406,25.405203352143104,27.68663097927837,28.094866171185124,28.612052416232856,28.64564241831632,23.69287845119834,28.964400513391745,24.52412233648724,28.468214200809598,24.124694802553247,24.725685413338635,24.845961267324654,28.734485325158428,28.318577582310688,23.610846597603278,24.002224257117824,23.306648426542157,28.858819367952254,25.623544683385838,28.579504711553454,25.48196537675042,24.964204294705077,28.40356518004678,28.589265514655334,24.756535255791324,28.54669050774292,20.665118922724535
