steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49
0.0,492.81298828125,505.8858947753906,491.2789306640625,35.63334655761719,46.86699676513672,390.462646484375,475.7475891113281,407.30511474609375,437.95831298828125,514.1217651367188,504.0965881347656,520.8329467773438,502.98284912109375,53.94327926635742,352.6510314941406,516.2848510742188,443.0382385253906,501.427978515625,508.56805419921875,55.69762420654297,38.54254150390625,524.5595703125,483.0749816894531,45.84101867675781,44.404747009277344,480.59808349609375,444.59619140625,502.3109130859375,369.80413818359375,405.9025573730469,547.494384765625,382.0372619628906,392.05535888671875,459.315673828125,51.414527893066406,47.77278518676758,390.85504150390625,431.67938232421875,431.3377685546875,385.1756286621094,459.1098327636719,439.4989013671875,469.4725341796875,51.32884216308594,349.9439392089844,456.98333740234375,577.3558959960938,270.017578125,430.4598388671875,544.8309326171875
10526315.789473685,505.55640903850014,517.2005398843922,502.7401002264089,43.53720089252471,55.67333747403196,408.2395382507026,489.5656592306833,425.00937329831214,454.33596933598005,527.1383728853883,517.4601910532842,530.40008769884,515.8447388139788,72.44469249146344,371.79048560274936,530.0199313351983,457.47749964872224,513.5307270489901,521.108346294168,62.36894659336832,45.2408409157866,535.4679356012648,494.8648592008283,61.22627229955554,48.63302526573478,493.8077210973835,459.7391869401007,513.6148520031134,388.156115284752,423.5683397372509,556.2936043082182,401.11240278147267,409.93517683533094,472.51341296893406,71.45608421943443,61.24193308231037,408.4673136741831,446.47651612213775,447.4878694413442,401.333822786065,473.96681014198674,455.9861806746665,482.72366411451486,62.565469814263224,367.9626469385096,470.14529464003783,587.190551548123,284.31605637321184,446.6050530097491,555.7098770762415
21052631.57894737,727.657413664617,712.5832088488951,700.8469773507845,198.0700280172673,222.99381455506645,715.1272304530289,726.6349377414197,730.3700218904052,735.11900980816,754.2766398812265,748.8678142152664,704.3166603850526,738.8705980497053,403.6941352833341,701.8452828858368,768.352155765338,708.9157913309056,722.3584257971877,740.3181946102602,203.53146760855026,177.5420751321514,725.3079980512736,708.5218935534565,344.35343947981863,143.0914554169964,727.4910056567919,722.8083166769006,708.4775643124144,704.2739104445291,729.2674178380385,711.0624195241531,728.1865039657688,717.7536715728094,704.5723746628643,425.5249934232796,311.9726345672832,711.3486493809402,698.9652750445865,726.0247156580399,681.0413723655685,731.0943556545184,740.0901200877003,713.4260991620225,279.1862827442029,682.8407550769499,698.7158217568807,758.6326577461988,529.8664326690902,723.3484304023912,747.7616171433986
31578947.368421055,813.4370160287767,773.9622391769431,763.2029689281271,402.87151685745107,400.4034144608433,809.6190094804169,790.1999913239413,819.9886950262696,811.2022791863149,840.8583502695171,825.0392818535133,828.1166849730748,817.4581408353724,601.3863335317852,800.7058096173067,850.5246007354966,803.2684214901066,789.1835324635466,826.9011134880071,472.18160777012736,358.8330058164874,801.3417862898095,848.042287552786,573.729995545423,355.5141255036616,842.6112813758058,820.4352492487002,764.0815225557277,797.8641430362441,826.2305930707594,783.8542128576796,810.0935553436134,804.0499129691613,812.0210222038867,604.7033220376004,545.2077971802524,800.0455927746448,756.069239241925,811.6450924586061,772.040609240697,819.342681927364,821.6240687542014,796.8567679994985,531.2554331832976,807.1959721820837,786.1548437035315,824.9629133071265,616.2749964981199,794.0305886912544,839.5030677047793
42105263.15789474,855.7124234177069,807.0943147231337,787.1658261971461,538.7210925437737,487.2094290893824,845.9752767832325,830.6559829031662,854.2841848574187,868.4506095684136,866.2207269688392,852.1068914451757,874.4652463934098,860.3890743235802,690.3648053490224,847.0727966406339,879.1262570365315,838.6779772112575,835.6296240939988,846.9472635624481,648.1416888811582,461.3775818281887,856.5642304532746,864.9205693987268,668.7619610387533,494.1625566819368,873.0253661147775,873.1785819887124,778.6296042537425,844.8089670494322,851.4895653790715,823.9345335247114,842.8044600750931,834.9460055055381,862.0779416052588,702.8182162518647,681.9654049820517,861.6107102926418,799.9005645662133,855.0363230784513,810.9594170281101,872.1501708347712,847.5600200610808,819.7436155632262,644.3748829080788,838.4120733830407,851.2940498653211,834.1371700347626,760.8657371033592,831.4700089775624,867.8059769337198
52631578.94736842,890.026495894897,832.713997008893,802.2413638916042,605.7424993485295,560.1254088989256,850.7902008088672,852.1579307476239,891.1673597574564,879.933266684124,891.2128972903183,860.9378178733868,894.0537940924188,878.523987124171,770.1455702210397,877.1212502074044,891.8598560368915,850.3177583861549,860.8589776024594,857.5504853362191,721.7103522603202,522.1380713265028,878.1800286740147,881.4568188395197,725.5796478928952,590.3085257176547,875.8993063448539,881.8757407275593,794.2365894433203,856.545443218996,863.2077200384682,842.8916758956011,859.9767798890367,858.5641865388508,873.2801215112045,752.535520678577,747.9670903378907,883.5910587069731,822.0823614237381,866.9808625560718,850.0574013027788,879.1952185612636,858.655388218214,845.3820305527743,714.7197289627014,846.5562376426197,871.9834351130139,804.6916897646938,824.1662586380901,844.9093811933024,879.0978697792644
63157894.73684211,898.2694011087893,842.9550301721551,811.1656611556822,648.8910327538889,622.1969422108579,859.4216078047607,868.8079977537457,896.105049769634,879.8886438469477,894.3865104933525,865.2664427010967,893.900074289446,883.2396607782042,810.65069629512,885.6749656808013,898.3344185596688,853.521861307839,874.4886632388318,870.3965711431821,781.3681730807983,565.2250163469288,904.3428235050714,885.4705869913762,772.2683684584837,667.876996676017,883.4600487861607,891.8471518124239,807.4344126339435,867.0329473064877,869.1024696886375,857.4994308076737,862.6649420251476,869.4339578501736,878.1747047052489,783.1224234827338,792.8522329376675,892.9578079473939,825.5479496753777,878.2390315096794,863.8485568979771,877.8003617472266,861.0298760042957,851.9005914985969,765.2800791299904,856.869520539392,879.4699204816712,868.0389638746215,850.9902765044216,848.2954181753037,888.042133547923
73684210.5263158,900.1323488909452,849.0308359110124,814.0711320386039,671.4405939559197,652.9898380513337,867.1486094366151,873.9387308415284,898.9337063255073,885.2347997615212,898.0902073599625,868.8024114442994,891.9407779171527,887.6002625524172,829.205577727335,899.0939939545462,899.3541525838448,867.6761466093011,879.4756517552273,868.0939491227723,820.5832641083448,597.9745257807241,912.4782948320592,889.6099845811601,804.5863549210688,736.875332118897,887.3608096509429,900.7747743560667,812.495308569924,882.1156052230468,871.3979449265552,877.174106547707,862.9216794690267,872.9426162888469,880.3748224663273,808.4675008357397,827.0973493356123,904.0469877809038,835.9805787682864,878.0072585852853,877.5877493943534,883.2162809987808,861.3536476274937,855.9760773525344,791.6546666321663,861.6054721013991,880.5031665991218,874.7918486268236,866.101348216679,850.1107436309561,902.0752062407887
84210526.31578948,902.2295928793931,852.0822582971356,817.6908931164199,684.8127533154475,677.8193853832678,867.2625888457259,876.5760922828209,899.9063068889185,891.7803281060217,900.4396795235842,868.9872898698844,901.2438091875114,893.592608258995,840.6708339284331,901.9475915240449,901.5156759898748,880.1805856194853,883.2649738491407,872.1625925893599,842.4986507067059,621.6600236575689,919.5619349162664,892.1213281610336,830.9490783221173,781.2276019693412,890.2969648303088,904.5226147894714,820.2228755594291,886.6424987679374,882.6884437624437,886.2072601371194,866.112280117838,879.694055372328,883.0951069636358,828.0912383230109,843.2824983557175,906.663524067633,844.8854594098564,883.38389625972,879.7335559218874,885.6476781731498,866.0619654562995,857.4732087246268,814.9661400734223,867.1324486006,890.1362210799452,884.9458695778886,874.0949646733144,850.8266931293414,907.1103799732768
94736842.10526316,903.2114981546626,853.2581784467618,817.9222307149063,698.3880164119676,693.0425090661009,869.3006261243714,882.1866953633829,901.5830989891142,902.6035587781024,902.0937198562305,870.4663746990985,902.7112532814454,899.5402277415809,843.5403156169893,906.0689097487696,902.2652558395407,884.2541440513986,886.8783628914165,889.1699688660801,855.070473846141,643.5277231654302,920.8470796072583,894.3361534514255,853.4697647078216,811.0306467463436,892.8175917520417,904.3927481309859,818.6547096944581,886.5791216207012,894.4364294375079,887.8294169734389,873.1422870585133,880.5139872715744,884.598185473697,844.7535099550628,850.4069646070208,908.3327969636283,849.7464696543699,884.2175541310429,887.003426401569,887.9390580251277,868.4649055253436,860.4406485661575,832.6121012951529,875.3152855974815,900.408320175974,896.8682380138672,878.1713519804696,850.2417503445103,910.7121273287446
