steps,trial_0,trial_1,trial_2,trial_3
0.0,66.15222930908203,48.22527313232422,58.906982421875,37.908485412597656
10526315.789473685,67.48282362359713,50.558053177314456,82.37195606269665,86.77471289630992
21052631.57894737,180.21121843745345,89.24281704677604,530.0418416755351,909.0674896266652
31578947.368421055,903.2711261157514,192.83475595605358,979.4029452399534,983.5602393929648
42105263.15789474,979.8257412778373,753.5747777108011,985.046240547027,989.5130260974747
52631578.94736842,730.4321485835636,941.6067498828236,983.8706466431763,989.1798024210573
63157894.73684211,378.83204253133533,983.3987353465564,986.7731870960992,990.3185457595498
73684210.5263158,989.4049424997987,989.1775607149686,988.4458583540534,989.5659298764701
84210526.31578948,989.2231302551946,989.9721282420066,991.9599136064587,992.3309498203098
94736842.10526316,600.6067881969286,988.6766488750226,990.2754386752596,993.610717804148
105263157.89473684,646.9342452313265,986.6783616982008,990.5244730298209,993.8323703281106
115789473.68421052,982.6434326733248,990.1988411819835,990.4986895712459,991.6161094160951
126315789.47368422,989.4874993559396,989.9280786071788,990.9952379825042,993.7819042185997
136842105.2631579,989.6074259958109,988.7553069972926,989.0791059552467,995.0308353995022
147368421.0526316,994.189623415305,988.0325642186849,988.9474808667835,989.8703287948862
157894736.84210527,992.5340097104083,987.9812864723958,988.1845025748758,993.5567983504478
168421052.63157895,421.327671692972,989.1362598001792,989.5125480873763,994.015803022728
178947368.42105263,971.837865548451,955.942322176249,990.514747947537,551.1603249545901
189473684.21052632,988.949235673096,987.0511619357851,993.2156473523692,995.4013529824418
200000000.0,989.7965962729955,988.3860170935329,990.1700996693812,993.567872470931
