steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9
0.0,7.42727518081665,7.58140754699707,7.568958282470703,6.058555603027344,7.030083656311035,6.467344284057617,6.893293857574463,6.603971004486084,6.713017463684082,7.430378437042236
10526315.789473685,9.128054285111098,7.546850898924833,13.805079465706182,31.206082043988733,7.2053451477691866,6.475159732710023,6.912611091874509,6.78929758921054,6.7583734766087415,7.515258766936494
21052631.57894737,41.680996069865216,8.193939340556263,113.52591392521713,461.43999100358866,11.277225924516484,7.324373644067187,7.75710288804138,9.714390935247295,7.519457043305947,9.178193945530545
31578947.368421055,82.10529006966017,16.273048959104884,99.486593905372,559.955046729533,44.057781346596386,12.00146239807757,11.259629312190652,8.274755855382438,8.682598606580122,12.390227462038647
42105263.15789474,110.07008733552908,84.58414119725582,227.06261671662662,585.1096188566361,250.13993585935265,7.842805226862307,15.738792811848041,12.225186471535809,15.38499602739418,20.551981713199716
52631578.94736842,210.41551248209132,356.9879179157709,297.98474422272636,565.3964906442199,556.9451225107726,13.832740140031415,36.66230325305375,23.271879854986132,17.48291426719814,27.11022722317613
63157894.73684211,644.3652628184688,374.75119968051723,208.83998387081982,544.600924470418,562.4989918153371,29.206129113434102,31.70518707743024,17.984102111062118,20.301562102934632,35.56731657033731
73684210.5263158,883.6314567449681,369.6277111814954,567.731454209773,421.7764896747972,566.3503941548498,49.863439626744096,39.047550104919644,35.79489172859907,33.46443663203154,65.4569529166698
84210526.31578948,897.2367472265565,412.65152889473615,827.8646085572705,386.4319265324654,570.6329096268419,62.933865492528824,32.09264970428396,29.789509324444623,32.46281921434271,92.18066719628438
94736842.10526316,914.1852073007343,607.9411089776131,839.3288918035182,596.6959645606144,584.1702602720327,84.5835166969788,43.48629530417086,21.848873135822096,25.571930942840233,117.37706353344086
105263157.89473684,916.0602093158997,814.6183753687259,845.4315354612726,585.7166908269444,573.780230462386,111.81433678853875,197.47260938882002,22.36368817041455,38.700729439452985,141.9085008728207
115789473.68421052,924.643198606215,814.5862433829466,857.609678783245,581.3164901295858,585.741350632295,317.71096562105026,350.5167262644979,21.545104025618027,40.91065499025534,173.34639669921754
126315789.47368422,937.0809197848523,827.0906200323079,853.943281511851,601.3128292336029,570.7764843930167,512.1323768590627,341.7082797100669,18.196644295677746,40.86772025081426,242.82740974508835
136842105.2631579,944.0178076801537,819.7116816426908,843.6255902431678,590.1216733974103,613.442800838201,562.0588489810516,343.2712643342996,35.89839052096775,54.27246020580553,263.52698541422296
147368421.0526316,947.3439107433251,822.5273743015907,835.4400888803593,606.5015432141164,623.8102242130982,639.5393790885023,428.7596389966659,50.75166532991666,56.449634120466804,240.85768134144863
157894736.84210527,950.7728770092914,854.8440334332947,851.02837467788,591.9008834682343,598.0103163932168,858.8690175828513,818.6119204348477,40.59516693978799,45.34749409260222,351.7683446011055
168421052.63157895,955.4685467564168,918.3788084838529,844.9658345859136,571.1509655083315,830.594064326828,908.5216958529401,896.1404974348327,35.52525885498094,34.8510146860931,395.8214300213758
178947368.42105263,958.3709661982066,930.0633715896395,863.8510758932938,604.8274893371022,915.4114811724243,912.2513930180066,878.7730008485905,32.27968683957517,55.785626763813305,829.3241537328904
189473684.21052632,957.760254411486,939.462977964462,838.1359605260833,615.0620623407601,891.2512544007183,908.8038368621361,893.1632128577484,43.71244808377239,54.628731366257256,868.2469310588784
200000000.0,956.1719228844894,942.7922314781891,860.4315648329886,627.0847237423847,912.7093120248694,918.5324641842591,896.2717421494032,34.70454096705898,46.849690892194445,867.7618692423168
