steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23
0.0,650.919677734375,528.8187866210938,624.6258544921875,788.412353515625,76.28730773925781,846.1987915039062,392.439208984375,787.970458984375,794.4815673828125,193.85198974609375,620.2261352539062,707.333984375,320.6739807128906,706.744384765625,673.7427368164062,308.8790588378906,760.883056640625,76.30827331542969,814.136962890625,76.30501556396484,0.001445296686142683,0.000635865144431591,604.9761962890625,514.3486328125
2631578.947368421,653.1891905132093,533.8516984236868,630.0386072459974,788.7761236491956,96.7690447506152,847.1047320114939,400.39160316868833,787.8063291248523,795.9605280223645,208.87850118938246,626.5185489654541,710.3223407143041,334.37874377401255,708.2267500224866,678.1097464310495,311.05318004206606,761.6026459744102,96.22654104232791,815.9101695010537,76.3050083110207,0.001410298953104709,0.0006351421330978873,609.9031314849854,522.2829407139828
5263157.894736842,737.0995949193051,712.9003675360428,821.5956226148104,802.0105233443411,806.6791877746582,878.6617670561138,683.2364497937655,783.8678787632992,845.0471181367573,734.3126537925318,845.7537936160439,815.0031350788317,812.6965145311857,763.0482406616211,829.1064121848658,410.58863549483453,787.7539084585089,791.0984294289037,877.2937694348788,117.56987458781197,0.008104022627728571,0.0005862942733457251,781.9285179941278,797.7214624505294
7894736.842105264,823.5696222405685,784.8660794308311,878.7396370737176,813.4431363155967,775.1546719199733,879.4176750183105,784.5271303277267,815.9911250064248,807.0998668670654,787.0321814888403,849.3451735847874,829.6230248902973,846.044718792564,821.0188695004111,816.398160633288,818.1588777240954,806.6848850250244,833.5082786961606,873.3586439835398,817.6726784957083,0.13455288474889177,0.000197313044353857,795.9914270702161,793.6295408951609
10526315.789473685,845.0083513761822,821.2872330515008,877.8755171926398,834.0755402414422,826.0397812692743,875.4172780890214,730.0563603451378,844.5183892501028,826.5634436356394,808.2485837434467,807.5761132491263,844.4883093582956,865.4260342246607,848.2312377126593,829.9121238306949,853.7681270398592,812.378367775365,851.321548060367,877.6968680933902,855.3943915116159,8.581874926819623,0.0002953816237047584,817.07222025018,825.1720573023746
13157894.736842105,854.239763159501,844.610931597258,871.1070566679302,867.8103657772666,844.0758165058337,869.7377228987845,858.3197620793393,873.1926775480572,863.1597082238449,856.8162969288073,869.5323477293316,854.6677753046939,873.1297310277035,850.9633991843775,838.6819000244141,861.5596677880538,877.3190577657599,857.6759322317023,871.7679260655453,855.9813579760099,76.2788129856712,0.0001297549075676024,853.1439032303659,854.5709955315841
15789473.684210528,859.4612675717002,848.3962864122893,877.1667508577045,870.3321711891576,847.2533434817666,872.1736701162238,860.6695920040733,874.5223643654272,870.0563121594881,850.8112778914602,871.6384401823345,855.0332687779477,871.1525417127108,855.393492246929,850.518631985313,872.8562320910002,876.4547888103284,864.1039500989413,878.2538956090024,858.1039866397256,158.73466627221384,0.000328776825283153,866.4101542422646,873.0175614607962
18421052.63157895,863.9327183773643,858.8354350642154,877.6540635761462,870.2219472182425,847.3089637756348,871.4837114434494,848.4614490709807,872.7978568829989,871.9588978416041,865.9524522078665,870.9037670336271,818.890087830393,871.4782674689042,854.5922753183465,862.6885633970562,874.8258798498856,877.9466717368678,867.5911988710102,877.6365568261398,860.001961457102,625.1562534131504,0.0002560945728610504,870.0188017393414,875.8557095778616
21052631.57894737,865.3118286132812,863.3505321301913,874.5332641601562,871.4528294613486,866.5465377004523,872.5756675318668,860.4335728695518,868.792684454667,872.889937551398,860.7859946803043,870.8145759984067,821.3726549650494,861.7675524259869,867.4587378250925,867.3507810893811,875.9195171155428,877.7491993151212,868.6587331671464,877.2447574013158,862.2334490324322,862.9134256463302,0.0008210465189461645,865.6962151778372,875.7106387489721
23684210.52631579,861.1306166397898,870.042649921618,876.3574592188785,870.2823593741969,867.2248596392179,862.5710301650198,851.1585792742277,873.2419140464381,874.3767469305741,865.9783020019531,871.320345226087,840.2182098187899,845.0078129015471,859.4620484803852,862.3715827339574,877.2715460124768,878.1986568852475,867.8845188743189,870.5441924647281,864.4229142038446,868.9283822712146,5.410562244022962,870.2387816780492,871.4061480070416
26315789.47368421,850.7752926475123,876.8148900082236,879.3447064851459,875.8389994972631,865.3541657297235,872.4518023039166,861.7272507516961,877.3065392343622,878.3168824848376,867.5304812381142,868.3392125179893,874.0304089596397,872.1647130062705,843.0056517751593,874.3218803405762,873.522577988474,879.6011468987716,867.1135404486405,866.005285965769,864.2798620525159,867.7102731403552,36.82625880994294,874.9165416516756,868.2991533781353
28947368.42105263,854.048449466103,875.0740617450915,880.0613226639597,874.4064393294485,860.6852342705978,872.6730216176886,868.548615405434,875.2222915448641,878.2702182970548,868.1501752953781,871.7216966528641,870.3432414406225,870.1443655114425,856.3151769136127,871.5794217962967,857.1459392748382,880.2844380830463,870.0678970939234,876.4189146945351,864.9079611928839,868.8848240501002,76.3181619895132,866.8622832047312,874.7646681133069
31578947.368421055,870.3094048751028,876.3200366371557,872.8048135857833,874.7404259129574,865.2525413914731,873.4686620611893,866.7861492759303,872.4070205688477,876.6555786132812,871.7678949456466,871.1247454191509,867.4562659012644,852.5000710738332,853.6081534937808,858.2683474892063,853.8135384007504,878.0039287366365,865.8866095291941,877.4791950426604,865.0736750552529,861.0609162983142,76.31896290026214,857.5362946359735,870.4884077373304
