steps,trial_0,trial_1,trial_2,trial_3,trial_4
0.0,4.521777629852295,1.827918291091919,6.539864540100098,2.29037880897522,3.2110705375671387
26315789.47368421,26.880827606835386,27.518463046338997,28.067814146805752,23.673660247668362,23.41164695236244
52631578.94736842,60.858196411739314,57.43727700229277,46.72681353201992,38.93009957854162,47.001383259108195
78947368.42105263,702.1247054275714,306.6016943078293,124.76656316769756,83.70653059451205,105.30059513998663
105263157.89473684,713.802734375,700.8012084960938,272.7265014648437,105.17076873779295,222.43325805664065
131578947.36842105,713.802734375,700.8012084960938,272.7265014648437,105.17076873779295,222.43325805664065
157894736.84210527,713.802734375,700.8012084960938,272.7265014648437,105.17076873779295,222.43325805664065
184210526.31578946,713.802734375,700.8012084960938,272.7265014648437,105.17076873779295,222.43325805664065
210526315.78947368,713.802734375,700.8012084960938,272.7265014648437,105.17076873779295,222.43325805664065
236842105.2631579,713.802734375,700.8012084960938,272.7265014648437,105.17076873779295,222.43325805664065
263157894.7368421,713.802734375,700.8012084960938,272.7265014648437,105.17076873779295,222.43325805664065
289473684.2105263,713.802734375,700.8012084960938,272.7265014648437,105.17076873779295,222.43325805664065
315789473.68421054,713.802734375,700.8012084960938,272.7265014648437,105.17076873779295,222.43325805664065
342105263.15789473,713.802734375,700.8012084960938,272.7265014648437,105.17076873779295,222.43325805664065
368421052.6315789,713.802734375,700.8012084960938,272.7265014648437,105.17076873779295,222.43325805664065
394736842.1052632,713.802734375,700.8012084960938,272.7265014648437,105.17076873779295,222.43325805664065
421052631.57894737,713.802734375,700.8012084960938,272.7265014648437,105.17076873779295,222.43325805664065
447368421.05263156,713.802734375,700.8012084960938,272.7265014648437,105.17076873779295,222.43325805664065
473684210.5263158,713.802734375,700.8012084960938,272.7265014648437,105.17076873779295,222.43325805664065
500000000.0,713.802734375,700.8012084960938,272.7265014648437,105.17076873779295,222.43325805664065
