steps,trial_0,trial_1,trial_2
0.0,0.0,0.0,0.0
2631578.947368421,0.6155941611842105,0.6515470805921053,0.6780941611842105
5263157.894736842,0.75,0.7782175164473684,0.9623766447368423
7894736.842105264,0.875,0.7046412417763159,0.8296412417763159
10526315.789473685,0.7748766447368423,0.7311883223684211,0.6686883223684211
13157894.736842105,0.6797645970394737,0.9142937911184211,0.8833521792763159
15789473.684210528,0.7560649671052636,0.7842824835526317,0.6814350328947364
18421052.63157895,0.75,0.753340871710526,0.628340871710526
21052631.57894737,0.8125,0.8125,0.7997532894736844
23684210.52631579,0.6139237253289473,0.5443050986842104,0.5846525493421052
26315789.47368421,0.6559416118421052,0.8595291940789473,0.6243832236842104
28947368.42105263,0.6444284539473688,0.8125,0.6864463404605265
31578947.368421055,0.9193050986842093,0.9636101973684186,0.9253700657894729
34210526.315789476,0.9048879523026312,0.7527240953947376,0.7527240953947376
36842105.2631579,0.871659128289474,0.746659128289474,0.9241365131578959
39473684.21052632,0.7732062088815792,0.8053813733552624,0.875
42105263.15789474,0.7754934210526312,0.8252467105263156,0.7754934210526312
44736842.10526316,0.9098992598684208,0.9026007401315792,0.8335988898026312
47368421.05263158,0.75,0.826737253289474,0.8346525493421052
50000000.0,0.875,0.75,0.9375
