steps,trial_0,trial_1,trial_2,trial_3,trial_4
0.0,31.740428924560547,30.119800567626957,30.700340270996094,29.083051681518555,33.07843780517578
26315789.47368421,913.4572872320811,845.4219239155451,804.6223831825089,799.8712510100581,766.5094555114445
52631578.94736842,965.684037057977,968.5750142733256,961.2374001887806,951.1485891927751,962.5378797514397
78947368.42105263,964.955322554237,971.9630599021912,965.9507493345361,964.8809026605203,969.3436077143017
105263157.89473684,965.9493408203124,972.3181762695312,969.4241943359376,967.6157836914062,967.2135009765624
131578947.36842105,965.9493408203124,972.3181762695312,969.4241943359376,967.6157836914062,967.2135009765624
157894736.84210527,965.9493408203124,972.3181762695312,969.4241943359376,967.6157836914062,967.2135009765624
184210526.31578946,965.9493408203124,972.3181762695312,969.4241943359376,967.6157836914062,967.2135009765624
210526315.78947368,965.9493408203124,972.3181762695312,969.4241943359376,967.6157836914062,967.2135009765624
236842105.2631579,965.9493408203124,972.3181762695312,969.4241943359376,967.6157836914062,967.2135009765624
263157894.7368421,965.9493408203124,972.3181762695312,969.4241943359376,967.6157836914062,967.2135009765624
289473684.2105263,965.9493408203124,972.3181762695312,969.4241943359376,967.6157836914062,967.2135009765624
315789473.68421054,965.9493408203124,972.3181762695312,969.4241943359376,967.6157836914062,967.2135009765624
342105263.15789473,965.9493408203124,972.3181762695312,969.4241943359376,967.6157836914062,967.2135009765624
368421052.6315789,965.9493408203124,972.3181762695312,969.4241943359376,967.6157836914062,967.2135009765624
394736842.1052632,965.9493408203124,972.3181762695312,969.4241943359376,967.6157836914062,967.2135009765624
421052631.57894737,965.9493408203124,972.3181762695312,969.4241943359376,967.6157836914062,967.2135009765624
447368421.05263156,965.9493408203124,972.3181762695312,969.4241943359376,967.6157836914062,967.2135009765624
473684210.5263158,965.9493408203124,972.3181762695312,969.4241943359376,967.6157836914062,967.2135009765624
500000000.0,965.9493408203124,972.3181762695312,969.4241943359376,967.6157836914062,967.2135009765624
