steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5
0.0,28.218002319335938,31.32965087890625,30.42982292175293,27.18592071533203,25.889442443847656,34.34917068481445
10526315.789473685,30.829421086365826,31.458762845545593,32.72227791872732,29.203392855410268,26.70972500885953,35.123545499007705
21052631.57894737,106.54891424198892,34.91535146885301,78.63404517078004,62.833171839941905,48.21411510744749,48.7979906182375
31578947.368421055,410.432390386213,45.527243677062344,270.6969367683431,86.11625269922197,222.92034151217302,58.1915833046892
42105263.15789474,716.4216956629978,54.47686382286106,912.4112195228936,361.55063081794833,812.798206370293,254.1975272248327
52631578.94736842,917.4171215421275,185.3222097062049,919.8284983476443,923.3889376653199,942.609552855802,887.8214664094336
63157894.73684211,963.4718505015334,610.428192303782,937.8361515807313,926.8736656811759,954.935101726709,934.0243796212521
73684210.5263158,980.6686009976012,911.930233675192,964.8454016549435,931.3286364365813,970.9953899819435,934.3711814964577
84210526.31578948,984.6066512335041,915.381811238392,978.9810114593718,949.3498835391946,982.2393826910003,951.4357266954438
94736842.10526316,985.9261071034746,933.405690806229,983.4816328379586,969.8839906566361,984.5036138816223,975.4505786405376
105263157.89473684,987.8935988074854,961.3603864462422,985.250248004525,979.3849876818565,985.9118271669853,985.4318037594454
115789473.68421052,987.7838447037826,977.7406832440408,986.7264270064243,983.9397611641157,987.9506781094623,988.6378417087724
126315789.47368422,988.9881482045076,982.2411508520554,987.3803208594177,985.9803379909483,988.434271409571,990.2319632884208
136842105.2631579,990.5941099202533,984.4856328728126,988.4268076551919,987.2809801521064,989.1468149043847,991.1924466878754
147368421.0526316,991.1272166587639,987.3370838624288,988.8707554096,987.5097338198955,989.8442192156889,991.6050891975286
157894736.84210527,990.9953757828292,989.873182161528,989.6107608644586,989.208062698141,990.5589842746792,992.4227765207476
168421052.63157895,991.1354532955096,990.4477664176117,990.0429344864103,989.8187442182503,990.5344713639024,992.7432065181785
178947368.42105263,992.0207796849703,990.7911523131453,989.5270556895026,988.7217672572903,991.8370291097012,993.092566283786
189473684.21052632,990.8748386797813,991.0701660964628,990.5140695875701,989.7149799893767,992.1170196751148,993.2236412205524
200000000.0,991.0389775320103,992.5992745474765,990.6342375278473,989.710205947098,990.6330406257981,993.454719254845
