steps,trial_0,trial_1,trial_2,trial_3,trial_4
0.0,45.3515625,47.390625,52.4140625,44.6328125,47.6328125
2631578.947368421,300.9090912132932,302.40230065061337,306.08097370883877,300.38274918941033,302.57965502822606
5263157.894736842,556.4666199265864,557.4139763012267,559.7478849176775,556.1326858788207,557.5264975564521
7894736.842105264,812.0241486398797,812.4256519518401,813.4147961265163,811.882622568231,812.4733400846783
10526315.789473685,1000.0,1000.0,1000.0,1000.0,1000.0
13157894.736842105,1000.0,1000.0,1000.0,1000.0,1000.0
15789473.684210528,1000.0,1000.0,1000.0,1000.0,1000.0
18421052.63157895,1000.0,1000.0,1000.0,1000.0,1000.0
21052631.57894737,1000.0,1000.0,1000.0,1000.0,1000.0
23684210.52631579,1000.0,1000.0,1000.0,1000.0,1000.0
26315789.47368421,1000.0,1000.0,1000.0,1000.0,1000.0
28947368.42105263,1000.0,1000.0,1000.0,1000.0,1000.0
31578947.368421055,1000.0,1000.0,1000.0,1000.0,1000.0
34210526.315789476,1000.0,1000.0,1000.0,1000.0,1000.0
36842105.2631579,1000.0,1000.0,1000.0,1000.0,1000.0
39473684.21052632,1000.0,1000.0,1000.0,1000.0,1000.0
42105263.15789474,1000.0,1000.0,1000.0,1000.0,1000.0
44736842.10526316,1000.0,1000.0,1000.0,1000.0,1000.0
47368421.05263158,1000.0,1000.0,1000.0,1000.0,1000.0
50000000.0,1000.0,1000.0,1000.0,1000.0,1000.0
