steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9
0.0,951.4693603515625,945.1148681640625,520.303955078125,752.2034912109375,764.4424438476562,861.4828491210938,942.2134399414062,756.12744140625,910.5064697265625,951.98388671875
10526315.789473685,952.8408742261395,946.7005335620896,534.6835041340038,764.7853898480329,776.3485909137369,867.8573056976221,944.0501150956114,768.2765378694455,914.1533374812794,952.5739576073564
21052631.57894737,975.9200334740477,973.9139683702316,796.5856862154034,974.7360956596206,975.0576150192778,974.5414035518414,975.1208220641039,971.5200884916776,974.4680603798737,963.7905739981712
31578947.368421055,978.3682870463651,980.7340798879925,969.6400606156716,980.1987046871819,980.4983538887838,979.5758667680695,979.7955221537078,977.3246224854462,972.3202945195407,975.2456723482985
42105263.15789474,980.8171336888606,982.7321351769889,956.1569969713523,982.442502153217,983.480518188503,980.3240571398484,982.402801169583,966.9304500405478,975.3997042291383,978.3176774602188
52631578.94736842,980.3859761203755,984.8570791116382,982.2211512541837,982.3929127580241,986.0272905526069,982.3116814783075,980.8146627236601,980.1124148847654,976.484276133396,981.3852052467352
63157894.73684211,975.7872899727809,985.0742757386448,983.5339114675892,983.0263438228095,985.5875833298691,982.0395940789886,981.6565836763779,978.3091525978659,981.0750191878744,984.319682007351
73684210.5263158,980.6973825204406,984.8167571833259,984.7397159268652,984.960392422293,986.7806021790756,983.4418168611144,983.4367592151475,983.9723799184088,985.5787633411442,984.258822032124
84210526.31578948,985.6380452171917,985.9210334841234,981.7733281986204,985.257271087731,986.5650370471035,985.283205159153,984.3513421048087,983.2774044562575,986.080566807797,981.8472134558448
94736842.10526316,986.1712577494889,986.1684267728942,979.3866075681848,985.5320207976898,986.0385342364166,985.4260622418158,983.9797580674744,986.4483793983829,986.2320556488723,980.4022643130241
105263157.89473684,986.5366135188417,984.6742342802957,984.7532567954789,985.955887980078,986.4632109555512,986.891205905547,985.9717087091832,987.81617268631,985.8981522599086,982.7997339171386
115789473.68421052,986.5621890945778,985.8237917256488,986.2478270396962,986.5257761594,987.5151611056355,987.4639605881434,986.7068947304318,989.0579103964518,985.9258762216634,985.3820069615531
126315789.47368422,986.1707260602069,985.4220819790278,982.8050978857394,985.2113647342059,988.5392846295048,987.5628638927957,984.8706537224249,987.7860939766891,986.4407307936544,985.1719455335939
136842105.2631579,987.8474366384199,986.9972172600741,986.3289620130016,986.3155162146217,987.3813752830854,987.4683403268746,985.6396333174032,987.6783455344448,986.2921722559387,986.6488155445234
147368421.0526316,985.376287448109,987.5451392041019,984.7736375252626,986.2636220399032,987.6153663472786,987.1854265172066,987.438918933974,988.3746891454316,986.6507834899459,986.3461998076981
157894736.84210527,987.469813156161,987.5527930084688,986.1681367469296,986.8317331503303,985.9548046073755,987.9104729316241,987.8217179184145,984.0904747820626,987.3280133510891,987.3749055522301
168421052.63157895,986.7412531791962,986.9520570379875,988.7422257262253,985.8336500395038,989.7008427648993,989.1239470326009,988.0583745105776,988.9847537698508,985.0656311743147,986.4181298232145
178947368.42105263,987.7764379893974,980.7189258759702,987.7744493040352,987.1730094428208,988.3843912064534,989.3494337427319,984.8090415899113,987.645784692586,988.5315264437007,982.5805375625553
189473684.21052632,986.5759121305064,985.1800205601879,988.1103936602204,987.9300246096714,986.1705864311256,987.9161832071737,986.3841003090391,989.3666663800581,988.050952910056,987.3832685392649
200000000.0,988.4216942473462,987.4443774631148,988.7059009451615,987.9823052412585,988.810293530163,988.4533134165563,986.7778770358939,989.8394670894271,987.9752648723753,988.0512922657164
