steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9
0.0,207.87890625,205.1669921875,212.2744140625,276.6943359375,282.87890625,242.189453125,230.041015625,190.4912109375,227.0078125,276.8974609375
10526315.789473685,210.53674129898198,206.34867058962666,217.19061705676472,281.47210425485207,286.7466603751988,247.7457226914382,235.5982265472412,200.02216157358438,227.1094235528539,277.5654913144098
21052631.57894737,261.1023393720801,228.98129877951666,297.80099539083125,358.0800869220512,352.20972491235284,344.9915862889171,345.1050173846638,353.10687449235996,237.6504319473647,296.97139107553585
31578947.368421055,311.29489905550207,270.90160652805235,303.046490576789,341.02357025357827,360.3820891340684,382.23724720550706,471.75255405077314,308.53325104911573,307.6992763033204,365.36803641808
42105263.15789474,328.3352796179436,357.1599019016255,370.2970464606034,376.94827472338056,356.62007774078285,381.5864996236447,468.24969641984006,307.20670696903136,325.4225900602473,374.8423692486623
52631578.94736842,369.9910915644215,353.63927950291094,378.69455893614287,399.5572923517623,366.91768330286084,388.46295871893125,606.844460669647,342.48054336114603,375.6482292582124,355.820371123232
63157894.73684211,382.0710513254943,412.4649902407153,445.4459134521907,365.264679837425,427.00461123986923,421.8275793292186,748.5508985123147,380.6030216851063,395.64617342962123,391.485736725403
73684210.5263158,442.7011987099687,474.0057122661136,484.7836319429392,360.4411307147335,464.0848324186584,472.744217835635,782.3560265570136,391.236987533992,490.16283716587486,441.91089215635265
84210526.31578948,482.02514196168687,511.19362473421813,503.5525203715401,393.7105032796675,453.84714510170045,457.9990882767865,711.6558270018517,378.362418769139,627.3320335958804,465.835583356609
94736842.10526316,636.4411710807822,545.1251622540799,503.53039370877593,412.67552951168153,548.45311886584,434.663637399013,737.2384833470607,383.9511557180135,703.9707591196836,482.6844466122234
105263157.89473684,741.347530486511,613.4966934711318,550.7688211721066,461.7163757947673,655.4997690945781,562.535876033709,783.2992821690779,384.44444885676586,714.3918321667616,586.4801529068036
115789473.68421052,678.2334860091064,655.5630668101219,649.7938459982832,453.50506979870994,682.3821942601508,663.548794125586,799.9832770646113,419.8661856479592,760.4088152174804,600.9578877182219
126315789.47368422,686.0318530286119,678.6214851950015,653.6354944223842,576.5285242138809,715.2905473682689,666.2270008626077,817.5885650233218,405.13725767901724,791.4200117370098,588.4636654417931
136842105.2631579,644.145306175105,602.5220317153718,675.8371879678024,664.1636146402756,747.9575180677166,730.0367738401461,781.6913457458369,468.62629569468413,773.2245129376568,628.8661636236302
147368421.0526316,650.7950424923462,732.1329563331077,679.6869135246383,755.3724795787949,706.1290473092625,708.8113836040127,810.9125455238152,495.45302397392464,806.7113458152623,658.9946854926873
157894736.84210527,709.5291545027842,739.9157380846399,713.9258547516081,645.635691959772,664.2462547862299,745.9470011586958,803.1774268823978,508.80565347169573,788.5907942436409,660.5626649592392
168421052.63157895,754.7822282532246,753.4236054565768,739.426009032865,704.7445053988217,604.5452718972499,777.3948317340206,732.736441107668,500.11215125424707,677.0995342222938,747.557436195437
178947368.42105263,868.4848358888705,726.2443406456396,649.3020358838533,751.4863403801112,626.0082188788543,629.1411916542581,720.7675906865551,398.9377751654205,764.816699648828,650.7634676433996
189473684.21052632,780.7316695078588,735.3935273188963,717.9263607669735,699.3512162290451,704.9919767459013,787.8676932432645,782.1927305839729,525.7918741062407,631.8914172576735,774.0458270149547
200000000.0,782.650819979216,793.09172570078,749.3694339551424,701.9010700426603,670.8297054391159,764.0143276013827,776.768497467041,450.33782050484103,730.600694003858,753.0975762919376
