steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7
0.0,66.4778060913086,50.01335144042969,60.341392517089844,52.69100570678711,61.10985565185547,61.33022689819336,72.3800048828125,62.494606018066406
10526315.789473685,70.11343165243514,64.99478418893926,104.58445293497596,70.66689753748085,81.60975794566389,62.00070129606326,86.6068483770224,81.19487914242822
21052631.57894737,186.7336099973346,389.1792975608002,853.0715177726217,437.0040761293467,484.2550051057108,73.629921447496,398.80766892548746,456.4561277588319
31578947.368421055,675.9768780423665,976.04676519421,950.5623846826791,958.421999144422,967.8439307640464,92.20887591435971,987.9859799666748,960.6124252967558
42105263.15789474,936.4688223418767,980.4960990605922,957.4645247961346,945.9233037533853,978.7458035140156,156.57665219250808,983.7877649580673,976.4705774368011
52631578.94736842,980.3309909210972,983.7797567365573,983.4854646861718,941.6762737716003,985.3570847593846,161.1685819707171,989.917656472185,990.616191861537
63157894.73684211,880.5668437840865,991.3063274853117,990.8336726648325,890.386405531059,965.422845617886,275.3567613777692,989.8246859903151,976.7223031081651
73684210.5263158,819.9897079023629,993.1841215593663,992.6041172257421,869.7250675190847,945.6717605746023,552.4559344700501,993.5855918633971,963.0322638074778
84210526.31578948,978.8242768528058,992.9478696204949,993.3461874224803,741.5256113794702,867.6485004794895,891.0587984254156,994.7140708299885,996.1083959833077
94736842.10526316,988.649597360817,994.1472742953789,954.125258143919,895.8679912230646,722.0526817223042,762.9948156964746,995.4932638694045,644.1107815735227
105263157.89473684,992.0176070132744,996.0836059525402,960.107831275364,992.4947795058882,874.2927949511113,749.9264449376478,996.2984000394879,696.0983124268021
115789473.68421052,993.3628501723678,996.2011219791428,994.0200216723941,995.0877271583536,725.7673613242496,885.9080951747142,997.8189670521136,994.5556222127746
126315789.47368422,992.5375277381854,995.3757943235275,996.2518332922558,951.9706078546528,850.0674304004526,948.4522486122692,998.4080715958762,995.1584187069097
136842105.2631579,643.1251771697703,997.6557366207365,997.1183909640088,980.395988580923,992.329688783993,972.8112360456973,998.4413864173388,996.0537738256837
147368421.0526316,896.3345198836026,998.1278036690815,997.5588855036738,997.6295614024609,527.0507623693616,980.6626164351804,998.3932781127021,996.9976065244701
157894736.84210527,992.9119258948971,998.3350249888824,997.6702217329242,354.4940575466917,835.6868839244106,983.234040534067,998.0492911896878,996.6358456986433
168421052.63157895,995.9463120537122,998.664967322944,997.9996002123296,921.4579698795101,988.1977792248501,986.9279379805039,998.5590347754988,996.9278826092749
178947368.42105263,995.6794498485211,998.7088829440753,998.6761447376161,998.0663529244816,995.3056411327087,988.3584827704773,441.20352715947274,997.4716165277106
189473684.21052632,986.0562608387331,998.6161261545984,998.7554526078073,997.9582177701088,997.1859656846424,985.8375763232688,997.9266025306775,944.0756535424421
200000000.0,609.2252254831163,998.9149064672621,998.9577273851946,996.3986510508939,994.9048856559552,989.3502560885329,997.6641916852249,989.2376876787135
