steps,trial_0,trial_1,trial_2,trial_3,trial_4
0.0,26.782812118530277,25.407886505126957,23.57689094543457,22.32199478149414,22.970970153808597
26315789.47368421,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
52631578.94736842,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
78947368.42105263,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
105263157.89473684,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
131578947.36842105,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
157894736.84210527,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
184210526.31578946,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
210526315.78947368,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
236842105.2631579,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
263157894.7368421,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
289473684.2105263,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
315789473.68421054,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
342105263.15789473,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
368421052.6315789,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
394736842.1052632,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
421052631.57894737,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
447368421.05263156,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
473684210.5263158,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
500000000.0,675.0121459960938,724.8824462890625,721.3803100585938,715.365478515625,717.705078125
