steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42
0.0,-2.683262586593628,-2.407986879348755,-2.9631712436676025,-2.8850905895233154,-3.0415701866149902,-2.552021026611328,-2.4185919761657715,-2.370845079421997,-2.76114821434021,-2.625643014907837,-2.437551498413086,-2.4554858207702637,-2.5249767303466797,-2.948495626449585,-2.6440861225128174,-2.657546043395996,-2.6251935958862305,-2.5539844036102295,-2.6448347568511963,-2.6450002193450928,-2.6002655029296875,-2.3730318546295166,-2.658393144607544,-2.939901351928711,-2.7936959266662598,-2.913856267929077,-2.7998218536376953,-2.3550474643707275,-2.4007294178009033,-2.4959328174591064,-2.347158908843994,-2.6754534244537354,-2.5752081871032715,-2.524160861968994,-2.4931092262268066,-2.565157413482666,-2.568936347961426,-2.4798192977905273,-2.6459617614746094,-2.489243984222412,-2.5155375003814697,-2.5296096801757812,-2.260796546936035
10526315.789473685,-2.652039442837646,-1.6186015688036397,-2.9055327492239793,-2.831765382988907,-2.9826507117635366,-1.7229865239881532,-1.6847330713915503,-1.541431652427808,-2.710272497205977,-2.5817138660432115,-1.566859027324373,-1.7830264264539686,-2.496544816320984,-2.900290468349728,-1.8934754456781684,-2.6237153256798313,-1.917976309493741,-2.519084183381834,-1.8267491258277073,-2.562215430853589,-2.5647598810915104,-1.6244642248762886,-2.626407298784435,-2.884969627191545,-2.72121201651919,-2.855180507055948,-2.7613689994369826,-1.6193645340190561,-1.638840154197113,-1.7116729967506377,-1.6237311110511894,-1.926628338647077,-2.5404370734339112,-1.765705251518038,-2.464835295368533,-2.5380262987355384,-2.545619189677311,-1.7010345820729666,-1.8781984468529878,-1.7596074993221649,-1.7143560412341152,-1.8071264557107,-1.5891973132401742
21052631.57894737,-0.9886825831472827,11.89866666270838,-0.6778269570096391,-0.5654954637195702,-0.7193721477535657,12.449533152246946,11.057966080615477,12.605918285537543,-0.40014515574789256,-0.572128904005641,13.233939947039302,9.989959684708813,-0.37737728620510347,-1.486345268591175,11.059306395634843,-0.6689551969167158,10.355239957875451,-1.275766887028709,12.160525295950492,0.36190267971657564,-0.7035024018637015,11.361838862191567,-0.48624118033234054,-0.8016099770665626,0.012799932451150742,-0.256873759940921,-0.9814854309638734,11.122076593117576,11.6053898418606,11.816323867377276,10.95179465618965,11.156342225577529,-0.4127150793531462,11.399061659774086,-0.8292963113094005,-0.9487170167215719,-0.5599760048380347,11.672049248652982,11.388685098810539,10.974075382859176,11.977224234667016,10.714690451223888,10.088724334468843
31578947.368421055,8.946845952150545,15.494684381302127,10.089185028251809,11.049327113268346,10.353403959967652,15.770957917671579,15.745084350786774,15.554538101507378,11.637668399834217,9.841774401567113,16.164324584724046,15.141093698799756,13.156854127211254,5.237398511853325,15.145243109681147,11.138133062834019,14.947092109008944,5.3387912859813875,15.604505198762606,13.171710810262887,10.322458397032092,16.028862097034867,12.488595526090146,9.471594360432592,12.555817460615467,13.09228252131915,8.913390639503785,15.636646889263657,16.295152475448567,15.959240525006381,15.601618292522192,16.312986575325027,12.3406912058726,16.068648610080896,8.987597656983192,8.96136686385679,12.601608527024533,15.42822231778519,15.647305494827062,16.131936986190254,15.28556287836882,15.07711887979039,14.641918151092476
42105263.15789474,14.701566971632088,18.884856312042952,14.92021754672983,15.532915705417663,15.918435582328701,18.188868922663858,18.739656755860658,17.654295949208606,15.20943196100335,13.022755768872447,18.887094182547937,18.69451038535282,16.771364672568698,15.276810253126717,18.045517599091472,16.42918709258954,18.788836569852943,13.060701020774006,18.816500623511807,16.984899496148827,16.004835824598235,18.87125163071291,15.2525300578191,15.426568988039884,15.716163020106316,16.679692683952997,14.564052533172587,19.044615356545698,18.09623538238355,18.336290488881254,18.31325201838796,18.529293658887745,15.700539279512421,18.65150497108698,13.443932148073271,14.60935200149209,16.30464685727891,18.584907268037263,18.210899590083766,19.130001385951637,18.254055545291248,18.08040580075038,18.14858923912296
52631578.94736842,18.297479432272283,21.301919387457403,17.757118218771886,17.264134790175632,18.1605416750458,21.279223196368427,21.05353173634187,21.90078267049034,17.65509038358163,17.185996631604112,21.22682698673138,21.90098427495096,18.371294952516244,17.821766004647408,21.31824053420461,19.018975036084612,22.027674695889665,15.999221050900271,22.158580252193843,18.470701893368464,16.932891651260515,20.701740061136743,18.601088081133085,17.498570238237484,16.782798274092563,17.90595903646438,17.70100695878226,21.506722954852595,20.90836046305369,20.94206245231166,21.227035610407714,22.182449032802786,16.21883604586527,21.390134927649,17.063303045350594,17.63393021325408,17.883185657504896,21.746810613102035,21.06979631456621,21.57400900118796,21.2889747439814,21.708175761165958,20.747807873603875
63157894.73684211,19.499863961613492,23.167497528608568,18.952020727500443,17.947727806288285,19.886005405419173,23.142446970138856,22.973160282076645,23.955491191101288,17.92808102709022,18.428824798975377,23.486163321449073,23.808461336114565,19.218866585116636,19.498454870227878,23.672697507608632,18.93801814922418,23.54893529749478,17.399657942581705,23.666092511834034,19.70418118470841,16.934332352647573,22.284892637210376,20.271882372240114,19.008913410069045,17.485036839284724,18.603183910849186,18.83531602407055,23.395043276209087,22.974754038001116,23.38285116523174,23.48201253243472,23.6033731654823,16.28652646810002,23.150182651030804,18.425606012148293,19.797219148313324,18.25859222529131,23.751568792227893,23.13532090116901,23.344909901795212,23.365303211760324,23.549139704111543,23.08410832452023
73684210.5263158,19.515107841150954,23.970828749430353,19.539010562874644,17.6063214630776,20.375324886044556,24.351550671646056,24.10653041106058,24.394934657925013,17.932486781138422,19.92883899693901,24.6688979897968,24.974195680810638,19.67735695685686,20.233090662064644,24.40727991848111,19.03362144036554,24.71083430188432,18.775587394157647,24.44076459758871,20.2813395134372,18.49664131385323,23.87583587773743,20.527955162934855,18.785459723849872,17.918909885556825,19.808659786807368,20.39099458458516,24.650001932699183,24.159598965822124,24.470289090586377,24.60124224345419,24.24961576232599,18.52267577051807,24.829582041108832,20.087227224988908,20.739792338012617,18.535748845998228,24.95508103413698,24.125553156912243,23.54231543444778,24.264858634879303,24.35172099615976,24.42390168565029
84210526.31578948,19.224483041097912,24.490770438701492,20.206541218420806,16.65994624657314,19.97869281999127,24.84336477897834,24.783690708826125,24.456331603414796,17.989426530133983,19.504556740750235,25.100269614164187,25.68275949573583,20.212429054514853,19.94659978027489,24.012036305137617,19.18633108406516,25.3833638308286,19.085810175893048,25.21176455460922,20.552530775357482,19.35069305076163,25.082518703224256,20.312795183954147,18.12079642861669,18.525505915655653,20.174460839779425,20.86062296242595,25.442246444337584,24.611196804492426,25.010782148823182,24.864694949249813,25.160010275995962,19.099364581984826,25.374577751326427,20.13355410156818,20.369088671296588,19.017426351885057,25.382200806631275,24.540917759952123,23.805016376594097,24.68038805712458,24.968837114664986,24.854556517546527
94736842.10526316,19.26236158761601,25.468703733205054,20.465186130038756,15.725123202717164,18.689929139710074,24.93749994091648,25.17783057521461,25.28690353086492,18.19402986727758,18.652410055301733,25.56051740438324,25.839317136720194,19.798790267660927,19.58514349939111,22.18172005164615,19.904379416608002,25.784528053605573,17.53706699456514,24.587268581324956,20.21970103155832,18.69616132366814,25.69726120412783,19.92816280609724,18.248639764821473,19.448256265583584,20.41858884810349,21.377436961968353,25.755725139050313,24.98268658599179,25.406600517816738,24.848215902353175,25.968138908822905,18.674897836423234,25.51717212083659,20.710442418774328,20.2799388869534,20.342525062917467,25.653995190274973,25.129394294436082,25.00547078004174,25.16052388016475,25.6823727945098,25.51130010190206
105263157.89473684,19.717855317492315,26.196146627593983,20.75349571456787,16.7607718375189,18.923053826177053,25.359244022549355,25.413107076427615,25.63962374433586,18.875949340348757,19.5459456904959,25.70740915024834,26.036965019196025,20.21605897455417,20.183886826399537,19.742499685590865,19.293676875005385,26.318132146676987,18.48158063088386,24.508221472316833,19.27972193739256,18.549295995012958,26.417185753779975,20.21907159970903,18.27834611508861,19.098015940792013,20.477859341020896,22.367342921298956,25.741861308132844,25.3750604024967,26.340065628651352,24.587266729551256,26.447968448380685,19.05504292746041,25.860053012359092,19.747544349271834,19.84909856911759,21.041628760768106,25.876458080996272,25.205379573003984,25.636998813960524,25.517358248181374,25.835946249819447,26.345443007523333
115789473.68421052,19.645689257990746,26.399126869747597,19.65009399932755,17.51015280847569,19.187143204609896,25.284256135193512,25.603987216268386,25.50614304250297,19.934291821473646,20.52056605848187,25.728670645912803,26.518150337902092,20.581803726249085,20.36358548710613,17.67292238714643,19.75856492885097,26.348493986192917,20.325213381499463,24.065714311324204,19.943575175953743,18.91430160287159,26.761979094729693,20.241309560794083,18.931837210132432,19.107601545126773,20.14692105879682,22.687913543428618,26.46837662117571,25.27187458414409,26.902566345480793,25.023643830693082,26.749898651800535,20.144159652014107,25.692043832877335,18.904705267017732,19.34068494753453,20.800863455877824,23.056647887329607,25.887172410192374,26.229503985659484,25.62249229038831,25.891055742645033,26.949730121032683
126315789.47368422,19.515227890658576,26.1325529740499,20.47585951522447,18.410713864289164,19.465749746049212,24.928899477290148,25.401628169863177,25.556355812212768,19.861717179438248,20.643020641481776,25.7913634823919,26.848983222242044,20.24142946152228,20.585016638494594,9.900674780092896,19.642526181038065,25.72609081994381,20.21225727167899,18.440400636241534,19.73122573057783,17.876359564301215,27.11558225645666,19.85254793713215,19.505364971601733,19.89285752885147,20.12609533538366,22.453154952035717,26.06853252387195,24.875636184293974,27.090706027879115,25.67976245389338,26.857736686610945,20.79306565375787,25.20566289776993,18.793916545973424,19.87666287896458,20.346619005493014,23.569411393987675,26.2096329844064,26.394741132112422,26.252278662289278,25.66897548955976,26.68331337784136
136842105.2631579,20.277672885981623,26.627701183621078,21.073200133058997,18.23149096430731,19.391746979619576,24.21515179179877,25.125066249277907,25.701641449823438,21.100927963156327,19.505664012175558,25.44070392200553,25.031393645274505,21.26280510263554,21.64806914604024,-0.7368460535316972,18.956617606643825,25.32347546402788,20.26797629895406,0.6488780480979575,18.915032441714917,19.232967630549854,26.069937903908727,19.804189783090163,19.65525144628066,19.742329398309426,20.931842448680026,22.518589147002825,25.879022490898784,24.537016784158276,26.651922231173746,26.172729265264692,26.773717732785315,21.09701349252933,23.602750777155986,20.092371125842273,20.315368840259364,21.318526071875546,25.743065600115756,26.552698110145133,26.175755390004767,26.376709692484578,25.935404474111763,26.07146544063624
147368421.0526316,20.883689186703467,26.612241907205195,20.670326847583055,16.74723650652327,-0.493593264709137,24.556232691203295,22.319188444908715,25.627749724318775,21.313771330645704,20.452597543112212,24.228086079721056,22.287409162876347,21.424594762923398,21.448709699090497,-13.864046075487122,19.803689050965446,21.584110870916092,20.701144499327587,-11.55423374039346,18.131073322343198,20.73306023058097,22.10958131914571,20.03704799454752,19.30318446878416,20.28112306186821,20.442168167392385,22.9618385782326,23.88952921211224,22.67518078909356,26.144301528188496,25.86732998481046,26.67444639967708,19.459482389948537,0.3162344668803314,20.329455152515145,20.786253603293957,21.467996001377742,24.649889506090048,26.442059606272426,25.133112079332328,21.20714807666198,26.021923888257994,11.407138357209828
157894736.84210527,21.48128352423103,26.879224553982883,19.9022502965833,18.33315023216948,18.1050320137073,25.058664925546072,-1.1177331145422151,2.70616830308008,20.482004850189565,19.836056551743823,-3.394165339830696,7.003841337605969,21.665356533240704,20.496645663924248,-6.291817464681278,20.91348045652118,10.590907862820135,20.68095553683896,-6.143098291653329,19.768793859052114,19.554746701121537,-5.7869570954184475,20.280938434081765,19.60697916993701,19.847908136932762,20.214442845377192,23.258012266808972,-1.395103778376665,20.861763516296516,23.809592076925522,24.81511475493579,27.00815754353876,21.375899520307946,-10.898523691043241,19.55749659994075,20.890812852154188,22.153292943008886,19.210512405699966,26.696004191212296,12.006802493567026,24.906243268384955,25.38901548292436,-13.24506847675855
168421052.63157895,20.279794390016644,26.745034864982408,19.301710999573366,18.249221992377098,20.603605843647035,23.360942172789507,-4.82804931564014,-8.694534775339214,20.477211036840636,19.780128258995074,-4.9048589230450546,-8.913981038653958,20.49118291852877,20.8971080447333,-3.001123103222853,18.753419825079696,-15.14053901175549,20.74262924834962,-2.549709521646809,20.05741739099706,20.974501104318534,-4.1429525836167045,20.947198421423455,19.36541235967026,20.50841786838304,18.3420677956947,23.36059021900235,-5.994341005475732,-10.867423097388915,0.8614094078623218,22.44863238914191,28.08369193455189,21.622457369955622,-4.245549941770832,18.54982447327009,19.698794005980453,22.087479343622345,-4.158836354715682,26.64845215225814,-12.475696730522913,26.48112090332356,25.590136114332484,-5.710275932217728
178947368.42105263,20.984546760437684,-1.9509806450626748,21.24411219593726,19.50689280397901,22.634857626188126,9.750130342306704,-2.7252802315717584,-3.651952304272367,21.024312855696454,20.832920297706846,-3.241301777105071,-4.775867284084682,20.8982119474333,21.06409931757134,-2.9923208522354963,20.111859672426807,-4.461190944586534,19.208114260673483,-2.3415699491826842,20.457795558564385,21.46192540468292,-2.735934449838335,21.23484177981346,17.95142198527887,19.113830381746396,20.8144180747394,23.50274757037347,-2.8276254266205068,-20.32141897246149,-10.430725988529503,-2.062673977232439,27.47887262800538,20.949840184806785,-2.5562272703673665,18.147795271515392,20.129708036357265,22.16492693883643,-5.900229272177221,26.56035980033247,-6.018346017411032,27.2673361855314,23.228489046441673,-2.9605098262157057
