steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48
105263157.89473684,28.265546686008285,31.569846188675335,30.74005816949124,31.600950519123483,31.9627817525242,31.41900410457744,31.711652361651122,31.26010543678647,31.254134660137822,31.49391842222775,31.165318985828236,28.299365736193273,30.59056933062187,29.30680412054062,31.813476050907227,31.754158458644085,23.81783259735337,31.169069080389107,29.264797283919563,31.42934978112496,30.64859072871279,31.455080030212525,32.0227371744729,28.099561748401857,31.560144417545143,31.357621681523042,31.116143839077772,31.40284509448092,30.687885859449732,27.17917738696999,31.45688484511093,31.410918632517067,32.05545693607046,31.710350267919313,31.49534669110856,28.23110224607909,31.709283474296168,31.58873702697146,23.70383197394228,31.71000107843171,31.40133508450643,31.584971941151036,31.29138899425308,31.0912153622409,26.532915977477366,31.317954976049734,31.19766749485997,30.44417038682714,31.432912713386262
115789473.68421052,28.81472381426233,31.91004912243573,30.606167573966808,31.727744753965258,31.96940903900155,31.99679376299485,31.55791310154397,31.668071817947226,31.666283118922955,32.271796786032844,31.70299589982736,28.933879825113717,31.294930888370835,29.542638925448514,32.05290769146358,32.23165090707675,25.57781426094658,31.92437626736708,29.00802487057022,31.310929292131867,31.796109208971302,32.08464428103449,32.30103838678006,28.262607245528013,31.498358573924513,31.9062157635399,31.627896734933856,31.782878509451766,31.270755138108893,28.398580389107654,31.766098682688668,31.76425986248391,32.77801449117032,31.822982251835043,32.12108835085731,28.12971748333744,32.49917874842304,32.41782477912893,25.35822574441886,31.743930990557466,31.732380014743626,32.117667020234045,31.690571009715466,31.36263072977766,27.5814851695811,32.05561745685843,31.039622402138534,30.73111699160364,31.6034513830344
126315789.47368422,28.669830677086626,31.645665509218652,31.65976550064754,32.17365495317778,32.83417096709281,32.582365535756885,31.8199266916208,31.560802766139982,31.969164673331868,32.32612662326926,32.11702970526803,29.126171280410645,31.938652781857346,29.87292443040418,32.00637426980645,32.27375874616763,28.973208922407803,32.69117193869276,31.302064201693955,32.177487336986616,32.06523092968229,32.55570667858269,32.95887695587243,28.48464235956484,32.12750620832486,32.31687802897761,32.06171665522283,32.3357467968378,32.46913307418123,27.866249800306278,32.128721772427376,32.7194024439994,33.305110437511736,32.57332143173076,32.07469382205168,29.222733744747753,32.854654394441035,32.59112339303764,27.71646660799548,33.049033115878494,32.21861197136941,32.54888677679601,32.293100891578064,32.30529821420558,28.133952303977885,33.14220427463755,31.798526741584915,31.423798651844677,32.10166935723822
136842105.2631579,30.42409542751424,32.50845959448253,32.607910722679875,33.16565306917081,33.486844898735555,32.86150818126188,32.65466105737762,31.65283883793842,32.80093622685944,32.745182350102475,32.61563144657255,29.86355444332817,32.1841974077576,30.304720447019484,32.84133318988116,32.67042753621523,29.78344920345703,33.0328475595181,32.454471596390256,33.03216045324038,32.24751253477156,32.95535521290763,33.63652498249243,29.19867095436354,32.99198855229568,32.24876607629442,31.88962832788764,32.37494289241422,32.87435226940093,26.1427008423882,32.477600687118944,33.312836800709654,33.820868132868135,32.76956667449748,32.542698747264296,29.60439100383247,32.52215877054594,33.22993861445306,28.79695687753631,33.43847079458453,32.66248732947659,33.52880527902591,32.46642648585533,32.792499600953505,29.30419716525338,33.52301944863474,32.83982538399893,32.3620634770996,32.67878941909882
147368421.0526316,31.595495130918362,32.832047487456876,33.25344639657442,33.43374307746702,33.618010211333505,33.90158119399379,32.99989101684903,32.70244605088003,33.56712934872203,32.95797653620098,32.58078952919991,30.449524790482013,32.47826327030596,28.715844548464727,33.30500565828379,32.82169199693649,30.453409016514172,33.679181948489926,32.650264244020974,32.30886585267462,32.58160477895238,33.496198453504455,34.109810246159824,29.947558435356022,33.70796980492131,32.50503948376284,32.664260577131834,32.66600098601256,33.269069566373346,28.86449616629414,32.80222254791336,33.04723229533747,34.5915989561672,32.97009315814338,32.807195316473866,29.3371747338066,33.52747487997084,33.60811333178731,30.001905825948782,34.13962773324462,32.94332348990804,33.01617149154235,32.73885165534686,33.2111812208952,28.840469373704817,34.08727033083376,33.3430102161671,32.86734148593738,33.1061086178734
157894736.84210527,31.36698729653231,33.504688473578305,33.92181275040943,33.37511372272121,34.0195259654332,34.09587928103773,33.29381755394784,33.362074117467756,33.27309026678513,33.21347352235973,33.22916998833913,29.207279401849387,33.02261882618978,29.947859396900043,33.87282079904033,33.51875952486764,31.62294092596382,33.20045258134727,32.95768275177958,32.87057332240479,33.95918849895907,34.00281617220832,34.536892704417994,30.86300700474685,33.578724036380194,33.004751064017455,33.436176551315015,32.01201462394292,34.03245826995315,27.732935835222953,33.413959003438,33.42374461061654,34.425694415196155,33.3992184103464,33.37356358326951,30.348649481404316,33.86476465610792,33.92344347378265,30.687653680071442,33.61043240576776,33.66166600038058,33.184159411328984,32.96115183851932,33.18796546261892,30.761993600607664,34.30987385309552,33.65407880990046,33.13890856814021,33.3770924574306
168421052.63157895,30.519710918295086,33.661734050165585,34.287144661279925,33.69947619963221,34.422788720547,34.20771590841114,34.226608214616114,33.45776630190931,33.46452862123373,33.75619743851083,33.62343783243211,31.069568524895615,33.25165291902431,30.489788332721865,34.34290560262686,33.397231109584794,31.59505854410808,33.6236352025637,32.46816296623685,33.70377143202066,34.04866334655608,34.2765013441815,34.84945498377993,30.8294119424602,34.1165448052401,33.321671103011205,33.20911929630507,33.28043963002696,34.40894894058354,29.208596410678695,33.10694468747876,33.48308028970069,34.1203683449621,34.33221983777519,33.924130882747946,29.15609888216465,33.93486244724728,34.483985626631494,30.774638207252668,33.918048028140184,33.62443806144339,33.64583235351663,33.48265195817498,33.88073016831089,31.169658553980064,34.298238486629444,33.425979776560766,33.217728127072725,33.16543346296717
178947368.42105263,30.43362450101761,34.11105013029892,34.18524782037636,33.37761863267405,34.78849870630042,34.65834651637688,34.873637143161325,33.58653281470168,33.42652362677942,34.068746296983015,34.15770344237005,32.1241796225815,33.44828298684839,30.226822486265956,34.843385204373554,33.70036165564839,30.751844777893325,34.298870890259415,33.699079143972114,33.76199860023618,33.947166751595496,34.56184587590499,34.81362619698873,31.261495114956826,34.46786782465401,33.40354562585869,33.573726602982205,33.89276651497363,34.674213216988335,28.066626790126687,33.588833415855,34.36891677015954,34.90085467976876,33.557718712671395,33.62429813847689,31.37328874237237,34.70087071220259,34.81828480045675,31.484632945761415,34.238666355609894,34.28106032886705,34.89068438692684,33.83922005492234,34.53972139845182,31.533176647189624,34.79305076264774,33.56378486484206,33.21027847286572,33.44072484092947
189473684.21052632,30.652463224528155,34.294607882849725,34.245291858560655,34.87962306488997,34.7340372979352,34.391079425687934,34.82516902134111,34.149664509267524,32.95075089709415,33.777217355234306,34.327380734240414,31.582801298782684,34.49241973015988,31.242970844993877,35.33305730270299,34.075696347823104,30.379695671241617,34.444830027148335,33.69270661626001,34.38532594013495,34.21791119776522,34.77348886042255,35.06295232594508,31.666717877626997,34.196325595916306,34.020803532813396,32.8622995097799,33.848828500534026,34.641139659029626,28.886581279213573,34.09843405563168,34.270019644866196,35.50152367650637,34.5946204065451,34.16988666372121,29.95918033302986,35.11759583501357,34.27033993845336,31.4075817731093,34.772552743017506,34.52369806531641,34.79530890405673,33.967264746488624,34.544697658383285,30.814731346242066,34.89574854086228,33.95012993784492,33.52641263102643,34.31172692523934
200000000.0,31.649301388840144,34.53042432763859,35.03817633735506,34.69319974533037,35.65201025142481,34.53571812083062,34.77488958247398,33.73328906827067,34.26043963549953,33.943681187143454,34.6069842231901,31.844449403842813,34.04304712912754,31.311930189399344,35.17725201088347,33.82142293414003,31.17798824010319,33.9651759213915,34.18669254136713,34.149695451518426,35.03757877334168,34.675867759671654,35.12819660396168,31.75772880449107,34.76149655368767,33.82483722563637,33.67651150591279,34.06181863518922,35.640996504575014,29.09444316662848,34.3440926390651,34.71248433189957,35.28493689882912,34.60682147702104,34.24949040459959,30.88220954009969,34.77520988940408,34.88565262230603,31.59961892409544,35.07130103185773,34.47606941547833,35.282973301449886,34.19408688164855,34.68064284442287,31.276919669520698,35.23478938913659,34.0440958677546,33.741132463475594,34.075641612473284
