steps,trial_0,trial_1,trial_2,trial_3,trial_4
0.0,126.3828125,69.0625,77.953125,87.1328125,51.6953125
2631578.947368421,243.56554412841797,201.46637565211248,243.25249039499383,217.2006043551261,140.91614586010314
5263157.894736842,360.74827575683594,333.87025130422495,408.55185578998766,347.2683962102522,230.1369792202063
7894736.842105264,477.93100738525396,466.2741269563374,573.8512211849816,477.33618806537834,319.3578125803095
10526315.789473685,587.9145025956003,585.5034608004386,712.7528333162006,594.9699910481771,416.79441431949016
13157894.736842105,677.8735969945004,668.0883103755482,778.2301041452508,678.0191294352213,537.0828616493627
15789473.684210528,767.8326913934005,750.6731599506579,843.707374974301,761.0682678222656,657.3713089792352
18421052.63157895,857.7917857923005,833.2580095257676,909.1846458033511,844.1174062093099,777.6597563091077
21052631.57894737,902.6175247995477,881.0274690326892,942.2479312294408,890.9408408717105,843.3607691714639
23684210.52631579,907.2415903994912,897.7857854742753,946.4390788831209,905.4969225431744,860.4390684428968
26315789.47368421,911.8656559994346,914.5441019158615,950.6302265368009,920.0530042146381,877.5173677143298
28947368.42105263,916.4897215993781,931.3024183574476,954.821374190481,934.609085886102,894.5956669857627
31578947.368421055,921.737643593236,935.9950866699219,956.4092487535978,941.1097877903989,905.6527565403989
34210526.315789476,927.1480722260056,937.544807434082,957.3190038580643,945.5121659395987,915.1413977104321
36842105.2631579,932.5585008587753,939.0945281982422,958.2287589625308,949.9145440887986,924.6300388804653
39473684.21052632,937.8710282978259,940.7172518278423,958.9978264256528,954.0996057610763,933.82678945441
42105263.15789474,941.5874301843476,943.5301727830318,957.4732023540296,954.7416628118146,938.2647212513706
44736842.10526316,945.3038320708694,946.3430937382213,955.9485782824064,955.3837198625531,942.7026530483313
47368421.05263158,949.020233957391,949.1560146934107,954.4239542107833,956.0257769132916,947.140584845292
50000000.0,951.8847885131836,951.6784718831381,953.7956568400065,956.414436340332,949.2541325887045
