steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7
0.0,13.252826690673828,7.933536529541016,11.379343032836914,8.379398345947266,15.559191703796387,9.512137413024902,9.060708045959473,16.362699508666992
10526315.789473685,13.373195209641041,8.12501834720177,11.629773256033555,8.643175780964071,15.622095826149007,10.943439548203099,9.266785258726523,16.545791590070337
21052631.57894737,17.486110790800357,11.820966710179137,21.793616662823553,25.955061718130136,20.179755821679606,52.14620460503816,17.84770443070154,21.636243369729566
31578947.368421055,53.397651441292126,38.121930547814515,96.4583646853215,141.7617047015485,72.05834782095707,201.24177627319116,84.56811697242419,70.91833689150475
42105263.15789474,158.5106532406939,162.99880868873439,241.8736025411997,227.7663930370537,201.373804080024,238.41017580692787,216.56359695001322,244.3684870372849
52631578.94736842,201.13638255932986,238.04292356365275,284.0878459812862,275.79999917836403,255.12260042242397,213.35913346059766,237.94945242414843,274.93085317383844
63157894.73684211,230.25195006799171,318.6581012387025,350.3991210361598,342.33389476329677,321.1969036492945,417.87983748770824,288.17932131151747,307.7255130501006
73684210.5263158,270.66839791326646,406.23893270367074,462.6709935391874,425.14578600058593,373.00399681934033,514.4109287559986,355.12920220423274,428.6666864323484
84210526.31578948,319.8607027893912,476.39381561649145,524.6992381054939,466.4118830873696,410.5793143890571,577.8361920214096,420.80662772662095,483.26244771249407
94736842.10526316,366.57312769341667,522.8116499898837,575.919574381572,614.0159691970103,442.49402338101265,623.1292637784726,474.1860373375158,524.1351633862776
105263157.89473684,406.55824576091237,554.3130620100492,611.604202055865,643.8726226523972,481.97435348961824,658.0530486912609,513.1104854652426,557.5459074581099
115789473.68421052,464.18458267410705,579.5101896098446,642.9218221691507,671.7927241668807,517.3676609663587,683.9273253213665,546.983580588634,589.0885733534425
126315789.47368422,510.6120508443616,599.3714443052245,676.6748296646531,686.6833395251277,547.9422853448715,707.6104674801602,576.8992296678538,615.2323255505919
136842105.2631579,547.3565226352447,618.1430993545749,702.2275013297879,715.0303258905781,572.153853490247,730.378996889512,609.7320503828598,636.3706045984561
147368421.0526316,569.5834390344382,632.2240641117096,726.2084018794453,756.9521013415751,593.9991957612975,738.6118525864345,629.2348490045341,651.5602155953563
157894736.84210527,585.825203139531,655.4442228940716,747.4234393864788,790.6940759245379,613.8953568378975,763.2477776317385,653.8914763148141,666.966507356748
168421052.63157895,597.6874564057242,672.4681566111599,768.3420914943199,828.5442876815796,631.1625722795312,772.197931701787,668.6018776642649,675.8579923571642
178947368.42105263,603.0600011456046,685.7421506859589,782.4483035487482,843.7205323192221,645.49483199463,798.9021333087844,684.2847216228369,693.0193191319291
189473684.21052632,615.3773343516849,707.2363897261528,812.0017609411329,856.3218347844655,651.6924934730636,804.0087802423335,695.944933050227,718.492973465008
200000000.0,631.1847939554013,720.7177409780653,829.5026403226351,870.3756558016727,666.5454566917921,820.3708813064977,703.538213682802,743.1801157562356
