steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29
0.0,0.8884995579719543,0.7688037157058716,0.8056005835533142,0.8156272172927856,0.8415499329566956,0.8426757454872131,0.7859720587730408,0.807007372379303,0.8421085476875305,0.8091595768928528,0.8559733033180237,0.7004920840263367,0.8241758942604065,0.7642921805381775,0.7085188627243042,0.7634358406066895,0.7429980039596558,0.7304472327232361,0.8704271912574768,0.740362286567688,0.8852022886276245,0.806370198726654,0.7191353440284729,0.8793918490409851,0.757113516330719,0.7469900250434875,0.8089771866798401,0.7949186563491821,0.7967185974121094,0.8179590106010437
10526315.789473685,0.9470512109405201,0.824236691588861,0.8649832501536986,0.9033582943650943,0.8865736587199775,0.9109738148254513,0.8456678932729059,0.8840756705512907,0.9002499594951341,0.8589475847862292,0.8948061870689339,0.7468887127155808,0.8785670511867952,0.8201369759267122,0.7416850263962311,0.8266333795831103,0.7809958893501321,0.7721902121123188,0.8856459648789866,0.7912633112912941,0.9405344126854412,0.8465393218445628,0.805613861034703,0.9350898888010798,0.8557429748748229,0.7974766954469077,0.8833865927243051,0.8746616199552637,0.9128583966460275,0.8737371099467514
21052631.57894737,2.3955716500942366,2.3983627856596845,2.6306172692916077,3.0434243607843023,2.2233866940593026,2.495635044975129,2.180979534868832,2.7032359196505205,2.7369829974887985,2.2003842766797868,2.219055253092633,2.2560455082951845,2.2409978936906194,2.364851228983098,2.046233335342852,2.412188132414775,2.0872554364762532,2.303033727618487,1.7869334827310093,2.098498408155712,2.2575508500546104,2.305467448364995,3.0457874503956694,2.404959745736731,2.8289731311356427,2.352518879739475,2.791780755247591,2.928414890184029,3.9209707187891136,2.6510434707457726
31578947.368421055,7.381138288717812,8.632735646639404,9.886764703731252,9.458320280067479,8.434333831763254,7.661307250177929,6.482760062268383,8.314920896125077,10.471331302863431,7.527856965740201,8.818220612835502,9.260045575370132,7.3699039349840705,8.650254993027445,8.991735490524002,7.841652213137888,8.599563237350601,9.9786013097185,8.042039789759924,7.109574359288271,6.866576161688336,9.51354329727095,10.487991717019716,8.181378206145279,7.4247146632336625,9.858992022115203,8.886949452076243,9.69660700914654,12.915871500440067,10.622737418984032
42105263.15789474,14.179355974342684,14.443427973032163,16.659826341758475,15.785096236708423,17.021813810841692,16.638547463574735,15.844051269138454,15.916818278988725,15.668375481085187,14.997079173727297,15.64596301511219,16.524740761089195,15.816255384504053,16.58720934044291,14.538918628318653,15.083632290012455,15.797613253657012,17.434385966746927,15.023435085361767,15.017779113162423,15.38647489286856,14.79904424681888,18.567009054475214,15.786041296254895,18.01414647834618,18.927680501151944,13.672556705566489,16.62038729325391,17.99257477957993,18.375766658221586
52631578.94736842,19.27684960755264,17.837027626708046,21.774978865737772,21.216173849370424,22.019832388345677,22.332847525765526,22.759823472752466,20.93943094434294,19.213337478983807,20.72887611293706,20.224903805810865,22.85476445737411,21.14719820802727,21.04602034745991,18.74973231399499,21.12629975025075,21.582298866465397,24.539516395540943,21.157292246101346,20.75653635739372,21.519124650285473,18.404162603786467,27.47927751816252,18.541860362834754,23.13721234751272,20.532694480549594,17.267405603256417,23.916085211312467,26.55598889054457,24.3862077623162
63157894.73684211,27.72765192835285,25.51090864621495,26.673561414719206,27.34321744423205,28.974539701927483,29.415218600915576,27.994266882373687,28.225193500477523,24.963937742537578,27.456753412308046,28.225899622618247,28.832434626156854,27.93035132964232,26.934925591155185,26.913043783900235,27.57023136810996,26.878843543210024,27.273554502153086,27.6619093589526,27.539414895094747,27.98454476072559,26.522923026698287,30.187841733943394,25.731287233552116,28.971957306122185,27.803497806686774,23.200627915468328,29.126614874553898,29.228135665656787,29.150270435886867
73684210.5263158,28.094518742893005,29.01268943676266,28.573818699428372,29.375409464999372,30.080704001637585,30.21039157966023,29.0874402071775,29.763933508592423,29.633259292691946,29.862997344449948,29.376400144827496,29.66878779812966,29.671704653944623,29.400401645961768,28.828436358106888,29.501281999588176,28.62311309423824,30.040309910608297,29.60050768633773,29.86698301925409,29.611759998342873,29.46063125141254,30.81719182821254,28.98599744791944,29.94611114113388,29.60410204500868,28.08924867249922,30.667682580660173,29.791507477198735,30.189011772315425
84210526.31578948,28.10652783682307,30.038160635741463,29.449356554163792,30.375450564058205,30.237806551963338,30.552318575309585,30.533450702633555,30.559951824990005,29.541483414140103,30.04917295566061,28.867298040817648,29.777616013656694,29.690825632404422,29.94444575691157,29.525591314045347,29.657794403484985,29.59865583310167,30.593166610045447,29.23936710384909,29.750317852665514,29.351517400995846,30.154688672015542,30.684563639050044,29.6370768532611,30.378479516572238,29.200566800966488,29.069461889833295,29.68203446450656,30.296888271898773,30.147578632237177
94736842.10526316,28.853380528699162,29.393571505575878,30.614222748029636,30.35788289744954,29.65812914726683,30.054240574477205,29.087746611231335,29.76008076022103,29.18907224297668,30.314225985273882,28.74077396244946,29.03479838126708,29.279597086744214,29.922198852359053,28.786081649884167,29.422829707289875,29.51840141221076,30.04307924290484,28.636136098148256,28.936818193293426,28.02477551124206,30.270849635293114,30.335080270002752,29.30518464193037,30.39582903983479,29.267791347495614,28.89280884896619,28.4255428819961,30.28782772846066,29.28349031524996
