steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36
0.0,0.3877590298652649,0.372205913066864,0.4507177472114563,0.35197922587394714,0.373974084854126,0.3569431006908417,0.40332603454589844,0.2959757149219513,0.385335236787796,0.3301706314086914,0.37403082847595215,0.3788943290710449,0.3405333459377289,0.3035215139389038,0.3500513434410095,0.386414498090744,0.36417505145072937,0.3495783507823944,0.3557373583316803,0.3585646450519562,0.3874317705631256,0.3215905725955963,0.3553716242313385,0.36512792110443115,0.3203575313091278,0.3758067488670349,0.4128926694393158,0.35924020409584045,0.3582679033279419,0.3156956434249878,0.3786011338233948,0.38297387957572937,0.3517583906650543,0.3418349325656891,0.3697684705257416,0.35811010003089905,0.3355654180049896
2631578.947368421,0.4052903081240117,0.389549787409592,0.4724768935057781,0.358588837853609,0.3953254335487992,0.3749428380433428,0.41298999846493695,0.30536743467894556,0.39612810068560306,0.34033855365558946,0.4069686492855359,0.3925588963044758,0.3823825627881576,0.3276627100449458,0.3954040408281189,0.40391448490768916,0.38797098721406253,0.4010220843902112,0.366092098107477,0.37377733004869895,0.4014902361625918,0.33792564309748097,0.4201610183527589,0.3824752292760591,0.3269538659297015,0.396917945842892,0.42637730032065946,0.3707819164538249,0.3686556480802374,0.3317067595461572,0.3917940903435348,0.4423008461591983,0.3642728398312973,0.3516282852531257,0.4025602133473326,0.37300770080829276,0.3533452044214848
5263157.894736842,0.861909308911616,0.9033197044063402,0.8966692726794048,0.7022518674463133,0.8206983503554703,0.7963751460979578,0.7304429883321805,0.6724823756711662,0.6881978180420062,0.6699457524258546,1.0576392831938688,0.7380944160087334,1.0715739085607314,0.9827488866509546,1.2651024150147447,0.8235856132943653,0.9223409816803323,1.2266365948218305,0.7935810633538385,0.6943378085921934,0.6972610386736031,0.8175943459166792,1.5183818396825828,0.8080150891560417,0.8320349979037331,1.1087877825108925,0.7921929132497104,0.7462232134039218,0.6985129994473104,0.6966549215094675,0.6962138840379168,1.4215509567830267,0.7241287223425232,0.8485359875588496,0.962077059920418,0.8099825371697242,0.7665933759926904
7894736.842105264,2.0839119148637373,2.48819123066954,1.4576656024695382,2.37297591692323,1.3392232759359712,1.6936853331625925,1.8619350021514123,2.3242670342034644,1.5574468805030932,1.8565468833087801,1.838060814698312,1.677763630042673,1.0918973807575714,2.9105578870015925,2.3650932633098725,1.7685583372557807,2.022606276649043,1.1314993967628495,2.563611205090985,1.271419705618934,1.252145883861679,2.248798893269285,1.7203515524414197,1.9347106407656416,3.6942317068016983,4.632068993049672,1.7859443032329156,2.0360376105667672,1.793702481440952,1.5373746969061841,1.436798970663915,1.3204634031367943,2.0090152123343805,4.906376073814782,1.1488299386680947,2.153493762188178,1.7751063944103063
10526315.789473685,1.7517709472059295,1.824988530512765,1.8292606588752316,1.7160161725075147,1.2538058482538754,1.4712304227386919,1.3522577066480121,2.593491534978523,1.7678035071243499,1.5217155790100922,1.9316946386354474,1.7555570321265928,1.5381417448059695,3.4971965675853673,6.66247931041773,1.5906176344269676,6.321003241412901,1.8986190995588446,1.922973264084866,1.5801088410336783,2.114084020972902,1.6927398580288997,3.2916182688710873,2.1117120313772886,5.814406641178516,9.545033901682192,1.329060558019428,1.4403495812141067,1.2404533238846738,2.0540264925733727,2.3970054937681375,1.3354287984203084,4.749211339096842,13.27134388256973,3.4318788295180918,1.5291718544394624,4.690051378496508
13157894.736842105,1.7769309393068327,3.0735427228904166,2.413087251423626,2.8168738711389283,1.8141820885900826,5.69614283202688,1.3508155667451998,5.072075235955365,3.4665032528176996,1.5918017403745683,5.2873019010952085,2.1218634698813434,3.3793208047788243,8.120229121316946,18.40818914075039,2.604852761058111,20.648484817213298,2.395444344471201,6.705933957145913,1.9522859153832461,8.118757373530165,6.050031153288465,10.480857154633075,1.8596738317269972,19.25521089844509,16.610663320918224,1.7899584024860795,2.092663872596186,5.921121409474394,3.303764021131171,6.57730751022583,3.5529743213415497,13.894434173583695,18.567695148640063,13.810878298585909,2.7130251256413653,13.40632794512606
15789473.684210528,2.2281738037992938,6.519506472524084,6.213731870624057,8.084987983404254,5.727570077085774,17.95029093786414,2.601119877955648,11.467541064231188,6.728671007255646,1.8252998110148126,12.930995715642736,4.1680467892425295,11.64088017058268,14.754075877574842,21.51228720529671,5.692656037180979,20.513959942648697,3.0481554404148765,16.977771551273456,2.7435923279146994,18.268101642955703,11.77649734502044,18.999743885105257,2.6645106471896987,24.997419819008776,21.547828088589323,2.3834487097054065,6.863206409863422,18.93205538271331,5.834088604752791,13.775390210496962,9.908195113985084,19.09393310131005,21.29137376752628,22.1432884213543,6.883792595016847,15.829138491245974
18421052.63157895,3.7772993155196577,11.422402354599678,12.504336077598676,15.874395137363814,12.932733032496394,22.389678785783804,6.700270484498294,14.575484669622847,11.12992869344362,2.0112073380091173,16.53920813743025,7.260889771212554,21.220588744429673,20.390724965698833,25.248036458562037,9.707592391367704,20.58448933736728,3.5014088628168665,19.178748136510105,3.7960651269791406,17.955097278662624,10.115797722175554,22.64886290781778,3.8618187153521006,24.89289399346342,19.685334463771483,4.764177474960779,15.421909052896678,24.062903931751393,8.159880368779428,17.444885085612906,16.98954411998773,20.587794665144006,22.7530730046239,20.380852546259103,10.355242662805125,20.511496447465305
21052631.57894737,6.249311360564094,13.608678850337574,12.759958307663819,18.453260028254952,15.498836444128418,22.853908188125104,12.709765105098075,12.33941077443041,15.208655216542804,2.7513104579372754,20.03905201573286,11.105687117622006,23.06726608014668,21.40009224728534,23.951557239130594,11.244018503544734,21.85756906173566,5.214862254853271,18.39028759383264,4.219047948656155,20.621479071490985,13.31985741544133,24.031778821902265,3.896378372241214,26.0765853518842,17.745672901787916,9.840900241699163,17.488298760350393,23.686838443630947,8.657862657490199,17.578562777912516,19.642227695217752,19.001398013693144,22.679855510633736,21.164995100194396,12.797212729060254,22.832230250095726
23684210.52631579,7.502950001969789,14.83254296651466,12.147221796926617,19.991799069073185,17.421382824763903,23.36651403185527,14.663588783009768,12.934408458264498,17.850960468362572,4.313725916590087,21.788243123301797,13.795120987494236,19.748169801355317,22.587298014797167,22.887557529619897,11.411275925192147,23.245463156107803,8.22881025635351,19.46719223997682,4.562539961234179,23.018635221119773,13.865943227203207,23.737075668705465,4.575589780252649,25.899627278298347,17.3512730158948,12.170253429138759,18.244402160940282,22.29052904764722,9.258093688882104,18.516723308247872,18.55978850840779,19.90871941480383,23.53775852789633,20.7383286190939,14.387138564015773,23.909754454222742
26315789.47368421,7.730926897895324,16.140135043664447,13.232150037378238,17.345425127492057,16.340093111283974,23.311995777252474,15.092320089014324,13.312959564891012,17.540757213025213,5.852420893616437,21.51361457433892,14.281156306023455,21.289750896662554,24.157168639158197,24.133106936006666,11.44444983363812,22.4453134626728,10.501673938304062,19.483299927089437,4.766352610905084,19.538897511546715,15.572466992352602,22.399504184630025,5.272139087781166,23.0060129473992,17.88792411048079,13.810142433957049,17.757296274728308,22.74086233048888,9.697866331321546,21.503255454942046,17.02253547523408,19.713875387421194,23.792193780831187,21.468296736984453,13.621239570162963,23.537411226945157
28947368.42105263,8.284936300682682,16.648980327022787,15.449903442962945,15.369841799191573,17.645508247899752,23.09280471219952,15.04692700630379,14.740356718762738,16.483245582631955,6.617227891343968,22.08483050213069,17.36631018635391,23.591402099774815,23.775235177866517,24.007248686930975,16.107868112099982,19.92757023176452,10.55713515196749,18.81145505625703,5.586952772903465,20.06588217728046,15.732165353878342,23.60224562671314,4.805901499164556,20.518396086485186,18.243840205981048,13.58422543859713,19.06977498213505,21.486574212372965,9.060698338077401,23.562207290546716,20.000056358317423,17.192640777050396,22.98980049250797,19.92011907681245,11.97091145539744,23.612278170388326
31578947.368421055,9.151420799638675,14.660039780202249,17.940740912512894,17.073061168978093,16.611308453227917,20.99629056732327,13.221325019369328,13.512863282939813,15.105813596686579,7.808757015728391,21.14905929330148,19.0129434171641,19.620059314815947,22.028459051474307,22.70330521334324,17.424656052565474,21.36003787753655,12.27025172189704,15.626297091657598,6.130559347348076,22.914000116866546,17.805871293898107,22.892954429885027,4.955179506097599,20.512338921592836,19.891836950570926,11.885751548576634,19.59712082003127,20.75571735496336,8.712398975354894,24.13425560078875,20.307274342780296,18.03885859396526,23.22917773518866,18.258450583531584,12.143032562028917,25.603981231388296
34210526.315789476,9.950387857601543,14.839756866326232,16.809421596186972,15.75824999254857,12.30402424054638,19.768892951510907,17.082355807922333,17.577006710117942,18.81003708457652,7.154838665620709,20.784113539749153,19.507394568344523,12.952130888178525,21.423731785050887,20.829112543076935,14.756511202084615,21.801027114314756,11.469729547579757,17.94732787207265,6.359503301166235,21.57440828002081,19.223672743824793,23.833216608494233,5.469092084889473,23.637302805950814,17.35423716228362,9.348812444114905,22.811705482143324,21.577828026570153,8.309181250407363,23.23187132083251,18.93483332709159,16.899464680279223,22.78712814192899,19.92460704606718,11.324966015521218,23.074569718958678
