steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18
0.0,793.6044921875,856.736328125,903.4482421875,785.8857421875,788.630859375,849.1337890625,875.4501953125,926.314453125,886.0654296875,906.9609375,909.0986328125,889.01171875,834.255859375,869.8271484375,898.1435546875,885.0546875,933.1611328125,881.158203125,891.9580078125
10526315.789473685,799.1976407518678,859.1359548146045,906.1446728244052,794.6666537440715,796.7493886894797,852.3364476259395,879.1867133639856,927.7391120720438,887.7670687361107,908.1449416046988,911.8853228587523,892.2524191626551,840.4272772717674,873.8901508310165,899.6438543420089,889.1568392201474,933.7336986362109,884.8188035996667,896.1116572324589
21052631.57894737,896.6389432521408,904.4231641035001,951.6545895658371,941.3899107058622,933.6495736246294,910.8472899281087,943.905063264588,952.1864466416208,919.9159269887655,930.5014038878464,953.7503295169313,945.7439963163762,943.4860185004998,940.6495082781255,926.7605695539564,958.3258189203997,944.6996171798072,946.8022556569107,962.9842434087949
31578947.368421055,934.5577209504357,947.7922938788037,958.7267060160967,947.7917032162569,949.5395833065635,949.3603204399595,964.1369929194781,958.6891924205579,951.48980563103,951.7994533787144,925.3567211436433,944.4869768507263,949.4932530342377,937.6716051550783,945.6566922697664,964.9256348570298,957.3033057474364,955.8090480978799,946.9583036892963
42105263.15789474,952.7582115215608,952.7709207825384,966.250426612072,955.9652866352958,957.325252131412,940.8766117888474,965.1468531748594,960.44636267242,960.8535534972299,956.0635038360005,957.5618644672087,956.8881783313699,959.000741351014,956.5372330197997,956.3992101294182,963.6774020736567,963.2325434697963,956.9372345456786,957.2637052245417
52631578.94736842,945.5411173432158,952.2495643901033,959.3749723487283,961.5045916142556,952.8087855891177,954.5995455475065,950.6568111911045,957.5837416714909,963.132712786878,960.9024484930276,958.2246330609943,964.7084773531251,945.7925905137841,963.3430262087455,957.068029865994,969.8552239727115,963.6759973113886,954.5395636016973,969.1761866064943
63157894.73684211,931.9758027148049,965.5880418127593,962.6312261988252,955.2748345139945,945.8090989173614,963.36613732758,932.5662820715654,965.4644773435725,954.9249484994735,958.5399670746187,960.4122131802038,964.1122248958683,956.1506678034394,965.9248155821064,956.1861355271697,970.458903553083,968.3408675735346,962.7485168911413,969.0280725632348
73684210.5263158,952.5186548233032,965.5877160735407,964.6698626151045,952.663754373376,963.1202966552692,961.9486489863937,965.6046981573766,969.7643957851336,962.8669304808091,963.7227008613523,955.9611109789058,961.7216495582602,960.688126627428,965.9418072845797,963.6348477017516,970.485028187654,967.4592359627383,967.2923749965975,969.0336996538157
84210526.31578948,955.160658289521,968.0735060884682,957.9588405154749,968.7692308505156,957.5374192214078,955.5976108117777,962.8456916492071,966.6691148076361,964.2115870975061,968.0844197154375,965.2790641890339,961.5541539918682,963.0258816959455,966.8525602599591,964.4454757817234,965.8412515317964,973.3859479698118,967.6686928027884,954.2751913731117
94736842.10526316,958.6540518705204,968.3028240098187,957.9275176769479,964.8482718850768,958.9148006967561,959.9939077990207,966.344259380964,965.6045974298197,953.8780348082989,969.4112992907495,966.0020942952164,970.3256044704829,962.6954201912285,966.6937305550827,969.145363918632,967.463881968131,970.3811261396329,969.2063272349392,954.5398214134153
