steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11
0.0,920.5374755859375,928.3892822265625,931.3275146484375,917.0921630859375,935.6422729492188,930.376708984375,886.8552856445312,879.6918334960938,787.07958984375,671.7405395507812,938.3320922851562,928.3546142578125
10526315.789473685,922.8106352764484,930.3022729572828,933.1216003742904,919.0882492314746,937.0177183686201,932.325447009541,890.6199751527686,884.3646198762091,795.7247731213424,687.973054061471,939.4620134224522,926.5786807789697
21052631.57894737,961.2671266850342,962.7573959876956,963.5335861698742,953.9133793075989,961.1195924087244,965.1612694725766,954.6462465329844,962.5954848871337,941.6815491264216,958.6245167668176,959.553616406845,903.3183853358773
31578947.368421055,966.6740956970199,968.1806130349801,968.4812805086292,966.8433343956345,971.044766193942,969.1106875837675,965.9912623792804,966.8624135718121,959.866135105697,964.4697205495306,970.0417510076243,953.1513079890253
42105263.15789474,969.7424071990882,970.587443107383,971.2897936571338,968.3518364244551,972.7462969315019,972.5399040132348,968.3195225683936,969.7706877544646,965.8858711944063,968.2957951058311,972.2389081970806,959.9762236715354
52631578.94736842,972.8540021739178,970.5771653051191,972.0063993323213,970.4051535144407,972.2527050050672,972.220335507492,969.5588468167921,973.3635645216522,963.9330577979127,966.8885462095863,973.2672073768447,972.1952288837645
63157894.73684211,971.7846809008115,970.7346512759491,971.9093212427525,974.6037254554743,973.1789576511965,971.5624953871619,971.4742557441099,974.6387373047193,970.2217662393882,975.26948653694,973.3762163191291,974.4741616926035
73684210.5263158,973.8607628982813,971.1788644079027,972.4864777549482,975.5443248296378,974.5899859298629,973.839626402736,973.8574193451874,973.7084472214086,972.2787574090456,975.1758812570175,975.0871596744186,975.5449985470468
84210526.31578948,975.0294760231166,970.6969627013167,973.2017714587605,975.6075451235362,973.7932117242892,974.6340084260851,973.9482177750225,972.4673366863642,972.767411903001,975.1997470723625,975.6067673519377,974.6227427902644
94736842.10526316,975.8631576360758,972.8860127397521,975.2987436919661,976.3511139600231,973.4905865506122,975.4283745103926,975.0736550214879,975.7866560055609,973.5272581121598,976.2341978407962,975.9080782699452,973.1145682424059
105263157.89473684,976.3319128692315,976.0590268436231,976.6153603088823,976.7745551244044,974.608616880763,976.1488680430066,976.5345339382125,976.2057585263847,974.4851068968258,975.8046871585528,975.718562191213,960.6839113714292
115789473.68421052,975.6504906789088,976.0383451283803,976.3404989949224,976.1521493417735,975.8436921228993,976.3041939775039,976.8177845682794,976.0467498626075,975.3393796920116,975.7438008346056,975.9853524321334,966.6107987981094
126315789.47368422,975.2742383724435,975.2901747510704,974.5862144380395,976.2278227634378,973.5395324316052,977.3752769274724,974.6022984281472,976.693528621811,975.2977129693177,977.0944299585601,976.9634134947759,976.0325289036758
136842105.2631579,976.3279910807464,975.4478398789329,975.3829887193987,976.2783250448776,975.1332315434379,976.0580885172551,973.7516053079568,976.67909175851,975.4837163666939,975.6064660892592,977.9023895379248,976.156518265316
147368421.0526316,977.4398731544737,976.7790764593352,975.9215993267017,976.176334378792,977.1115045098387,977.5873993711128,973.8262066154268,976.6209203936056,976.4689374897949,976.4972322406531,977.6793679735337,976.6142242106705
157894736.84210527,976.1995379171873,977.2457050020674,975.9803570712043,977.2692037672217,977.8320957973723,977.7208534607927,977.0477331799153,976.8799422824152,975.8396312903169,978.2426796159256,976.2309825502934,977.0988896984472
168421052.63157895,977.0222951910172,975.64949117539,977.76501788459,976.9200699481278,977.8277408303977,979.0424294062268,977.8224327821811,978.2209598086878,977.9901638585775,976.3847382854557,976.8615282592351,978.2358508361013
178947368.42105263,977.3144111306383,975.6269617987141,978.9362467596735,978.3203043016371,977.5204290650228,977.1172507025528,976.970999901975,977.5111242516219,977.487558587106,978.7884427147229,977.7677628274109,971.6026450369167
189473684.21052632,975.5105029083685,978.4070674286655,977.8149325008868,978.2610323105492,978.1456758021648,978.8603598140284,976.412277360372,978.1716221703057,977.3676780495286,978.7767344581123,977.1496800342755,977.3559266886883
200000000.0,978.3037467536174,977.5464672163913,977.7192917968098,978.4747774255903,978.0752260873193,977.2895101089226,978.9742228231931,977.2131505608559,978.0665739084545,978.5081191439377,977.4140049375986,977.4182114852102
