steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10526315.789473685,0.007918463519405464,0.0,0.0032670583751393174,0.0,0.0,0.0,0.009690427383887807,0.0,0.0,0.0,0.0,0.0,0.0
21052631.57894737,0.18704847087490264,0.0,0.10036581573063649,0.0033224322459043908,0.0015504683814220488,0.032781331492923324,0.2243895966590607,0.004762152885796293,0.0,0.005758882559567611,0.00011074774153014634,0.01029953996230361,0.0
31578947.368421055,0.6057924550656137,0.002824067409018735,0.47227991849101486,0.05703918425330169,0.022808563676237084,0.36348498230825843,0.6797893661541292,0.07853894220494834,0.007475472553284886,0.0828427211729774,0.009614886339351425,0.12836379687871965,0.013954215432798458
42105263.15789474,0.8580969601787029,0.04473148884865717,0.6905817998743453,0.23579592717981737,0.09750619819619981,0.7620017772896468,0.8743963585005573,0.3108808353667114,0.07362570723007922,0.29551766519731437,0.08764008075576743,0.3544935612136968,0.1431640033246408
52631578.94736842,0.9169921875,0.1793867095355512,0.83032047451368,0.43085685265031215,0.3040213201845121,0.8983171838142204,0.9244826995765073,0.5405237615273599,0.22187247765031218,0.5595675888484204,0.2891455726940546,0.5693632928948653,0.41634992879513555
63157894.73684211,0.9312786461573889,0.31987088274757625,0.8827116641311434,0.5860191989803579,0.6192329227098798,0.9361710271016382,0.9378120760508191,0.7110902992311938,0.398298390354146,0.791359497239385,0.5836148882836848,0.7667734986196926,0.6445333105705453
73684210.5263158,0.958209140809289,0.4814176374525245,0.8877763246235095,0.7403629096921462,0.7647051850844618,0.9242909397114677,0.9392367571674886,0.8538338589866405,0.6012432595039009,0.8944710919071103,0.798386164319152,0.8377101507213307,0.8144948330612395
84210526.31578948,0.9601321867628441,0.674213018443776,0.9274328976787029,0.881010800517497,0.8415958901191353,0.9309768254076675,0.9442453569322412,0.9142238373901705,0.7889633812732644,0.9133378554579293,0.8661712900093057,0.9080431613235262,0.8978741928480999
94736842.10526316,0.9703459303795136,0.8255094491213643,0.9427601742942577,0.9164189684754264,0.9033117743410232,0.9595432413581996,0.9577716209221414,0.9367856107590271,0.8815450589082248,0.9368259451065698,0.9055961122803411,0.9387329212516299,0.9344551239647694
105263157.89473684,0.9771162387076507,0.9083145595983785,0.9507897289836176,0.9482828652759668,0.947003795169397,0.9623368862923493,0.9736027334535551,0.9447888403387942,0.9279059676912683,0.9517256137076507,0.9319732116530146,0.9460077523524741,0.9449498343005405
115789473.68421052,0.9793664002352475,0.9418598396956426,0.9603283874215842,0.9598351502352475,0.9410487119510894,0.9686143008625738,0.9741260496863368,0.9541976141467319,0.9305580989805945,0.9564122255489106,0.9349476742942577,0.953869811715842,0.9601629526661374
126315789.47368422,0.9844556686950853,0.9435101136606485,0.9692637477885323,0.9642599322459044,0.9511018050344366,0.978636628042628,0.9859459789836176,0.967229954093447,0.9390709789836176,0.9556619427540956,0.9582200829672352,0.9654785008311602,0.9493992242786693
136842105.2631579,0.9762500805207567,0.9660879568380002,0.9693136505803243,0.9593415696204864,0.9656695738393514,0.982165172819946,0.9763505729611891,0.9618080989805945,0.9654685889584866,0.9584207244196757,0.9735825662797838,0.973376110319946,0.9571929308185948
147368421.0526316,0.9858352312420874,0.9670583614021787,0.9763010135978213,0.9678845286699543,0.9656490632371559,0.9886237485256882,0.9831068720513764,0.9690624194792433,0.9672296106650228,0.9661628110256882,0.9653065647114677,0.9596785970672016,0.9607662507371559
157894736.84210527,0.9942414608688566,0.9789640870450936,0.9660565040778585,0.9640582605081912,0.9689967903073805,0.9727916057090019,0.9771914363237629,0.9700184713770478,0.9608366641311434,0.9719264778073805,0.9753497459221415,0.9626995519918088,0.9641139778073805
168421052.63157895,0.9862573681775882,0.9646116557874178,0.9718410248901705,0.9646625888644823,0.9697265625,0.9794723637546529,0.9817878110256882,0.9785863818224118,0.9581889736355177,0.9629104487453471,0.9784250444322412,0.9656391513644823,0.9692736596612058
178947368.42105263,0.9853515625,0.9600665575909813,0.9717148941969938,0.9714332406210437,0.9697265625,0.9851755290150312,0.97489102857595,0.9738440526819625,0.9589491683030062,0.9797998227571186,0.9803983366060125,0.9789992937420874,0.9631370718789563
189473684.21052632,0.987365189021314,0.9488270355393682,0.9783946219573721,0.9698677327163993,0.9765826671737713,0.9901133719573721,0.9890158064147442,0.9769456763016551,0.960021439021314,0.9921875,0.9795930233688566,0.9841128267409729,0.9832572672836007
200000000.0,0.990234375,0.9765625,0.97265625,0.9765625,0.9775390625,0.984375,0.9775390625,0.9951171875,0.962890625,0.9921875,0.984375,0.9716796875,0.9765625
