steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47
0.0,-4.599320411682129,-3.9474453926086426,-4.389660835266113,-3.921096086502075,-4.204504489898682,-3.1957030296325684,-4.677504062652588,-6.074427604675293,-4.505147457122803,-4.433894157409668,-4.498297691345215,-4.543548583984375,-4.065808296203613,-4.625885486602783,-4.203313827514648,-4.203646659851074,-4.496466636657715,-4.484346866607666,-3.967831611633301,-4.597166538238525,-4.3984575271606445,-4.637181758880615,-3.8419625759124756,-5.046921253204346,-3.69610333442688,-4.55996561050415,-4.9268798828125,-4.947520732879639,-5.015326976776123,-4.645732402801514,-3.998528242111206,-4.062136173248291,-4.052666664123535,-3.847101926803589,-4.170440673828125,-3.9763238430023193,-3.3683648109436035,-4.527857303619385,-4.1175456047058105,-4.57161808013916,-4.472385406494141,-4.268348217010498,-3.8709497451782227,-4.028162002563477,-5.069353103637695,-4.109676837921143,-4.309547424316406,-4.407929420471191
10526315.789473685,-4.600954103097836,-3.9422177666407388,-4.396910972937095,-4.101581364528887,-3.7797619179974715,-3.345387470782051,-4.507462626515947,-5.8270794659800735,-4.499847680190965,-4.652224893973227,-4.443096715217157,-4.559651511091832,-4.108015001342578,-4.179966613546483,-4.195689348417522,-4.307384793961374,-4.516936177414922,-4.520488780996713,-3.971585922217941,-4.322994565166187,-4.3609384716355555,-4.65163177053813,-3.8059206886889045,-5.009058152357699,-3.715523461922823,-4.507422553134793,-5.006685554353041,-4.9566935443543825,-5.04759085458804,-4.504247079848459,-3.934614073858568,-4.440227043132589,-3.969631571135641,-3.8193714737233,-4.158476848927277,-3.966514678141154,-3.5117792697878776,-4.604685764389572,-3.8731787274147407,-4.523429766727529,-4.4274481179101075,-4.532407144883034,-3.9389730034321238,-4.179284785413686,-4.991095818550819,-4.10665366251197,-4.3190146257837725,-4.52434976623004
21052631.57894737,-4.146016529798662,-3.7913508780669534,-4.185521929097875,-6.586876949692697,2.579545166714947,-4.803149598423608,-1.8697055577819037,-1.0567394805861854,-3.2725539057698727,-7.499202580068007,-3.250352626233658,-4.936883484513868,-3.867669603285583,2.786994937113989,-4.072930024005473,-5.755253205612467,-3.9649769715523635,-4.222259931738418,-4.038160799883842,-0.737693465525063,-3.673887641165261,-4.144484832544921,-1.771613325670856,-4.925352115885786,-3.5299418460307805,-3.787627763157437,-5.042541662432314,-3.743848924414148,-5.6670021600969696,-2.0417483459707926,-2.5181235660087937,-8.947890507867378,-3.2395534093860654,-3.5855930945384538,-3.392559456423575,-4.154192495551941,-5.502492710762242,-4.645305777698693,-0.17934636836803802,-3.72960129901483,-3.1299944830815876,-8.002762605955338,-4.316140449360152,-6.154988066440994,-3.0628111892279204,-3.909282881030013,-3.4127908803089166,-5.920311583152525
31578947.368421055,-1.080591170430066,-1.572955888809525,-1.7795732292924544,-0.8490349179768386,-1.7611443037902428,3.312699719746868,-2.4884945992435186,4.5175909735481685,5.769312301917657,0.2665706410087605,-1.568572928914556,-3.7154895967115045,1.8745487330157615,0.200683309029405,-1.5251748628032007,-2.1113306664283833,3.4480268650248376,2.3665549883971173,-1.697511642157429,-5.841448243885424,-3.2807439014843185,1.5306518418432877,7.612350527603445,-6.975711263950982,0.03822629418041179,-3.514258183191278,4.547743370361146,5.503062961679504,-4.908505618092705,-0.44727441590373385,1.0586860845203816,4.199014402702811,-7.2316501879022335,-3.445479470453483,0.08175391832964962,-5.646094072344736,-1.1295040979313222,5.766932212648311,-2.4142670747609554,-3.399359837680709,1.198941328410908,-0.6143082190054505,-0.21531945402209263,-0.4364581230342224,0.4560571192283873,-1.5747661933985229,4.614416536004373,-0.5545255078929601
42105263.15789474,-3.0277458051699426,5.601944844784096,-3.705211300183594,5.5602681808705094,3.4913287688436245,1.8818900493461208,0.9859419091607226,6.207061885910268,6.892266480706199,8.069696955114521,-1.5133182336099003,3.892594314569869,-3.253739519323378,3.8140448489873937,8.280183488184488,5.888129473418782,6.35030148179371,-0.3387316951444027,8.650073740037978,5.069651200634057,-2.199598097763542,1.2341102576676573,0.8637216399859784,4.426645838167942,-0.15345884424471645,3.228588335232814,0.42047236467404536,-0.5468938061825597,3.876569870992247,2.9651402470080432,3.4553558375735416,0.022244909553791048,-1.3681062664481916,4.10422652546275,-2.6913456497017356,1.4321503253470482,4.628137682360749,8.945498523134686,1.16001160875017,0.09173004480641311,2.0011634067090496,0.5785540592012777,-7.580090662903071,5.355804037771759,-3.6939940203672617,2.3514164893776996,3.695319665781638,2.1149520796576597
52631578.94736842,3.7665106177335175,1.2524308290197437,-4.957028398425074,1.1831744145672929,1.6134117080490145,-1.8920521246658903,-2.007557173205702,1.8037984868978514,9.180864430339671,5.710110679378158,2.93598723915919,-2.213075024783973,3.074742216481428,0.5901123322183692,2.645656471496378,3.967568206808523,7.413240553423572,-1.5205740886326,1.6943049704529596,1.9293245546710984,2.7395152037017114,2.246611733986578,7.673451828948348,7.883547594858504,6.994361147836594,2.8994172267358453,-3.2224736485638017,3.9140635669854444,9.183626857250825,2.0142291073082403,-1.0115873990074147,0.3490201468170566,-0.7634737925451451,1.6527905596318258,4.952870834040922,2.816193927195532,0.45688026279747707,6.633928436349944,2.553801125962251,3.496217330713264,3.6505824583627726,1.338224631637529,-2.357980121276664,1.1370152816739958,6.4987474727390175,-1.1730827182851264,7.08792300431775,-6.057826104361713
63157894.73684211,7.308757404058944,3.4553373384936386,1.7008240704084159,5.9919402889799,3.0166673353948035,4.123297999620728,0.3329795436208749,-1.0530532513283277,11.059580441316657,3.3701747777914397,-1.3098602327608386,5.779243702943494,-2.4859031817935096,1.8878295763800133,11.590834822098097,-1.7245090673406631,2.078729262015357,2.021175985685372,0.9115639779242137,3.8227004698687908,2.9810977244621983,1.8039770509795843,5.518383831028256,10.701697972512846,10.475208413712373,6.590696776296087,2.5009235889957893,7.772543338893648,6.877331957860833,3.01744128389986,2.9493509783871357,4.471159624036433,-0.5170219866378272,9.812588846458022,8.723797676473383,1.7482497201525669,-2.544748571755519,4.3553339448832284,2.632637460450989,2.785771066460951,1.56974772236731,0.8790973998818082,-2.23979489929675,2.5243674973712773,10.660409097123758,5.574780022397823,10.591957584689073,0.425450755106521
73684210.5263158,6.904011051775502,9.475159679529183,3.834470600744327,7.315932285961622,6.075689714835374,4.733260877267262,3.0364954957781696,5.925904776903586,9.901041582688544,6.225099905512043,8.80485200590952,10.258191756886067,4.913806423992488,4.046511989680875,10.269194641000903,9.998635779018835,1.6101346180680451,7.084239386179463,12.37960956028696,2.4287809181085835,5.844922911938167,5.526065415590538,6.6325029593317115,5.323293022391807,13.140978554240494,7.54799451035063,4.682629224070325,10.097489567535447,9.160941252559734,6.482907066644116,6.456601756030224,5.794291060122499,5.242136838863967,9.987157665282087,11.302088879680886,8.833212452236346,2.3341068967660377,3.8250511412836423,5.893303025144652,12.249664560161595,1.95221858598649,4.587737493972888,-0.7990607766929849,3.499089642060077,10.740160759907328,6.18406373158825,9.010183335150337,5.2536452299272876
84210526.31578948,6.95369078442867,12.376579530268826,2.155609540721282,9.043358212548444,7.839685168199841,3.182095968621136,2.910663955581798,7.384762489987626,10.188211893337751,8.18138791370487,11.338902418096641,10.728651871517753,8.723764359414412,3.9930641445488644,10.658313985016207,6.009156157791489,8.256594172722746,9.348364769524979,11.637680045682472,7.641833941692131,6.430162258817713,7.873351527837175,7.169425946059235,4.856801287362549,12.767494639737784,10.008405980249027,7.593884769507228,10.750826825581264,10.181503932045933,6.960983065687058,7.5488704002650655,8.226457473922553,6.15009701004319,11.766669510639273,12.367355879200131,10.34694227609278,2.7779779692297852,6.295437430544988,12.3620056594384,14.128129357714567,6.683114134342801,9.29738470144219,5.614039729723393,9.028413958269638,10.683572873741472,7.5644460973894825,9.077063490376084,9.109609623210005
94736842.10526316,6.427494101493344,14.234169974768344,6.652282037908648,7.016951278929142,9.130845091465623,7.2975164740784955,7.880213293578434,11.09214271230422,7.371363847466169,14.25158967548811,12.55548276030652,8.75101825448883,10.287940749124601,8.071521034124991,12.903933462281802,8.219799924901768,11.547972639713054,9.108424747491725,13.488663634329189,9.781998439250808,7.93999867349053,8.33449352828146,8.12639112600159,12.27517944087798,10.835928189802987,12.073680521259885,11.651254195505832,10.536368110064943,10.827381051166133,7.778401839255338,7.814551658056408,11.931431965061421,10.1112034611115,7.779713550911458,13.019487173882135,13.564710688872722,9.198737386339332,11.873710935295577,11.928859351638838,11.713253438733311,10.578028686943147,11.490503150193211,8.510643851093256,10.461954760416786,10.971445290565264,9.288288209945934,12.537278049702852,12.874620806655416
