steps,trial_0,trial_1,trial_2,trial_3
0.0,8.360383987426758,10.502959251403809,9.267459869384766,11.933201789855957
10526315.789473685,8.826608726569036,10.900241196173607,9.885861414621411,12.119960713840072
21052631.57894737,18.533501374486246,21.80490572016862,22.621774270325652,25.959048489124164
31578947.368421055,40.756356303938716,75.86585201281758,70.19615692523547,131.45906480389374
42105263.15789474,111.3733358712573,179.65342375495757,212.78642999300337,249.072549388019
52631578.94736842,250.2658613255645,203.03768874857565,246.177486698961,292.04437163967503
63157894.73684211,302.5362302840912,243.5205988893879,304.7369896219708,315.80568441558745
73684210.5263158,376.37792947285726,291.5471762605321,331.92341154632146,327.71724480555656
84210526.31578948,460.1541702007653,345.76080132455377,354.67205526029636,310.0516865603481
94736842.10526316,502.5490279920874,402.1312124386554,364.99582454000813,422.4880360170084
105263157.89473684,537.0008732869685,448.36045012530195,374.46808111898787,523.9908241862405
115789473.68421052,569.2933284379438,473.7510529209207,382.40674007343455,554.6564153343687
126315789.47368422,593.5553769312407,508.81208352468025,398.1181427029031,586.0842102049461
136842105.2631579,612.4670163936232,539.3988314001845,417.10889608047677,611.0517488227657
147368421.0526316,635.2126204584445,553.1848171206392,437.89763838250883,630.7049180543323
157894736.84210527,649.7303532799525,581.0312659722287,453.52113346924745,641.6789657253968
168421052.63157895,663.6350046960931,599.7197227715785,477.637321678225,658.1648274181292
178947368.42105263,676.0317940064745,620.2085432631487,495.1811394513149,673.12099482181
189473684.21052632,683.9040731155311,637.9862308832417,506.8986709022126,680.4022862247483
200000000.0,696.7786339050845,649.251962586453,534.4943180397937,691.3947137813819
