steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21
0.0,185.3732452392578,158.60198974609375,139.12213134765625,123.26461791992188,165.2760772705078,167.97409057617188,269.489501953125,158.45272827148438,263.78900146484375,276.7808532714844,159.9001922607422,160.03414916992188,175.95077514648438,205.4051971435547,156.21548461914062,214.66165161132812,176.6743927001953,202.05892944335938,223.45849609375,203.2776641845703,150.41180419921875,168.82760620117188
2631578.947368421,191.09886995114778,161.10356815237748,139.2524821130853,124.3095030784607,166.80986547470093,167.9770147925929,279.3864087556538,157.99483156204224,267.8785202628688,287.45246069054855,163.65140174564561,159.57634120238455,182.182155759711,219.69051273245563,158.79874738894011,222.98277950286865,182.91299340599463,203.17664568047775,226.16409853885048,224.4831648123892,153.28879499435425,169.23562910682276
5263157.894736842,405.1036373941522,265.9785396676315,150.36318939610533,160.63409669775712,219.63169178209807,168.06861917596115,636.176478737279,148.31299721567254,430.4564996016653,664.9412653069747,296.4139717503598,143.66079295308967,411.54098550896896,713.8726525557669,247.2921821694625,520.0643027456183,429.48206600389983,250.96665101302298,340.36754387303404,962.7673578764263,273.3534453040675,200.0660542437905
7894736.842105264,683.3883610775597,574.8399085998535,281.15931726756855,160.61117593865646,234.11311420641454,173.65742294411913,861.6200539438348,262.7190805485374,788.8008861541748,791.6033427589819,347.60742925342765,143.66093158721924,628.9926007923327,691.7609628376208,227.6424547496595,659.9784694470858,934.0657360679226,423.08704496684834,705.452703576339,981.1284568184301,618.6925850918419,501.3630662215384
10526315.789473685,966.9353738082083,682.8733074790554,520.6023730227822,169.9939990796541,491.84931805259305,251.60850655405147,971.9211510106137,387.9100936086555,943.9798491628546,975.3828386005603,477.4340111581903,155.38717721637929,644.2052062185187,908.835818240517,258.8585373727899,775.9749996787624,972.4761268214176,646.7584581877056,979.0112264532792,982.419164557206,725.5338102641858,751.9131778917815
13157894.736842105,980.976389533595,975.8155096957558,720.5427623548005,271.2196886664943,610.7306354924252,420.0454132682399,937.2638157292416,618.3892451838443,977.8788683038009,960.8570491389224,529.0781562202856,301.2566999385231,599.6278069144801,975.1363644850882,336.89458842026556,978.5582459098414,968.7358251872815,629.1741839961002,976.9891252015766,983.3394140946237,970.4057393325003,983.2047094043933
15789473.684210528,983.783735977976,974.7781914158871,811.3295221830671,463.5043262682464,971.6347256710654,760.94789284154,980.2321941978053,773.9986371492084,980.677778946726,982.5526799653705,683.0822601318362,650.0608570701198,969.5627547816226,981.6790689167224,659.1717286360893,956.1317140679611,905.7517467298006,966.0429573059082,950.1995602657921,982.219248319927,945.8327490154065,984.0505722447446
18421052.63157895,980.219146126195,945.7614862542404,977.8295552103143,704.0260604055305,939.189688130429,962.4108400846783,976.8034633837249,774.999483811228,975.5824687355444,980.648463700947,970.7430328569914,811.0125580837853,979.5304259250039,974.5447967930844,812.7594243099816,979.3301361485532,977.1402687273527,974.2795151158383,984.8044425562808,974.3545198942486,980.2552704058195,950.6600633922376
21052631.57894737,985.6233825683594,953.9587145353618,975.9349541915091,973.6225915206106,978.0996037533408,970.9525692588404,984.7690590306332,968.3607065301193,980.015290912829,975.8002801192434,971.6842386346115,978.4120290655839,967.1829576994244,974.920439870734,945.4371538664166,964.1827440763775,976.957235235917,978.2378861276727,984.6207757247122,970.6133503160978,980.453812448602,884.2826770983245
23684210.52631579,981.580009560836,885.2356621591668,982.5601777528461,978.8936797694156,975.3586036280582,979.3138498005114,981.9926603216874,978.1594545464767,980.2406063079834,958.5885072005423,984.3225370708265,971.0378887778834,983.74868714182,983.2276959670218,977.5378649862189,980.798095703125,982.1252759632312,966.843284004613,986.2121724580463,979.6952319898104,980.7314108798379,981.6160575465152
26315789.47368421,972.3646069576865,982.4132660313657,982.2642270138389,978.5573991474353,982.2888002897564,981.5441737927889,983.2102926153885,980.9664041619552,979.408481798674,986.9193844042326,983.3757512945878,937.1739819175318,980.305218144467,980.6121081302041,977.4890343515497,985.2337614360608,973.0082774915194,986.9625906693308,984.9093278583728,983.4875620791787,976.0391952113101,987.0810711509303
28947368.42105263,984.0996588656777,986.6049763528924,985.5575264378598,985.5266570041055,981.8791212784616,981.0893414146021,985.5322166242098,982.8248451634457,983.8842363859478,977.5140538466604,982.1986555802195,943.2949575123034,984.1760232825028,983.1771813442832,956.0765976152923,983.2084145796927,958.9089631532368,983.4486349005448,942.8189485449541,981.7987283405505,980.8697945444208,985.1526235279284
31578947.368421055,982.7198297600997,981.0072093762849,983.0018944991263,983.4312117727179,979.1392107511822,975.1652848093133,983.3917489302786,975.6586741397255,982.5670507330643,965.8204132883172,977.6516651354337,985.120376185367,984.8382447895251,979.9145278930664,943.2923339040657,981.4605712890625,985.6380454615543,980.0630083586041,891.1590829146537,979.0270642732319,979.4377863030685,985.8870251304224
34210526.315789476,982.0213040803608,969.5266874212967,982.3871193935996,985.0840827540347,973.3503759283768,983.5218078211734,983.4800627859015,971.235884415476,981.3309271963019,985.4045035713598,977.1526995207134,983.7185095736855,986.1081859187076,985.7119137613397,983.638563557675,983.5318166833175,985.0965341266833,982.7802876924213,985.0747505991083,978.0383541709498,948.784564871537,987.3008756135639
36842105.2631579,981.5485657139828,968.6018911662854,983.6891533701043,984.550362436395,980.0478877017373,982.5889334427683,985.0540713260049,986.9508153011924,983.3362699809827,984.9042729829487,920.7930643182051,978.2319002653423,984.7226680956388,976.4046805532355,972.7521538985403,977.3475177162572,985.4252166748047,981.1329658909848,985.805449636359,974.4386090730366,922.793306852642,987.3003439652292
39473684.21052632,981.3376531099018,985.6100918619256,983.9613214793958,984.5891132354736,978.5079175045615,979.8089989110043,985.9288130308453,985.6791292491712,975.9168574684544,985.7270775845176,900.2720951281096,966.1450585817036,983.3096329538446,970.26201308401,968.7046175504986,979.8052674343711,985.6110772584614,978.3163184115762,986.0906012685675,984.650482378508,980.1067756853605,986.7251327916196
42105263.15789474,974.2091080515008,982.9319714997944,981.74048333419,986.1475894325658,985.7073010896381,979.0781667608964,986.7510954204358,979.2870322779605,973.2076383891858,985.5591157612048,986.4466906095806,969.828463905736,982.000817549856,979.8824157714844,981.2218547620272,986.991789165296,982.4586390445107,950.6301542583265,984.5065436112253,984.3909944233142,976.5461714895148,984.6581999126233
44736842.10526316,978.7704299123664,982.6865066729093,981.316938199495,986.9804232747931,984.7198259454025,979.8226685774954,986.4018883956106,980.6003084684673,983.8212966918945,985.8397552088687,985.710140429045,974.8648501948306,983.100076273868,983.1132455123098,978.6059804213675,983.1260507483231,980.4864253997803,951.6347714474327,986.1522353322882,982.9519978573447,985.9753238276431,982.7124963057669
47368421.05263158,980.6061184531764,984.5486652976588,977.4520432321649,984.7184723301938,964.6625799881784,981.3297311883224,984.354467291581,987.329191509046,982.9858880293997,987.74768789191,985.79804550974,974.5937142623098,982.9102592468262,966.629294947574,981.1244201660156,983.7712685434442,983.0253263774671,981.6643285249409,986.1536200673957,980.6673401280453,986.8051121360377,982.976403487356
50000000.0,976.8333740234375,984.7867431640625,969.8050537109375,983.2710571289062,945.6190185546875,982.0146484375,982.8392333984375,987.2874755859375,982.2742919921875,987.7764282226562,986.14990234375,985.8045654296875,984.9303588867188,950.2921752929688,985.8477783203125,986.6187744140625,984.232177734375,981.8104858398438,986.2680053710938,980.7152709960938,987.1503295898438,984.2611083984375
