steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49,trial_50,trial_51,trial_52,trial_53,trial_54,trial_55,trial_56,trial_57,trial_58,trial_59,trial_60,trial_61,trial_62,trial_63,trial_64,trial_65,trial_66,trial_67,trial_68,trial_69,trial_70,trial_71,trial_72,trial_73,trial_74,trial_75,trial_76,trial_77,trial_78,trial_79
0.0,913.72216796875,925.765625,915.3427734375,900.17919921875,925.1318359375,926.80712890625,921.62744140625,922.8466796875,913.72802734375,890.1044921875,941.48876953125,866.55322265625,803.27001953125,903.4677734375,944.25927734375,933.6083984375,937.5869140625,897.59814453125,893.93994140625,912.4619140625,803.2197265625,929.8134765625,848.21435546875,904.37646484375,889.71435546875,925.19091796875,939.5751953125,937.1337890625,911.50341796875,876.087890625,901.15087890625,857.22607421875,930.59375,836.87841796875,938.87744140625,861.11279296875,942.09716796875,820.0400390625,935.43212890625,865.53564453125,937.4482421875,897.8212890625,882.9892578125,895.15234375,943.2451171875,943.357421875,922.80419921875,949.46923828125,922.98486328125,928.4326171875,941.95654296875,879.25048828125,923.9404296875,940.5361328125,935.9775390625,930.2783203125,907.7099609375,898.80224609375,896.1162109375,905.90185546875,934.6171875,920.89404296875,863.37646484375,904.4287109375,943.390625,909.43310546875,938.02734375,934.23583984375,927.17333984375,931.77001953125,887.54833984375,865.27783203125,817.3359375,919.7978515625,909.43798828125,935.22412109375,923.49072265625,930.94775390625,923.78759765625,923.3212890625
10526315.789473685,913.72216796875,925.765625,915.3427734375,900.17919921875,925.1318359375,926.80712890625,921.62744140625,922.8466796875,913.72802734375,890.1044921875,941.48876953125,866.55322265625,803.27001953125,903.4677734375,944.25927734375,933.6083984375,937.5869140625,897.59814453125,893.93994140625,912.4619140625,803.2197265625,929.8134765625,848.21435546875,904.37646484375,889.71435546875,925.19091796875,939.5751953125,937.1337890625,911.50341796875,876.087890625,901.15087890625,857.22607421875,930.59375,836.87841796875,938.87744140625,861.11279296875,942.09716796875,820.0400390625,935.43212890625,865.53564453125,937.4482421875,897.8212890625,882.9892578125,895.15234375,943.2451171875,943.357421875,922.80419921875,949.46923828125,922.98486328125,928.4326171875,941.95654296875,879.25048828125,923.9404296875,940.5361328125,935.9775390625,930.2783203125,907.7099609375,898.80224609375,896.1162109375,905.90185546875,934.6171875,920.89404296875,863.37646484375,904.4287109375,943.390625,909.43310546875,938.02734375,934.23583984375,927.17333984375,931.77001953125,887.54833984375,865.27783203125,817.3359375,919.7978515625,909.43798828125,935.22412109375,923.49072265625,930.94775390625,923.78759765625,923.3212890625
21052631.57894737,913.72216796875,925.765625,915.3427734375,900.17919921875,925.1318359375,926.80712890625,921.62744140625,922.8466796875,913.72802734375,890.1044921875,941.48876953125,866.55322265625,803.27001953125,903.4677734375,944.25927734375,933.6083984375,937.5869140625,897.59814453125,893.93994140625,912.4619140625,803.2197265625,929.8134765625,848.21435546875,904.37646484375,889.71435546875,925.19091796875,939.5751953125,937.1337890625,911.50341796875,876.087890625,901.15087890625,857.22607421875,930.59375,836.87841796875,938.87744140625,861.11279296875,942.09716796875,820.0400390625,935.43212890625,865.53564453125,937.4482421875,897.8212890625,882.9892578125,895.15234375,943.2451171875,943.357421875,922.80419921875,949.46923828125,922.98486328125,928.4326171875,941.95654296875,879.25048828125,923.9404296875,940.5361328125,935.9775390625,930.2783203125,907.7099609375,898.80224609375,896.1162109375,905.90185546875,934.6171875,920.89404296875,863.37646484375,904.4287109375,943.390625,909.43310546875,938.02734375,934.23583984375,927.17333984375,931.77001953125,887.54833984375,865.27783203125,817.3359375,919.7978515625,909.43798828125,935.22412109375,923.49072265625,930.94775390625,923.78759765625,923.3212890625
31578947.368421055,913.72216796875,925.765625,915.3427734375,900.17919921875,925.1318359375,926.80712890625,921.62744140625,922.8466796875,913.72802734375,890.1044921875,941.48876953125,866.55322265625,803.27001953125,903.4677734375,944.25927734375,933.6083984375,937.5869140625,897.59814453125,893.93994140625,912.4619140625,803.2197265625,929.8134765625,848.21435546875,904.37646484375,889.71435546875,925.19091796875,939.5751953125,937.1337890625,911.50341796875,876.087890625,901.15087890625,857.22607421875,930.59375,836.87841796875,938.87744140625,861.11279296875,942.09716796875,820.0400390625,935.43212890625,865.53564453125,937.4482421875,897.8212890625,882.9892578125,895.15234375,943.2451171875,943.357421875,922.80419921875,949.46923828125,922.98486328125,928.4326171875,941.95654296875,879.25048828125,923.9404296875,940.5361328125,935.9775390625,930.2783203125,907.7099609375,898.80224609375,896.1162109375,905.90185546875,934.6171875,920.89404296875,863.37646484375,904.4287109375,943.390625,909.43310546875,938.02734375,934.23583984375,927.17333984375,931.77001953125,887.54833984375,865.27783203125,817.3359375,919.7978515625,909.43798828125,935.22412109375,923.49072265625,930.94775390625,923.78759765625,923.3212890625
42105263.15789474,915.7107821026007,926.6741994715134,917.2053012676187,902.6879124337617,926.3490089907871,927.9549738733392,923.2483730382206,924.4468184309983,915.8206336068974,893.3058494649765,941.7951808451286,869.6523043944235,810.1327248306486,904.9073833296504,944.6324418588358,934.7173155734414,938.6491787123218,900.342252070884,896.3886570322877,914.4414468815452,810.8234450004768,931.0440224055768,852.9148495494494,906.9467814899878,892.3681205382308,926.6636137486825,940.0823369079019,938.0787718540414,912.7475304101642,879.70457962015,903.2507114595323,861.9796441545777,931.5464851334484,840.9942470349764,939.6686232717414,864.4800503630387,942.8985109395268,825.5381937515702,936.2173303936987,869.7311842844426,938.3881582698664,900.2231583938704,886.1469804798137,898.3663539569463,944.1288011041045,944.1674308565515,924.5400039456227,949.6578970589466,924.3791773471146,929.8725316359396,942.2844393444853,881.969483770492,925.6413488757908,940.8457834978183,936.9486306341071,931.6936487623199,909.861955677043,900.9790206404604,898.5133734898554,907.785037752664,935.0455597642386,922.5699885413258,867.9752924977247,906.7094499265718,943.825033016152,911.4517599274908,938.8588654803438,935.0344141209885,928.5191463988243,932.7395052606049,890.8591712637291,869.0922057450313,822.2042697829884,921.7776612508991,911.6305443811284,936.1258568922239,924.9713922735726,932.1348589477117,925.1391354069485,925.1288860128196
52631578.94736842,924.9756358313758,930.9072024643916,925.8827252173357,914.3758817531395,932.0197573322339,933.3027261307365,930.8002123915257,931.9017847574979,925.5699814617469,908.2208128077832,943.2227358220357,884.0907711180294,842.1057253742482,911.614453771438,946.3709966594823,939.8837050136767,943.5982165544647,913.1269117682924,907.7971005872346,923.663991219119,846.2487886724709,936.7770739054085,874.8142162336867,918.9217581124848,904.7318791884135,933.5248296858531,942.4450842208149,942.4813993878641,918.5437880127054,896.5545526501875,913.0337262384779,884.1262885916597,935.9852304402481,860.1696886765329,943.3546999881142,880.1679340475484,946.6319277369084,851.1538212910253,939.8755448280609,889.2779940274283,942.767180259208,911.4133474064006,900.8586523575796,913.340266664933,948.245840247318,947.9412221644394,932.6270312992159,950.5368488627457,930.8752168010807,936.581020990237,943.8120921493568,894.637147681865,933.5658462509884,942.2884305441479,941.4728976676339,938.2875931794623,919.8879914713038,911.1205043162005,909.6816338545068,916.558689768955,937.0413247052983,930.3781350907196,889.4010003877809,917.3352987363398,945.848918223315,920.8565700265509,942.7328836082421,938.7549317137356,934.7891917875929,937.2562907554436,906.2841691577864,886.8631819859767,844.8855862521729,931.0014955089363,921.8455535232856,940.3269988496548,931.8697579200908,937.6655219268271,931.4358821493106,933.5503897425871
63157894.73684211,934.240489560151,935.14020545727,934.5601491670529,926.0638510725174,937.6905056736806,938.6504783881338,938.3520517448309,939.3567510839974,935.3193293165963,923.1357761505899,944.6502907989428,898.5292378416352,874.0787259178479,918.3215242132255,948.1095514601287,945.050094453912,948.5472543966076,925.911571465701,919.2055441421816,932.8865355566928,881.6741323444652,942.5101254052403,896.7135829179241,930.8967347349817,917.0956378385961,940.3860456230237,944.8078315337278,946.884026921687,924.3400456152465,913.404525680225,922.8167410174235,906.2729330287416,940.4239757470477,879.3451303180896,947.040776704487,895.8558177320581,950.3653445342901,876.7694488304804,943.5337592624231,908.8248037704141,947.1462022485496,922.6035364189306,915.5703242353455,928.3141793729196,952.3628793905316,951.7150134723272,940.7140586528092,951.4158006665449,937.3712562550468,943.2895103445344,945.3397449542281,907.304811593238,941.4903436261861,943.7310775904774,945.9971647011606,944.8815375966049,929.9140272655645,921.2619879919406,920.8498942191582,925.332341785246,939.0370896463579,938.1862816401135,910.826708277837,927.9611475461078,947.872803430478,930.2613801256111,946.6069017361406,942.4754493064828,941.0592371763615,941.7730762502823,921.7091670518437,904.634158226922,867.5669027213575,940.2253297669736,932.0605626654427,944.5281408070857,938.768123566609,943.1961849059425,937.7326288916728,941.9718934723545
73684210.5263158,943.5053432889262,939.3732084501484,943.2375731167701,937.7518203918954,943.3612540151274,943.9982306455311,945.903891098136,946.8117174104971,945.0686771714456,938.0507394933965,946.0778457758499,912.9677045652411,906.0517264614475,925.0285946550132,949.8481062607752,950.2164838941474,953.4962922387506,938.6962311631095,930.6139876971284,942.1090798942666,917.0994760164594,948.243176905072,918.6129496021614,942.8717113574786,929.4593964887788,947.2472615601944,947.1705788466409,951.2866544555098,930.1363032177875,930.2544987102625,932.5997557963691,928.4195774658235,944.8627210538473,898.5205719596461,950.7268534208599,911.5437014165677,954.0987613316718,902.3850763699354,947.1919736967853,928.3716135133997,951.5252242378912,933.7937254314608,930.2819961131114,943.2880920809062,956.4799185337453,955.4888047802151,948.8010860064023,952.2947524703441,943.867295709013,949.9979996988318,946.8673977590994,919.972475504611,949.4148410013838,945.173724636807,950.5214317346874,951.4754820137473,939.9400630598253,931.4034716676807,932.0181545838094,934.105993801537,941.0328545874175,945.9944281895075,932.2524161678932,938.5869963558757,949.896688637641,939.6661902246713,950.480919864039,946.1959668992299,947.3292825651301,946.2898617451211,937.1341649459009,922.4051344678672,890.248219190542,949.4491640250109,942.2755718075998,948.7292827645167,945.6664892131272,948.7268478850579,944.0293756340349,950.393397202122
84210526.31578948,950.0357799054512,943.7757662353093,949.42034881465,945.8376640441345,947.8809457049806,948.4152035092383,951.3329177417913,952.341112755012,951.4585476608488,947.8194767827803,948.4504112312338,923.0988040036442,925.7832253950124,929.7905471384361,951.5213752677896,954.106450239377,956.4966681947999,947.0948926788287,938.0216137154281,947.5143157029086,937.9051210768005,952.5456998275588,933.6725911433676,951.0768348582894,937.1766782691934,951.3645360793433,950.0842961736663,954.4037222056508,935.5344780633984,941.9860987438719,939.7953157160752,941.8969994436671,948.7964566592694,910.4743194976342,953.828791174532,922.0485354235958,956.695961674825,918.6665520100051,949.7427660897167,939.8796876896781,954.6163053671079,940.9360291171932,940.5181302601611,952.892788157899,959.1361395923054,957.4859254446056,954.2657175883031,953.5172991422405,948.5488995396199,954.7449250551472,948.5526446001682,927.4202107405729,954.2229523037939,946.7907440021758,953.901619224337,955.9302230554935,946.7491538319891,938.5670593214168,940.1356469125299,939.4333422230221,943.3588692937201,951.4365046149805,944.8031322949481,945.9181552289925,951.9763907065352,944.9730016438915,952.9590734576915,948.9828810308778,951.7397072519952,950.5335986832172,946.8627420066136,933.9641037647744,905.7758406694576,955.2997328237814,949.2275094933127,952.3444030476409,949.97263784752,952.7182833785165,948.2283940302037,955.648013888964
94736842.10526316,952.9308773936327,948.4037428740979,952.2865520844499,949.1345717566826,950.8703363790406,951.5947284596118,953.9397180063903,955.3105096618884,953.3820770559548,950.746435306409,952.0793444710755,927.5033664181622,929.2399542529828,931.9665139682405,953.1078484457946,956.2994440192991,956.9063469339936,949.6624793613387,940.1102529298565,947.8445353415534,939.274242656713,954.9463708020974,939.6389892550386,954.2700329655755,938.7165853184677,951.8338091439488,953.7305143477183,955.8116703915134,940.4034118447607,946.9129499540435,943.5509191454282,943.8489070889692,952.0587945033969,912.8270054309322,956.1541307940047,925.6626345781078,957.7825906732406,922.5385062651621,950.8212685892127,940.7004640805754,955.9951013504964,942.6967705498112,944.8041489840874,955.3592450760739,959.8502395608749,957.1210069454938,956.2439396110598,955.1966465936143,950.8182566109787,956.8840001596968,950.4474087689392,927.928181419082,954.8879063027057,948.6395870024478,955.7607815883166,957.5409467382113,949.2813966938003,941.7716087287813,944.1972194758148,940.1789162508999,946.1239427991851,953.7329500160719,945.5547689490041,948.8691062732416,954.1302998964146,944.8316263610967,953.5814600813092,950.5285927222376,953.6778127483384,954.4143243975257,949.0180701090028,937.2643652705275,911.792803663296,956.6656296025353,951.8412753284142,955.180422178596,950.83249882846,954.6633544453623,949.6385350808542,956.6923334961783
