steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38
0.0,480.705078125,532.6982421875,512.041015625,502.23828125,385.765625,520.7587890625,443.419921875,381.470703125,343.806640625,566.97265625,468.1572265625,535.73046875,515.021484375,495.9111328125,490.3759765625,461.5654296875,524.4404296875,632.7177734375,509.265625,430.1171875,518.5078125,370.6923828125,503.6552734375,498.0205078125,554.408203125,535.2646484375,497.79296875,473.234375,494.9296875,532.2841796875,466.2392578125,487.3525390625,372.3984375,536.099609375,510.251953125,535.6376953125,705.705078125,520.9130859375,542.3203125
10526315.789473685,488.8238843088335,537.5257362407991,516.9047795636502,506.4026732008873,390.07803130744236,526.2232487512097,451.14130978835254,382.39445003710296,347.35023611074007,567.7213109827438,476.83287239074707,538.5201489852736,519.6187892475286,500.4726661645144,497.0883418027714,469.6536694946712,542.9681946022689,647.9503500507809,514.9257759479934,438.0371461139161,524.244213268037,374.59120167919804,511.00205711512683,502.5210191589313,557.4312288516776,538.7240202658064,502.5053405259785,478.9714402544862,500.2949725861695,535.0658307115127,473.73444346377727,492.84944783947805,374.3185818426497,539.6397163068818,516.5505648029148,538.2611985616077,716.4537001792083,524.4282746275376,546.3536344987864
21052631.57894737,625.7159391968535,617.7844599673623,603.3720465366861,575.1894978288138,461.70971584055894,618.6190171122881,581.6156916842897,399.1400851410842,410.1626657448977,582.7023802252687,622.272415985361,587.7901003354144,597.8462321738457,577.8196243064225,611.4501707652929,604.5555342254216,849.4938447006522,905.3854481493668,611.2265604288624,573.6717070687841,622.0519143788769,440.0595092192251,634.1112055474701,579.1074364892004,609.7501353213662,600.3317884883722,581.9743316417917,577.4107152246703,591.0919468211335,582.3935883434856,597.9173988701564,586.5865141427417,408.19637104679015,600.4965592540202,622.8450467276111,582.8375479257007,900.3895907573752,584.3536122340574,617.1251174525211
31578947.368421055,640.4649637940848,622.2520280293811,646.831574249796,574.5419683984773,462.0004441876821,632.3658400427272,598.9320711944242,409.0611538081288,440.58839141761166,601.2169737485638,632.1040500498215,611.7022631769365,612.7530399385912,591.2612141928845,634.7546619933067,609.0750465525155,850.1929806949689,928.1215385003763,629.8962293318434,604.3085934541232,639.6315418253976,447.9838671988067,640.6391616303505,593.0314825089685,628.5083834233377,633.2880396354232,591.2513971249483,600.1107858964281,601.4295723933592,590.6197042755804,595.3851633679503,605.1166030904923,425.837699245548,616.6822963487408,635.3657198559874,594.3815139046667,934.1558877569817,595.3210866563538,646.9892439696928
42105263.15789474,645.7322384419533,645.212795828188,646.2726895023251,593.1706336489015,467.91467781806585,642.4009682610424,607.1262057085116,406.63911034327793,443.34596622287404,599.4159598627909,636.6476416125522,622.869851120291,620.2603048815952,602.7182792283161,642.7283429174872,620.7284258158253,909.2223431383804,884.910876382421,642.1674742236362,605.7488607263962,636.116336938747,464.32295827257997,641.6434519231484,594.9695692511476,642.7475061390209,639.5913436762844,594.8674789703454,602.9658260715305,596.2540680629064,594.1257268847521,603.3816084505119,607.9759137161551,437.6892079805073,623.2931615771349,639.2389000023501,614.5795366070607,913.4206531450689,597.0317314443826,649.7772749692119
52631578.94736842,658.1177562201123,641.6057987899992,646.7447782077948,603.855724126018,468.9801221303332,645.6301735986302,609.9951544309918,416.3813678789007,451.0952109075319,612.812869000633,638.3392223955192,632.8700850346743,627.2589568669116,608.4443844903539,635.8025351917975,632.3513758096668,899.1890840768153,880.0566667942459,651.736742067205,606.8629146771418,642.6646756280492,467.1883059763182,651.2135098502247,595.5442208213489,645.915608612124,640.4288801024164,596.3990601621506,626.2681757987701,607.0967309640055,607.0425945979406,607.9783192235677,607.7581881922038,433.36494613552355,630.4821403270944,639.6655160634472,613.6557784463561,951.057976302678,611.6405646067907,643.5632336819931
63157894.73684211,658.8357174469163,641.7733032353367,652.6229974213069,604.4957498777607,466.14053506930446,654.6650430409862,609.0561551440126,424.85204121808925,454.1089381062093,613.1419489535599,651.6369940210908,631.482200749363,628.9154056221495,609.3922377821481,646.0677684773368,633.3842947317953,944.8458923223607,900.9748379926602,651.7021846507065,609.6025427451094,647.3429768739314,468.098814163842,656.3513800761046,605.2001353815982,652.5137828710667,642.5499103683514,609.7877997506689,627.2157119793245,608.1031729257007,612.5278798576207,610.4078825107902,609.0029184970169,427.9714878695163,629.2038346657793,642.0552184456274,616.0027631986835,956.111927714044,620.1301037637811,651.3621490932898
73684210.5263158,652.0950842669796,644.8317786557523,650.3835516160875,604.7581612040132,468.01679125386926,656.7747991593591,608.7748561896116,421.9547659300701,456.52524922230896,615.5866254082678,651.2940346012485,638.2773177551101,625.5332306838102,611.0347632093773,648.6103165671436,629.8239824184091,920.2270478568249,939.6164567345066,651.9998814722837,609.1843673621519,654.7924433652714,472.944115485511,666.6128410275953,609.294268861702,653.5414545080338,653.6182462977571,617.6447131217682,622.5147912297552,610.4603862366188,621.0800658223371,613.3745834186797,610.1593509367628,430.96007124670984,630.1353494876639,650.3210402697407,616.6252418053117,941.5316554595229,622.5684804731459,653.9024936380149
84210526.31578948,653.8785367632837,646.1852153450499,653.9103931416435,607.4976640315598,480.39828537705864,663.1053605013607,605.6572155939244,421.6664676402084,467.75739237608343,622.9794588590923,650.6891977621908,639.0190769523134,629.0717864313945,610.6746073376769,648.7510128496757,633.4632434369454,902.8225901807114,924.3595289193362,653.9868082062359,610.5699963979114,662.9348468727683,478.1750267641696,663.9374834943015,609.3443933629593,658.2640767823956,661.9190761323121,612.1025545960318,623.7820532420996,610.5879082930716,614.8370763297887,615.288631787921,610.1844400844416,430.80992899971324,630.3296768103941,652.2011558553849,619.9879298117683,922.4567912516501,626.6103188681141,660.3478064920104
94736842.10526316,659.3102386744068,655.8563905330246,657.8809453377763,608.0693804035557,479.5062204873463,666.7603132903081,605.9697886543591,418.7552831575811,470.0271130664857,636.6636763860645,658.9138271643515,645.9856375749752,633.0236589400062,610.4689360642367,652.5189792390015,629.3148004658665,907.4416844270236,943.8031685345721,652.8590526316635,610.6718940655611,664.2869448542925,479.71449435913,668.2043599104948,618.6467248198068,657.4750967844701,663.2872177081755,605.5809894730841,627.5465607101568,609.4198664535776,612.8501317613343,616.0955816622916,609.433030323969,429.04619779349036,633.457202105641,654.005654704868,620.6930966205545,904.1476099431679,634.6109572196601,664.1797473278732
