steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9
0.0,317.7509765625,372.599609375,261.4091796875,255.0322265625,237.138671875,326.818359375,336.2646484375,330.4931640625,301.08984375,323.4755859375
10526315.789473685,326.53316171809905,374.2813138301353,276.20446884334916,266.3901826906072,247.42924127023966,330.55598490390094,346.81541965146477,337.80063229188363,304.7210406992904,325.400603180777
21052631.57894737,476.1333472814586,408.3926836420625,535.7169226226384,453.6857356496795,424.79838127706853,411.97801331601977,540.3155010941947,484.11268303466966,371.31483210090784,360.80493650674157
31578947.368421055,501.8999214145946,460.08126443773097,635.0482817964211,467.77907328724535,484.2300848577822,582.3069440677887,693.4923743171375,679.9860577702192,435.25400156459654,407.143466415828
42105263.15789474,497.40666922571916,502.0114410062246,657.4668570964951,637.95382806667,581.5507559208329,736.7578871032208,770.1675464915437,700.3187848564,506.41799536834463,542.5581257468776
52631578.94736842,527.5123915130742,630.7227683635299,855.4351957749132,780.1207324527307,727.9080820981816,925.8404084387909,832.5596085096661,719.0333389483,491.5838660137145,687.5782081994984
63157894.73684211,567.0012632089969,747.1645814203489,904.7267416745341,815.4706425917776,753.0994816249098,917.1058651350872,882.697250942114,712.2798932569509,499.7327906061738,730.6084157779936
73684210.5263158,632.6911914091031,781.2097314374929,841.715315781802,846.4367059591405,846.4860598783414,939.0870263768035,928.2950287155828,750.4678099465832,504.4525058672369,742.4098967766167
84210526.31578948,829.6468992365365,873.844004137034,880.8795391938693,877.502044572064,883.7270082806616,944.645168568619,914.8342059444523,722.0682376216984,513.9381700130051,738.281703705933
94736842.10526316,929.4521677461028,892.5516491755224,890.6338929628071,872.4070651960506,895.7059411130783,935.5095529371351,920.1545475988837,710.8878675101537,652.7693468791297,740.8476111710567
105263157.89473684,920.3949050956155,875.848162204605,901.5927961354771,890.2122349408855,943.0846970365318,942.2259161624222,936.4105165434016,744.3871881796713,816.2024449324674,681.5922924897677
115789473.68421052,917.523433421127,895.3721496788088,937.6699984753891,915.7839319646523,928.3085222376351,917.3419316072543,934.4842650712031,747.2715716005363,894.469439036298,725.1915232692729
126315789.47368422,907.4494496501384,864.0116721494045,922.9762552319471,890.6271970331503,938.2969067010854,924.9757053343543,925.7264327157567,838.9347750592432,913.8128565632405,826.2062219952613
136842105.2631579,912.4278874067058,880.132976286299,854.3309019014775,914.4483308237345,937.9085263862504,909.0149311874051,946.7771299314632,895.9219957732098,919.545811568601,848.0282674852831
147368421.0526316,927.7645478446728,914.7169798959326,894.6828896160602,894.2418837296335,920.6441607012973,942.5235015203418,942.0178436532906,919.0034589001347,889.091085640017,907.7253282393776
157894736.84210527,931.2411173849555,904.3021023504622,913.7222817439451,938.2590140345354,938.9455540332108,941.6652764904202,947.2780967379541,940.1183712502266,930.1499735734469,859.8464384263903
168421052.63157895,928.5307970126249,902.5314443065189,947.2019127504977,947.945688559408,937.163258391404,951.0498614535768,942.2564743337869,928.9068070937392,938.1612099518076,889.8227438464389
178947368.42105263,949.7737835754648,931.1381836043171,947.2152852113887,922.2544728699153,952.6577755381196,946.3347221490749,939.4875497950081,948.0759698836097,934.6481061074212,910.8285565019645
189473684.21052632,922.2155339143283,928.307641518083,932.2608511916818,930.9867942683254,936.8959644349328,927.3535259701208,951.5225628459223,894.0514537990919,919.593100270406,835.9239320675753
200000000.0,856.5458978351794,918.9170456936484,947.3791753869308,913.690438421149,940.2956509841116,920.2604730003759,944.2859114094784,931.0622008976184,942.4072739952489,915.9684788553338
