steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46
0.0,62.76953125,774.7646484375,78.779296875,745.22216796875,65.0322265625,58.82421875,62.5791015625,57.80419921875,60.59814453125,63.125,752.318359375,616.12841796875,708.24267578125,64.64111328125,633.71875,193.32666015625,66.484375,56.86962890625,62.03857421875,65.958984375,55.23583984375,61.1884765625,801.2890625,799.4111328125,73.20166015625,62.5517578125,646.16748046875,50.50634765625,744.46533203125,66.63623046875,457.091796875,57.2890625,803.96484375,811.25048828125,66.1357421875,795.7099609375,56.70703125,785.12841796875,55.91455078125,63.76611328125,70.892578125,527.73828125,804.97607421875,55.7763671875,766.6982421875,450.0478515625,58.66650390625
10526315.789473685,62.76953125,774.7646484375,78.779296875,745.22216796875,65.0322265625,58.82421875,62.5791015625,57.80419921875,60.59814453125,63.125,752.318359375,616.12841796875,708.24267578125,64.64111328125,633.71875,193.32666015625,66.484375,56.86962890625,62.03857421875,65.958984375,55.23583984375,61.1884765625,801.2890625,799.4111328125,73.20166015625,62.5517578125,646.16748046875,50.50634765625,744.46533203125,66.63623046875,457.091796875,57.2890625,803.96484375,811.25048828125,66.1357421875,795.7099609375,56.70703125,785.12841796875,55.91455078125,63.76611328125,70.892578125,527.73828125,804.97607421875,55.7763671875,766.6982421875,450.0478515625,58.66650390625
21052631.57894737,62.76953125,774.7646484375,78.779296875,745.22216796875,65.0322265625,58.82421875,62.5791015625,57.80419921875,60.59814453125,63.125,752.318359375,616.12841796875,708.24267578125,64.64111328125,633.71875,193.32666015625,66.484375,56.86962890625,62.03857421875,65.958984375,55.23583984375,61.1884765625,801.2890625,799.4111328125,73.20166015625,62.5517578125,646.16748046875,50.50634765625,744.46533203125,66.63623046875,457.091796875,57.2890625,803.96484375,811.25048828125,66.1357421875,795.7099609375,56.70703125,785.12841796875,55.91455078125,63.76611328125,70.892578125,527.73828125,804.97607421875,55.7763671875,766.6982421875,450.0478515625,58.66650390625
31578947.368421055,62.76953125,774.7646484375,78.779296875,745.22216796875,65.0322265625,58.82421875,62.5791015625,57.80419921875,60.59814453125,63.125,752.318359375,616.12841796875,708.24267578125,64.64111328125,633.71875,193.32666015625,66.484375,56.86962890625,62.03857421875,65.958984375,55.23583984375,61.1884765625,801.2890625,799.4111328125,73.20166015625,62.5517578125,646.16748046875,50.50634765625,744.46533203125,66.63623046875,457.091796875,57.2890625,803.96484375,811.25048828125,66.1357421875,795.7099609375,56.70703125,785.12841796875,55.91455078125,63.76611328125,70.892578125,527.73828125,804.97607421875,55.7763671875,766.6982421875,450.0478515625,58.66650390625
42105263.15789474,62.97685102214444,776.4304882786611,78.11397981775765,747.4861563619154,64.59936901472942,59.0693311889416,62.96663559704936,58.07616798501266,60.57901285890067,63.33979524469772,725.4796409448428,626.946423483027,713.9032420332742,64.40771241597521,612.4245618756788,224.7930560270505,66.6795402075115,57.584201021537886,61.79462463109447,65.35419095850386,55.538707229899565,61.57108232255127,802.2056108089035,799.5976873831075,72.80036571481551,63.05314052534236,655.8627807532652,51.8866244458756,747.9410391514322,66.3510273473745,475.95352160435306,57.89388360343151,804.3903919468296,811.4121246100133,66.10478819374232,795.2316414418312,57.37240368111312,787.2451118656803,55.90674306547213,63.67671216689979,70.04245077407921,538.2670136634002,804.5869066550131,56.463280054340736,769.035739394106,453.3726925717827,58.86504691987817
52631578.94736842,63.94274346518054,784.1915527311388,75.01430094407206,758.0339649836443,62.58270736216178,60.211297775239494,64.77213726974921,59.34325685626582,60.48987935487583,64.34051554024715,600.4393949310536,677.3469697834712,740.2755369165927,63.32030946528152,513.2160050789735,371.3934196431881,67.58880514220188,60.91335674567236,60.65807571074309,62.53648869812984,56.94975122487446,63.35362341100159,806.4757635111293,800.4668357913844,70.9307549950819,65.38905749261545,701.0326995743939,58.31726493234449,764.1341846814777,65.02228027796811,563.8293531773163,60.71171485585189,806.3729996991619,812.165180176579,65.9605750859279,793.0031748491641,60.4723405388914,797.1066828008504,55.870367308402656,63.26019684924974,66.08174999103652,587.3198510636253,802.7737944515789,59.663572724175914,779.9260218988826,468.86296044129085,59.79004888422271
63157894.73684211,64.90863590821665,791.9526171836167,71.91462207038647,768.5817736053731,60.566045709594135,61.3532643615374,66.57763894244904,60.61034572751898,60.400745850851,65.34123583579658,475.3991489172642,727.7475160839155,766.6478317999114,62.232906514587825,414.0074482822682,517.9937832593258,68.49807007689225,64.24251246980683,59.521526790391704,59.7187864377558,58.36079521984935,65.13616449945191,810.7459162133553,801.3359841996613,69.06114427534827,67.72497445988853,746.2026183955227,64.7479054188134,780.3273302115232,63.69353320856173,651.7051847502796,63.52954610827227,808.3556074514944,812.9182357431449,65.81636197811349,790.774708256497,63.572277396669676,806.9682537360204,55.833991551333185,62.843681531599685,62.12104920799382,636.3726884638504,800.9606822481446,62.8638653940111,790.816304403659,484.353228310799,60.71505084856726
73684210.5263158,65.87452835125276,799.7136816360944,68.81494319670088,779.129582227102,58.54938405702649,62.495230947835296,68.38314061514889,61.87743459877215,60.311612346826166,66.34195613134601,350.3589029034749,778.1480623843597,793.0201266832299,61.14550356389413,314.7988914855629,664.5941468754634,69.40733501158263,67.5716681939413,58.38497787004032,56.901084177381776,59.77183921482424,66.91870558790222,815.0160689155811,802.2051326079381,67.19153355561465,70.06089142716162,791.3725372166515,71.17854590528229,796.5204757415687,62.364786139155356,739.5810163232429,66.34737736069265,810.3382152038267,813.6712913097107,65.67214887029907,788.5462416638297,66.67221425444797,816.8298246711905,55.79761579426372,62.42716621394963,58.160348424951124,685.4255258640754,799.1475700447104,66.06415806384628,801.7065869084356,499.84349618030717,61.6400528129118
84210526.31578948,65.9426996014455,805.8923269837187,66.98437806708,788.7723603050464,57.6708215702934,63.53281778774103,68.80562449162026,63.43313208445287,61.020693189879864,66.97842710500278,340.87656045158155,808.9814762157747,809.3492072520164,60.395825850996616,315.5826431786915,756.5542327664235,69.60482421145875,69.39930603841005,58.28436332396193,57.3895342449072,61.29972207711344,66.90779775001336,817.2057145454216,804.1166941333676,64.61922841587226,71.56725243650315,818.5060234783099,72.4473449067726,807.1579054438837,62.271651622000824,790.9698969716841,66.84936258997614,812.3434708693021,815.2418313303813,66.51757758079803,790.413780291655,67.93927598990231,822.0270883502062,55.60735605033811,62.33707986445968,57.6548110560367,696.6709116436438,799.673173273039,68.33317297515447,809.9563110119088,540.9774589749915,63.25567769343833
94736842.10526316,64.81737298912618,809.9671857277773,66.84106790359,797.2119229213023,58.30533344626757,64.43163436667741,67.38942081479155,65.37252750125948,62.79098003392735,67.13063771969064,485.02555921896675,813.8008770513402,812.3260856975809,60.095145390964944,449.30366693540293,775.871436666914,68.85602538242235,69.2307134338363,59.56099760664467,62.2734311036456,62.98293928987762,64.51254444142127,816.6293780823494,807.414117814101,61.112708628012534,71.97073955747229,821.6605239716923,66.85360481699418,810.4091499720254,63.82123307475093,793.850289366582,64.2724884801294,814.3788363685899,817.8991964771477,68.67871032527279,797.7268553671745,66.76957611364011,821.0232722455445,55.21251139647413,62.68097266001715,61.742826988822536,657.6522365365993,803.3080401470127,69.36407740954877,814.6954787946474,616.2040724992091,65.78946845980562
