steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29
0.0,514.1109619140625,429.66693115234375,454.10284423828125,428.0313720703125,467.6208801269531,517.9881591796875,441.3201904296875,405.7213439941406,450.39630126953125,385.4444580078125,507.6588134765625,439.2208251953125,497.96435546875,411.804931640625,526.8787841796875,419.42340087890625,343.14752197265625,415.5565185546875,478.892333984375,449.25372314453125,476.4704895019531,476.78826904296875,407.1022644042969,544.1431274414062,459.6025695800781,383.857666015625,422.4308166503906,536.4168090820312,424.7825927734375,456.1463623046875
10526315.789473685,524.8776704588095,442.29131193091666,467.1423075521091,440.951757335927,481.72993993717876,528.7968826488775,452.24342014188585,417.18625994493095,461.99974707107464,399.1926895630987,519.245307951918,453.5488765513798,508.5171789768,424.16566703788465,537.7546969193171,430.52818420900866,358.69045874897466,430.454699284152,492.4445766458221,464.0800043636742,488.14805842081597,480.8848729934389,417.9138205930632,555.4537423708763,472.0748193008913,397.9687833112363,437.9336748573093,547.5571908893018,436.6765022140791,467.507267091413
21052631.57894737,710.6854079083392,671.2351738865026,701.8187262460466,673.0187863194051,732.8055339401118,724.4269293876896,651.9400757495056,627.4094323124582,675.7059479440018,647.0704211716507,726.6516922547216,709.5182443180242,700.6632690155606,650.6160346140822,732.1176836536862,636.5947502768931,635.2468002909109,695.1365542190557,732.1755405370549,727.1950599817028,693.2190476134213,581.7476995519654,618.4659482699682,758.0105517815355,697.2084323058829,653.6773982744799,709.2531056658383,741.784968179679,650.8371682361883,674.5006822733998
31578947.368421055,783.7481314051184,832.5806302845974,853.2245708708948,820.5888451882677,870.2041805388194,858.423659731972,809.918539888971,789.9645482595607,847.3470867551925,803.4188815825864,853.2466022098164,858.5833812463317,844.1668850936388,830.1934444068872,847.2713300732695,814.2372211696699,797.9067308475106,840.1989008501956,856.6370365147445,865.819435309175,790.0910492683051,848.2146542448746,796.8767864268242,876.2229463192234,848.3956126423755,829.0037088887843,822.6902793771343,825.3426282394296,792.1222137392723,827.6606254267231
42105263.15789474,888.8777326824262,902.5148510681955,917.0476935259853,894.8755949078504,918.2765977461912,911.9583798353032,899.8906874095304,851.4357719870485,901.5427262644358,853.919783387488,914.7337371134032,915.9310161023919,913.67717729513,914.2077117600269,901.4499582517841,876.746666801273,909.1104782889095,908.8913063996387,891.3693556666705,915.8528582937499,860.7588491717204,904.8308775477792,884.0355498123697,905.6654511316991,914.1141121281811,890.3709304055349,874.5126833770414,891.97927331264,870.8310121353974,891.5442010616662
52631578.94736842,906.7631352505856,920.2540313632865,924.9350665279372,921.5638935915981,924.713448519852,923.8546602430436,917.3216550848821,899.4032214236062,920.0385535470007,920.0110855518616,925.2288079672903,924.0476247458577,922.8349982004747,921.9348837228033,918.8097651090649,912.7165064190893,922.3746999056385,921.3048460153332,832.8212055446699,921.7478306224142,902.9908129125421,920.8657814199904,907.8823218596609,912.7040894840562,920.0563527175594,911.0186497701172,912.3986043355471,896.9933400946641,912.1401022492684,907.0729593223482
63157894.73684211,919.3323272796879,920.4469376528363,897.7481807866585,922.4036660326485,927.216705261175,927.489596999253,919.7861388122607,919.7114115372259,920.1073024213479,924.4325845703854,927.6281377143147,929.4305894549864,927.3528085478125,924.7859057359748,918.622486809284,924.472359125634,925.9119615534996,923.8402043353158,925.9836059376144,922.7495570856448,922.9311725706935,924.506748073319,918.2311838937928,919.085855340033,924.038709852504,916.9325651858322,922.3423888277149,924.4529231674453,922.154817007255,922.0287384871301
73684210.5263158,925.8187643770036,918.4004147214573,877.6541469802157,919.9869072995358,929.5812869474828,928.1255936597853,924.5077631131763,924.7891583832347,921.1570306194126,922.9248508386664,921.5211732636858,930.3274818576274,928.9772517872649,927.5420163731166,918.0489044552695,929.1042398336522,929.7607087884253,924.3819461730709,928.0927593691528,927.0882355618675,925.4177828308948,914.4953507175076,922.8102098369862,927.7151668086607,924.5917702117455,919.6498137184127,925.488038695585,926.7420623680562,925.3990994450788,926.3264103820779
84210526.31578948,929.7042169214286,921.6988157182519,927.8957107047295,918.85579828014,930.7978535438178,924.5364896835052,928.0178203027995,924.7730102644733,926.4018391347659,927.1464702336742,918.9473298778164,930.5108600627022,930.7216638105398,929.9516447865071,924.7904751796141,931.1144185000179,923.7125168401449,927.2813188970254,927.2476057174133,928.8542844516088,927.1695832611781,908.5483067002654,925.1333983558698,929.6000007737706,928.1497852716419,925.2072212451712,926.7617407769708,929.0601374396326,926.4038363467293,927.6026307209047
94736842.10526316,928.863962546445,919.1022961222234,922.3691860443997,923.0369661437177,931.8550526108438,925.6258110815138,928.3176976685048,926.2278143524132,927.1859249675704,928.5225393570691,930.1007806660396,930.7004273994478,931.4677174537136,929.1346498780633,925.128590339934,924.1318298984432,921.5985789163622,928.3395836267445,929.2784898125894,929.0240549630075,927.9565999567344,918.249370627291,927.5978958114692,930.6135779506942,930.6810126231978,925.1178010710389,929.0198806560601,929.0923858489687,926.691225836812,928.6075614231776
105263157.89473684,919.2533978913959,926.9075019386006,908.3480041162459,929.0298760703396,930.6985182200773,930.0680397481469,928.2623949889661,928.799514888066,927.9192370668343,928.532391894227,931.5147535292396,931.4030462041126,931.0281324736629,929.85865174172,917.1129006560159,924.6750563594443,930.4032146157981,929.2416588659102,930.317368630227,928.6964864935571,928.5020423004831,920.554616808561,929.9134790454875,927.6429067130234,931.4000346574757,927.3524297512139,930.6374524600618,929.8231301215217,928.822142513505,929.762837596217
115789473.68421052,924.2282183464214,930.1387343383561,920.7671795502264,928.9224046585963,931.8295816381222,930.0080197493126,930.0579874238149,928.918153036004,929.3209800551803,805.3721256057972,929.2638416115267,890.540139450426,929.5017603252733,922.3677205263413,922.0997650126341,929.8898474394119,931.2737511782765,929.0791957672283,906.712245452272,931.5847184118142,929.0823702032876,917.4468359697889,928.9892863140873,926.469021963776,931.897913753326,929.4683433213062,926.2466205457571,881.2813433646495,929.5996878957815,928.497498005381
