steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16
0.0,904.619140625,940.5537109375,889.5869140625,909.6279296875,941.1240234375,929.205078125,932.4921875,940.076171875,951.44921875,935.52734375,865.76953125,959.3525390625,876.4013671875,955.322265625,858.1826171875,923.576171875,898.880859375
10526315.789473685,906.9484424987328,939.7157935250829,891.2971360610793,911.1338774768269,942.3310076985663,930.7314588726392,933.875537539453,940.3933534067423,952.2808789150206,937.4152051259937,871.5755923474594,960.0485332441463,878.8781850529509,956.0695913848455,864.0634330104923,925.1211582432163,902.7059756197098
21052631.57894737,948.0938265845386,929.6854302202896,923.5039457812534,938.8350556761934,962.5752811326214,957.2394746901916,956.6267534662812,947.2632496323943,966.2019296894443,968.7024567358382,967.6687985998772,969.6868741888749,920.4615637602238,967.3565999820952,957.2277120024874,949.994738333113,965.781232141722
31578947.368421055,966.7817319516,960.9723774389547,953.1944470762215,959.6091254860411,965.7061739152819,964.9997780184336,956.0893131398758,958.9494206462871,968.1885840899396,968.3656610478324,963.6766029526983,957.5547392282459,925.304223940313,958.9360924903045,928.3227900824719,947.302326817922,960.6387729354182
42105263.15789474,967.7931282170262,965.8060576843093,955.136327083091,959.1057037924135,973.4604051119733,960.8944188802196,965.4090709422104,959.1209576149727,974.6735683557399,970.2636905258051,962.8563875108545,972.1115718006757,941.6989973179191,962.7894950824431,963.7064454773456,965.7440090232278,960.5660516627938
52631578.94736842,969.8664827135461,969.8407180553659,958.1438598606395,961.4035603557597,970.5658831239738,962.9304596671107,969.0436625203267,971.1879055334921,974.3140069718506,968.7586174116901,965.7597983114607,972.5118847183904,966.841967165305,968.5408770727649,960.3332993673816,968.3620384776361,965.9083773779407
63157894.73684211,967.872675459801,971.1662183164559,965.6876234915778,973.0941408373973,974.1676690373724,963.3487015563035,964.6554677334518,963.9006375077689,973.5469168031645,972.4043828483434,974.1538636532516,975.6809358042033,967.6006446743276,973.626542120429,967.1086795944257,971.0836019542409,954.3432253259041
73684210.5263158,969.4789938200214,973.5983296761552,971.9827593409784,970.1171638509903,974.9577070220356,965.7735844266051,970.958491481242,959.200193016813,975.2303395997784,968.9548994973095,972.4818134730542,969.022721425318,969.4248505299112,975.2356235049768,967.8780689028162,960.4446520501557,964.004140177592
84210526.31578948,963.8574941957427,966.7188953600431,969.7525959384739,969.9558688134698,972.771966337167,970.849477075804,960.082709822298,968.3434977650312,976.0842756445718,968.8761798932612,972.6046182944174,966.5928679067342,966.6197231007415,973.060110266519,964.9191311865302,965.5118612992136,961.3846806238232
94736842.10526316,971.0828357020243,963.0310679750099,966.730626108904,972.7767206176167,969.4110161551478,970.0712615512415,958.291302400943,974.793134647063,974.5751106045583,973.9770380347719,973.0756691644726,966.8582723252991,966.5186266331131,966.6865749121373,968.7170627810618,978.0838061752742,965.719935517562
105263157.89473684,972.878357778956,957.0984201827538,966.1858966911929,974.2222411824065,973.1525942731101,967.6393522067083,974.1675145474167,974.7147065582698,970.6019255196949,974.8780251341843,974.8514180857059,952.8537260568042,973.7622409883959,967.1671352439309,968.7778254268572,978.2555970115344,970.0986805384839
115789473.68421052,970.4093198749828,967.5979505364585,968.9609028639226,970.1201692908754,976.3992349381592,964.4530536725581,976.5321347376646,973.8570270459078,972.7078969485211,977.8273606630573,968.0251946330401,965.5579584523251,974.1874266146293,974.4739026019448,970.9768849528728,975.1029376323203,971.7121774192663
126315789.47368422,967.2877791766645,976.1857579725271,969.3860751757001,972.9929320422566,973.7409565785586,969.725062732221,977.3274737540374,974.0482949444462,974.0922817748009,977.8004462223635,956.7952148458634,977.2862841323472,974.3137188644621,976.9944264948203,970.8516060889923,972.8145729551024,969.105247656064
136842105.2631579,956.363077145204,970.7141193749171,971.1221387260839,974.2777876048207,975.5347694280736,969.9204286221321,973.6839807013725,971.5372255330601,976.3248169811809,973.9587597516766,958.1938703780029,979.1259008444578,974.4507678922193,959.2808586421766,971.00398170915,976.1724248685335,968.7440918238209
147368421.0526316,970.8692984911213,968.9205258599279,966.4131069658865,972.0370701290564,972.0597268630263,973.1725005046812,968.1841328850743,973.3723305097247,963.6542944868515,977.5147718234075,974.8972591442415,975.1590101765133,975.7892028301376,974.2452075672942,974.4793822111516,978.0425319882971,974.7555724431934
157894736.84210527,974.2099648446588,956.4342214948913,960.2860391384347,975.1562040545604,970.4767459938071,966.6682574570674,968.1652371229558,973.2003076347288,971.7159444248907,979.3816972663858,972.3788010288143,973.7490900494055,969.003814942949,976.1433671650134,976.1635892292139,967.5014910975322,967.6792367237757
168421052.63157895,971.6265959171707,966.9691367955089,975.1725985878393,976.1700347308637,970.8075998153053,975.0113640359895,977.624138998523,965.7194420980945,973.878829702446,978.8262206524032,977.5410859591412,978.2860377937803,972.3442692215093,967.9168806419478,972.6575924352926,976.1594157549152,972.5153244737113
178947368.42105263,975.9889720642005,980.6286267943659,941.8455478187414,974.3065042971244,974.0840727074325,974.6972339820334,978.2079961359336,973.2226280941527,975.1756108778005,976.5220572611631,973.9503519105779,974.0622241345138,972.1639410584257,975.3238662022303,967.6573455023304,976.4352343366417,975.7490255350551
189473684.21052632,973.645961375778,976.7985641500626,977.4387693378734,976.4677109176763,968.2807998023205,973.0630898356768,973.2261348259416,962.6215141063913,973.5095748478686,971.0422562258395,960.5974941147991,981.6111068408575,975.1072723198465,977.951062775715,970.0166140791451,973.4976795809421,975.4843144984787
200000000.0,969.1696228730051,956.3439236691123,980.2885384810598,968.4479735525031,976.8949087544491,976.0660333131489,980.9300341857107,975.2484792910124,973.4131707643207,980.297641703957,973.4489654741789,960.6434259414673,973.9005330738269,981.751265023884,969.779310427214,976.7007853357416,975.1871374029862
