steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38
0.0,197.3671875,163.4697265625,203.1171875,248.4375,288.3623046875,122.96875,147.6044921875,147.2646484375,163.6162109375,258.6083984375,231.044921875,141.1083984375,208.3984375,182.7080078125,174.9619140625,241.951171875,140.673828125,89.0283203125,262.34375,189.5234375,200.5771484375,230.033203125,219.068359375,227.21484375,135.1513671875,104.892578125,195.2705078125,204.7060546875,154.8603515625,140.29296875,183.9814453125,240.7275390625,218.8583984375,200.63671875,174.404296875,154.49609375,144.279296875,286.1796875,200.2861328125
10526315.789473685,206.84149066629172,172.96988932643902,214.2083523187611,255.1154780665263,292.57232470789774,137.20304647112818,159.3156782372176,160.30995715556054,173.82787256689943,264.81043808480047,240.37774480148695,148.89313405900782,214.0222631887716,193.07327655940176,184.95507039786045,249.76209933737968,150.36353564856785,101.0904105812559,267.2111686141207,196.50187418929758,206.39655463781384,240.05028097253097,229.82728096917066,233.76429906248057,149.0839314368293,120.25744291553868,203.0158172380231,214.763666208431,164.25347663425012,149.4581749696811,195.92331890782492,248.506571175319,225.9381139364269,215.18875049157816,185.7507352379881,168.0677864835533,157.3020130537884,286.71343624030453,209.12889698271607
21052631.57894737,362.6643073116313,326.51246083542253,403.7509058796468,374.23620217658805,371.725575344054,381.01405712772277,365.43534416769353,376.55032344406,351.41396658308287,372.0808936248526,398.08834150425287,290.94283418311966,321.37505847265186,364.890726084194,355.47374932983905,381.18382230425806,319.90452338453804,313.40414583517907,352.41424805701934,320.88022826451015,311.52507262084623,423.8345827329852,412.44772420233306,349.8360441900026,430.4787124464717,372.31700765128943,345.92399567580287,392.5781887878672,336.10359111585115,317.7852403265618,391.04356023941676,383.5299092237309,344.12416740269543,445.81913083676153,378.7796851340423,393.83621915357594,395.74578392472625,309.447869641629,362.16223844596885
31578947.368421055,361.26804625228505,316.2132683090887,447.7106421832563,428.94891127589005,429.473316311506,439.0103957236969,448.16411088378146,382.03328108853583,403.41043598037675,402.81714574385876,436.44591595129293,426.22657424525215,434.7491948320595,373.1308743273453,390.2850296464323,399.50662878675803,392.5882745753365,415.8736775231824,394.00564360420464,394.00787288792577,380.41169909427043,584.3486443147104,433.9081966077852,416.24551702008023,825.4554305750247,343.7719617669272,448.4475530059054,481.3862695931728,473.17203383564623,482.8494836115111,375.32000051376895,453.97198515915807,357.0443265286179,359.27498329247135,416.77716362179154,437.3551956953435,574.3947334712232,411.1382032774822,414.2697761725851
42105263.15789474,425.44567147252303,441.8783883599363,527.1757891224362,409.34965334440534,377.7542208093025,512.7391059114663,432.68840790851624,447.04371553246665,366.2762360612441,403.4120553669177,544.4833356587841,623.3102381592643,469.3516569692342,443.476169723553,402.6489678063221,441.1671811576695,474.90372372994466,482.55835649907755,430.80771593638076,431.50352156789677,401.97483811946455,720.1812160523644,408.9206236102244,510.4511237844536,874.2399736547073,361.52639711332455,417.63297940621413,540.4239301602266,583.0197153804705,683.0938422501582,439.37840258315657,605.1774693010917,399.5443215938156,453.0286541883305,439.90933258183446,654.5654160243322,610.2704439453802,383.73770398380356,458.566338261739
52631578.94736842,519.230225087533,469.4324789971856,767.5623746776845,531.5045383564322,446.29122097934714,717.8500116564891,459.6274796192666,464.1281421878001,384.08040562362885,433.22290197832103,588.8370080271586,676.2254081868729,543.1492954317553,458.1699029230345,409.47042032754325,473.4007146867028,652.9089309555011,581.3515213836923,421.6583111887163,444.51542488161544,432.66416038766795,720.7851755401105,491.9227178948738,670.8407051583076,913.9185601416717,488.73989542435413,500.6909857139693,620.1025854781724,695.2971149164554,679.6849380688654,466.53884081959393,700.3045915910081,402.7560452490302,784.8692617469217,446.55495578628495,666.7927262208468,606.3827334005086,409.01744608997967,584.9844226467312
63157894.73684211,768.508572940351,532.4904853630595,887.0709554825463,718.245530020167,540.2772655222885,744.205548547972,451.86849118071586,454.0633463344416,402.3296956831068,453.4472090808308,666.3038248870513,717.0904091177225,698.9036066050015,451.1412749990532,410.9734243620136,484.155653205935,702.7925593886018,709.8027480381677,456.2863896071416,524.3368646563586,549.6123168977015,712.4194086397124,606.1088996105246,715.3116061773327,896.3400081571119,601.0219260979227,663.9493870140773,611.8105113222329,684.8865870848257,745.6339557943583,485.3633884208024,711.4090939254971,491.7776588799221,932.2235393841181,479.2005192077722,673.3666025779914,655.9852282399946,436.5755131000297,754.8600337961044
73684210.5263158,854.0283292389972,604.8181744678529,894.3867587779038,745.3656895497498,630.1708066285152,787.4603512095613,532.7242881399773,506.9233566849516,431.1179269753665,481.9551883523154,855.1332981077918,814.1565753138957,792.4946806767641,541.2709561820836,532.7220594638603,515.7941760224319,653.0012333465745,721.1863683874918,560.3956413506802,630.9452576280631,677.0137300702673,821.9947536447372,667.5421945777957,727.9002509447346,909.8544481256332,616.8464304324333,700.1169418456482,708.7827707591811,716.0221042316045,879.0595853599485,486.5340007190229,729.2425537532057,610.0347871436968,913.2282623571042,563.0087184007809,721.8421049118042,682.4579578515895,477.74802973263814,747.6013665793676
84210526.31578948,856.6726534307168,670.3231989894878,911.9602094528748,727.848477075635,672.2919453121618,849.4397617456325,636.9689527812757,572.7699920781101,488.1540170178189,574.1923011716383,863.0599416378792,871.387040199005,852.0623077434847,665.6421915408317,628.9514999178308,626.1762568508159,634.0566075290669,841.3617812814475,700.2137302388114,782.6985496246253,687.4182436195437,841.4274946725269,841.144029929037,778.2491861274698,920.3503478412152,656.8496300229735,771.4858202102112,721.1863143371413,717.5397584233588,884.9502192785205,490.92077154862255,853.7244480798779,707.3224039474022,925.379913668223,677.2923885144686,764.5743788404808,647.4740002703469,608.7861338692029,774.8897065984245
94736842.10526316,868.5744172938973,679.822889621238,899.6315916410114,798.0909639659681,720.0701204363329,899.5299544928807,708.2245219117057,669.1327260405733,579.3423668684392,675.38737639694,863.1534033957611,896.5030455206239,875.2668602169385,716.6636007631255,621.1558337753169,695.9469533587427,703.4996476688543,865.4586440136558,712.6081240883824,841.1953180080636,683.7831422879756,832.3396851970218,831.9097860869939,856.4423521099989,926.8334771655603,639.006747121626,844.5897391707613,741.551900216417,712.5956844874036,915.1079491882113,576.9183413539897,859.9841224902884,744.2471238979012,902.5157513341085,757.726047484168,834.3928994445589,699.762538616677,667.973402136911,793.3595432825696
