steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21
0.0,8.011959075927734,19.001445770263672,13.250467300415039,9.849580764770508,7.525496482849121,6.754855632781982,10.031103134155273,5.734457015991211,8.884025573730469,8.84268569946289,86.54326629638672,8.10919189453125,10.341963768005371,14.3567533493042,7.39317512512207,8.536230087280273,7.17950439453125,11.365762710571289,8.882146835327148,10.096283912658691,4.75850248336792,8.48099422454834
2631578.947368421,8.131904346378226,21.99939018174222,13.708530560920114,10.571381766545146,7.9897133598202155,7.721956498528783,11.341992312356046,5.818169697334892,9.06990247964859,9.570597786652415,98.22750780456946,8.335683367754283,11.14877938126263,15.677035063505175,8.03979632101561,9.198032495222595,7.36495716320841,12.03479939699173,9.223532836688193,11.103907257318498,4.77408424725658,9.067467847937033
5263157.894736842,14.470388108178192,127.81938738571971,32.37496152677034,36.36258992395903,26.33002527763969,43.05149392077797,58.89647821376198,10.912050523256003,19.4531602420305,35.52169863801254,523.9056999808864,18.02249788610559,41.603540169565306,61.98973301837319,33.120243279557485,33.630484543348615,14.931810228448166,35.69934408288253,20.82697065253007,47.23854955873991,5.7754462737786145,29.28894687953748
7894736.842105264,52.61134510291251,156.33561548433806,81.29803179439746,49.02147366498646,61.033004597613676,73.42818641662598,94.189755138598,45.61234199373345,112.13235860121885,48.002027888047074,857.0704108790347,49.66711558793721,85.73470302631982,76.00527381896975,77.44688010215759,57.91193986566443,35.35707660097825,43.81420759150857,17.037196043290592,67.78512303452743,45.082042120005056,27.048454811698512
10526315.789473685,68.74926215723941,174.40743747510408,126.99627585160107,58.48257496482447,39.158791265989606,103.00205551950556,114.53994364487498,27.17306834773014,411.35395170512953,66.68370046113667,906.4129373650802,61.941675437124154,126.09250470211632,159.37186733045075,84.24746066645572,61.69014805241635,56.20409067053544,58.96534171857332,29.531340561415025,89.01051139831543,390.7581054285953,37.277398536079815
13157894.736842105,69.32916616138658,188.19024399707192,278.2447825983951,58.352014441239206,79.50761364635669,237.05883635972674,117.20760818531639,69.47161267933093,480.3420457839966,78.88669158283032,924.2191014540823,69.69754230348687,235.46422230569937,214.6222462403147,103.54681590983742,72.45416716525429,100.1536423156136,69.41825752509267,72.279242553209,94.70927195799977,401.623225061517,71.49570601864865
15789473.684210528,150.1567647833575,219.26835843136436,472.80147522374233,63.88735743572838,79.21010275890953,435.8245708064029,119.93997935244911,76.07278457440829,491.1990178760732,88.12086115385357,925.2419989736457,75.14223349721809,819.3547704596269,231.58236092015315,111.65403059909218,75.37728191676894,206.0514698028566,71.77826043179161,88.17605743910137,108.03328147687412,414.2686364023309,91.88642441598992
18421052.63157895,399.0248392004716,232.11958062021355,931.9027105632581,156.16931315472266,86.41065062974629,451.51139921891064,127.79276029687179,82.33509304648952,872.3028907775879,100.41847084697925,927.3785487727115,92.3886866820486,866.131742477417,255.4503640626607,111.63971337519196,87.13594511935585,413.74799321827135,87.37751130053871,90.83646233458268,134.07401215402703,421.5186464410079,93.99933552742004
21052631.57894737,411.79208213404604,238.1862937525699,936.0042989630448,524.1054671438117,89.8867954454924,581.5443255775854,145.95712059422544,97.59315912347091,873.7571965267783,113.99926998740749,929.1069327906558,97.29607592130962,889.8594569156045,428.74932660554583,146.07719501696135,122.88882235476848,428.5945795962685,97.43831273129112,91.53626201027318,137.78418490761206,421.41503183465255,105.80432891845703
23684210.52631579,414.09069497961747,255.68925616615698,942.0308411246851,613.9869123760022,93.37446559102912,911.1895769018876,178.7587180890535,101.11197318528828,873.9292360606946,93.72901791020442,931.4471989681846,100.52294304496364,948.0011241310522,431.8037014509502,273.1387622230932,301.4917763157895,440.6592066413478,104.84792240042435,99.23025974474456,149.25742330049215,425.4744683817813,104.9267406965557
26315789.47368421,417.6072493101421,269.0197524020546,945.0905340094315,629.5619257876748,99.1344148987218,939.9118515817743,271.1257668545371,116.27579837096364,875.946872108861,24.740972895371286,933.2586692006964,104.82016011288292,950.3603176317716,434.84078146281996,632.7976529974686,560.244939000983,441.2858893745824,100.18270951823185,100.03973448903938,165.12147732784874,426.18003905446903,113.54477576205605
28947368.42105263,420.4234871613352,276.37227404745,946.4475223139713,638.2179605584396,110.87243174251756,945.1976165771484,471.50982455203405,121.35988638275548,879.3647381631952,201.72755535025334,931.2997004860326,115.91542936626233,952.2460992712723,432.31819945887514,693.8361822429456,867.5155340495862,447.25849799106,72.45807542298971,101.33448283295883,167.56465440047415,411.9031704350522,119.95898989627236
31578947.368421055,578.5144370229626,278.5535045423006,946.4549974140368,683.0734911466901,120.51523700513339,951.2940256219161,625.1188153718651,132.97207300286544,879.2896571912263,558.6926815635279,931.6016018516139,121.1489483682733,951.5417649118524,545.4728391546956,697.8168784693668,858.8763439780787,451.3906816181384,71.15339474929016,108.20974445343018,176.0348600086413,397.7580612584165,123.02122969376416
34210526.315789476,914.5847421947279,283.20576030329653,949.1293486544961,824.6671819184958,137.7692603813975,949.6039425699335,876.1344533217581,139.97783219186886,877.6918646159925,562.9956803572805,935.8376835270932,124.1048913252981,949.221596667641,838.6861120525161,700.9104919433594,861.4391511615954,454.7458089527331,129.45346857372084,105.07660646187631,182.23368717494765,432.84911978872196,139.28809366728132
36842105.2631579,951.2737647608707,282.4191011127673,951.6389368960732,940.8458388479132,301.22579820532576,949.5390313801013,913.8454152157433,305.3000801487976,878.2416781375283,567.8749343470523,937.8758637277704,127.18131758037367,951.7399380332545,950.9683994493987,703.543362266139,863.2704369394403,452.70348900242857,319.03964634945555,107.94609383532877,183.36779745001542,432.0454246119449,151.15199089050293
39473684.21052632,953.348733701204,281.53345865952343,949.5445350847746,947.3527295965897,539.6864767576519,953.2394724394146,957.3984694229929,567.1712162620144,879.4447568592273,577.1009679091604,938.6487745987741,334.6389889968072,955.9089785124127,956.078779220581,704.3089654822098,862.3559315330103,628.7074370133253,623.4303990414269,114.2203308406629,184.2267995131643,430.17644079107987,162.00715805354872
42105263.15789474,953.4650718287418,287.71185302734375,948.8797655607525,949.137650339227,572.7667573627673,955.4724410207648,958.0133956106085,598.4613615337171,885.3432231702303,587.8374665912829,938.1283986944901,607.4251532303659,956.4991583573191,956.3238959061472,789.1191358064351,865.7291163394326,907.9891903525905,649.9870284231085,114.64077156468443,181.55937676680716,430.1667769582648,183.04378991377982
44736842.10526316,954.0057498530338,292.36149978637695,949.6598555916235,949.6855838173315,617.6592947307386,957.2017392610248,957.9620833145945,601.8920255962171,920.7178400943154,588.0861857564826,939.6420401522988,650.8168520676462,956.9909638856586,956.4619709817987,916.7229428542288,868.959580070094,952.3676093252082,653.029309523733,122.67276418836494,179.103330009862,435.0962370822304,223.3205772199129
47368421.05263158,954.4976393047132,290.6965388247841,951.0293103268272,950.340725547389,664.45318001195,957.3964648999666,958.6182905498304,607.3628236871017,956.0906645122327,595.5970364620811,939.139571139687,700.2550265663549,959.1177988554302,959.5517893339459,950.9718378970498,869.4344088905736,953.6431587620785,657.4980334231728,123.8795018196106,182.6030515369616,435.16046202810185,439.98097851401883
50000000.0,953.6158447265625,289.9600830078125,952.6211547851562,950.1605224609375,669.0972900390625,956.0709838867188,959.2733154296875,607.2522583007812,955.8275146484375,601.6461181640625,937.9989013671875,704.8480224609375,960.3206787109375,961.2938232421875,955.3181762695312,870.71875,954.117919921875,661.5281372070312,123.58638000488281,183.39239501953125,434.7412109375,618.167724609375
