steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9
0.0,960.7195434570312,959.006103515625,954.3470458984375,934.9549560546875,958.6250610351562,964.0165405273438,946.5673828125,949.666015625,957.15576171875,963.3868408203125
10526315.789473685,961.0483915711704,959.3870688247548,955.3676970843793,936.5791409015656,959.3805440583387,964.604870599888,947.8171883800023,951.010493207176,958.3528548221509,963.7935307532797
21052631.57894737,967.9638856916877,967.4078133254831,973.0719729275585,965.1623745585413,972.7394926293736,974.8317627784618,967.5966976729126,974.2709504250345,978.3263876966492,971.4949130301991
31578947.368421055,980.0978749660244,980.250898218386,979.1862989328905,977.6158964176587,979.3244049494616,979.4433963179919,961.4967003575323,982.0666107332277,978.9921034445723,979.365359391367
42105263.15789474,984.419619703557,979.5626265560161,981.6063239832004,979.4120435708118,981.7721744851723,984.9245996679956,972.2690053606958,962.7126759267579,979.9204783373592,982.5906437367944
52631578.94736842,985.6257384875145,981.9854834319152,982.2527801396113,981.4193201088178,983.9434458451589,984.5640601140971,979.6559328308066,912.9242301459458,981.1666553829515,984.4384988775874
63157894.73684211,984.8856868007507,982.7085094342932,982.4789166929319,981.6168633484774,985.1719863153891,984.9274809555334,981.5935991421301,986.7229978272129,984.7338715207213,984.6611185242265
73684210.5263158,981.6005941908445,985.909905282084,984.4814616580419,983.9326297315534,984.5933448385003,984.7987889099319,982.105052048975,985.0489874094146,985.1954371760756,985.0143652475772
84210526.31578948,983.8380360180652,985.9557926819925,982.5460088563427,981.8629880294906,984.2378914415672,987.6328899774525,981.6912083203113,986.638429789662,985.2955835334482,985.2385536613887
94736842.10526316,986.6957575969419,985.0400345680456,983.3287550972109,981.846919304116,985.97128987593,987.6085561982812,981.0292317867279,986.4843226390532,985.4514668215675,985.5926979501162
105263157.89473684,987.3589269081311,985.5726631671769,987.6373644429891,985.0656993220717,986.6923591241942,987.4024254387435,983.2851362301042,985.2921799744926,984.9438814680992,986.4449922774307
115789473.68421052,986.6653401404207,987.8931528778947,987.5302066773259,985.7723593056367,986.8104380874422,988.0696144376435,985.2918713419722,985.7272557933245,985.0729432461004,987.0419485190898
126315789.47368422,987.2321325187207,986.6705334483752,986.8220531365878,986.9887168645198,986.6794767036332,986.55092364335,985.9081561664465,986.7697129342034,986.2434396307884,986.2859496198532
136842105.2631579,987.9752878908305,986.9506602445798,987.4778736273338,987.270782744125,987.0075919403594,987.1319898403252,987.63324788931,988.2963298430403,987.089349645822,986.8884337922543
147368421.0526316,988.992981780599,987.7794944288988,988.8441352292772,985.7933423496019,986.1663739469903,988.0317130029366,986.8493493858136,985.8456544595412,987.5575981817087,987.7814701620562
157894736.84210527,990.0347297222991,985.9148515779887,988.2033331991893,986.8151883416889,988.5657402418988,987.7490042382,986.7457135210738,987.803743323626,987.3678279378738,987.8017900970834
168421052.63157895,988.9403449029473,988.5519866784854,988.6321152451957,987.7550459621356,988.9210294633691,988.0414487146605,986.1536466276216,989.7567787778014,987.1501484234248,985.7186525719978
178947368.42105263,989.3603086187569,986.823794765981,989.1023388638721,987.9028879721079,987.2405176588703,988.185796970806,979.8649013887812,989.5334780794101,986.572801462501,985.9127087639309
189473684.21052632,989.2903275423763,987.5628719032636,987.9765032070826,985.9588557501579,989.6478437495693,988.6008620159778,986.5625220913636,989.0773908051758,986.4953710636604,988.7090796152971
200000000.0,990.4161355934644,986.463617789118,989.1389777472144,985.1184980586955,983.790467221486,987.8763120331263,986.4536891861966,988.6289328556312,986.3248669975683,983.9156607514933
