steps,trial_0,trial_1,trial_2,trial_3,trial_4
0.0,75.23193359375,75.80084228515625,70.49242401123047,71.25144958496094,70.86024475097656
2631578.947368421,91.22322011542948,86.91250706699334,89.16847864250865,83.13983739402732,83.77490306266567
5263157.894736842,107.21450663710895,98.02417184883042,107.84453327378682,95.02822520309373,96.68956137435478
7894736.842105264,123.20579315878844,109.13583663066751,126.52058790506501,106.91661301216011,109.60421968604389
10526315.789473685,153.0641766629721,124.09881027173577,155.0625745716848,123.06765548440447,131.9778665983886
13157894.736842105,221.49336017197683,149.77405223786306,211.04627393970364,151.07510890628686,180.6613286093139
15789473.684210528,289.9225436809816,175.44929420399035,267.0299733077225,179.08256232816925,229.3447906202392
18421052.63157895,358.3517271899864,201.12453617011766,323.01367267574136,207.09001575005163,278.0282526311645
21052631.57894737,402.35353714959666,236.13249743193907,361.9901883727626,247.98618589995203,314.6785395898317
23684210.52631579,424.59713114876496,279.4533999734803,385.81788037638916,300.3627340550486,340.61050593382436
26315789.47368421,446.8407251479333,322.77430251502153,409.6455723800157,352.7392822101451,366.54247227781696
28947368.42105263,469.0843191471016,366.09520505656275,433.4732643836423,405.11583036524166,392.4744386218096
31578947.368421055,474.95857882499695,402.0060694719616,456.42864887337936,436.8094320171758,419.8859186172486
34210526.315789476,476.5688355565071,435.9867134041954,479.1568083742209,463.11538973084674,447.6827930609386
36842105.2631579,478.1790922880173,469.9673573364292,501.8849678750624,489.4213474445176,475.47966750462854
39473684.21052632,480.8005527728482,502.5942396521569,523.4906271131415,515.0688809156418,502.5798335044008
42105263.15789474,499.90810590041315,513.1501601537069,526.7956785235489,529.9818388621012,518.3212600674547
44736842.10526316,519.015659027978,523.706080655257,530.1007299339562,544.8947968085607,534.0626866305084
47368421.05263158,538.1232121555429,534.262001156807,533.4057813443636,559.8077547550201,549.8041131935622
50000000.0,552.9975539048513,543.3141367038091,538.4829681515694,570.4709900418917,566.8168926239014
