steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18
0.0,0.001953125,0.0009765625,0.0146484375,0.0078125,0.0048828125,0.0029296875,0.064453125,0.0029296875,0.0126953125,0.103515625,0.0556640625,0.0107421875,0.0283203125,0.04296875,0.0146484375,0.0009765625,0.0986328125,0.0029296875,0.0
10526315.789473685,0.007213642722681952,0.007510679250278635,0.02107180650874849,0.013294513205742244,0.009644965385796293,0.014004461653014636,0.06915990401503122,0.009740673604104001,0.020392280536345172,0.10384786822459044,0.0616444405426279,0.016944061025688194,0.03690326246858634,0.05166244771011649,0.019189094902736,0.010002503434706928,0.09663935315245736,0.012952358108478246,0.008472202227056195
21052631.57894737,0.09815974248743453,0.120751594902736,0.1279296875,0.1073716287797838,0.0950690610256882,0.1922618094573721,0.14812542394918088,0.12171790210163824,0.15142768902131395,0.11513388255956761,0.15991458734316838,0.11900971008469853,0.17714030194480662,0.19086242316502283,0.10735180503443668,0.16480765514426615,0.07576956180984624,0.17647581549562574,0.15140752184754264
31578947.368421055,0.12981752675656139,0.16505444545164666,0.1297570252352474,0.13685992021639923,0.16000072711722674,0.1563057172991893,0.16561331180984626,0.12013257045164664,0.17879160619508527,0.17809738412788373,0.15670324626721835,0.11417235958279005,0.16702773762541795,0.15242441869508527,0.21901217325902714,0.20748449626721835,0.15958200069015374,0.15784593037951358,0.1736370519918088
42105263.15789474,0.16195863633935143,0.2137666950595676,0.15594852267870282,0.17200591491530146,0.2435568072459044,0.21629372594098967,0.2289083697459044,0.1788121167972808,0.20001415136448233,0.27537080125465285,0.19746729673771318,0.15053213864482343,0.21927365966120585,0.1778553780426279,0.27425272510982945,0.24248966417814555,0.12419537361969249,0.21182416878908955,0.21380702940711024
52631578.94736842,0.20718780316804586,0.23090661331557172,0.21373627258469854,0.17827307418442828,0.27730923015985465,0.24951701811476096,0.23912689758469854,0.23380622176912683,0.21796006971449072,0.31551548384563416,0.2533179914522039,0.21066063064617463,0.22357709520081073,0.19962653426912683,0.26119064954509363,0.25738967620765074,0.20523911896174635,0.2991607116530146,0.23442011856966732
63157894.73684211,0.25803433891148453,0.23092199626721835,0.21625339159344703,0.21447220271313955,0.33199091565245736,0.27549146086885656,0.2622430965180543,0.24295282231803747,0.24605341565245736,0.3456330550344367,0.311583939021314,0.2242473961573889,0.20658860246230362,0.2124278102885323,0.305181080614761,0.2494862522114677,0.21452210550493153,0.33844470713607494,0.22670367021639923
73684210.5263158,0.2727073843789563,0.24122597702322243,0.2389662470513764,0.30153221965166344,0.3347144906210437,0.2855438670953555,0.32684183252815396,0.2632090602885323,0.23404754099753425,0.35616297206720154,0.3088552364021787,0.29730432515659494,0.22888820257213308,0.24093441157459883,0.3271033189303327,0.23919765440711024,0.23989187647431182,0.34756019835326807,0.23480773566502283
84210526.31578948,0.26801120409344703,0.24271115966120585,0.25692651806775885,0.33507134181310594,0.34827049022896467,0.28746178539836176,0.3526197311950853,0.3017082531366322,0.25623298285740564,0.35223758517870285,0.2910255368726736,0.3511492446519001,0.2381807575595676,0.2754415580770646,0.3656178947300792,0.26160834568689406,0.23799959642404994,0.3329979006273264,0.2509270031366322
94736842.10526316,0.2828862647270562,0.2754569410287112,0.254364280489343,0.3486789613549399,0.39639516814593795,0.28557394614180037,0.36689080690082754,0.31710047206720154,0.2933662789680291,0.3610861189147442,0.3310058149934806,0.3245356102729438,0.2605664974434554,0.28140552288277326,0.4297739832024825,0.2714238734786861,0.2385981102729438,0.37674291510331004,0.28924400456394184
105263157.89473684,0.30596657010656975,0.28902182222403316,0.2739717583907278,0.38011456328415805,0.40580597874860685,0.28388777862295217,0.39646489468307705,0.29097494722403316,0.29958353544536387,0.36677527493717266,0.3827523419071102,0.3208361596612059,0.26486958955463613,0.25731891938523904,0.3939050373278166,0.282951893898919,0.27753654015031215,0.3848452634098127,0.33605953332790045
115789473.68421052,0.3575842426754431,0.2841697756273264,0.3125762279013848,0.39268408851940545,0.4125332290776218,0.30342962735247414,0.3993180108532681,0.30317805282296895,0.31553565101940545,0.3902377263330687,0.39598122594098967,0.2986360217065362,0.26292706328415805,0.2686408272740583,0.42427864761563877,0.29942732570574226,0.3311408272740583,0.37241793867623707,0.3786348517251477
126315789.47368422,0.3592433982278501,0.26385234927866924,0.33082328014426615,0.3662300743884987,0.4402789488393514,0.31312415210163824,0.3909370760508191,0.3416567350688734,0.32496390514426615,0.4031292394918088,0.40238408434754264,0.2991507997803411,0.29583896626395867,0.26800060536392506,0.45373855337211627,0.2940960511606486,0.30192768804914727,0.35467266177866924,0.3800738855081912
136842105.2631579,0.36446973953881096,0.2615680113393514,0.333727672819946,0.35876110319945953,0.42417984854151336,0.3528121779169733,0.3798270952008107,0.3168027486827565,0.32210941526037834,0.3702569840027024,0.41915723953881096,0.2980023011606486,0.30237170930054047,0.2806918204986488,0.4647487286385407,0.31883347529783806,0.283922985319946,0.34878902223962166,0.38487158851940545
147368421.0526316,0.3530620353043574,0.26929984264426615,0.32933296985573385,0.41326881577763863,0.4324968713142205,0.37804077866995434,0.37442609411857797,0.31611468455137637,0.3544228043912851,0.40316069225195045,0.3782906360573385,0.3445368632055056,0.3160846055049315,0.31966921100986306,0.4716796875,0.35080811983990867,0.2772025797836008,0.37229249483990867,0.37529156544862363
157894736.84210527,0.4208957138484205,0.3012403107746156,0.39457364491808783,0.44503118985247414,0.40246850697948,0.37919815887704783,0.40060289546723515,0.34591539546723515,0.42059320624185076,0.4092248060696673,0.42269228568037465,0.32835059284833656,0.29871669040162147,0.3356004725532849,0.5215161711885659,0.3464780157622868,0.33187197318037465,0.38955820036066535,0.3820376092377132
168421052.63157895,0.35651332189501816,0.34119392035740564,0.41599580125465285,0.4703917358060293,0.4097741039836176,0.40548570796723515,0.436282805128441,0.3727354858060293,0.38636496588794145,0.39136946828741775,0.4237573681775883,0.3843749408246408,0.32327329683171746,0.3750112855863703,0.5258435278387942,0.3172611226005237,0.3905258812732644,0.41109316500930576,0.3775871889743118
178947368.42105263,0.3354538312579126,0.35037469731803744,0.31250169336630695,0.45100506653085637,0.4384321307871811,0.42985430846914363,0.4149778741218377,0.3618210187579126,0.3714810236669313,0.3962379281210437,0.4746261316653434,0.4546371946044246,0.33746814463607494,0.3600791339398751,0.5630448571202498,0.353048712923256,0.3700912058188314,0.43097169775711863,0.38448397142404994
189473684.21052632,0.36579905586559686,0.3448475655426279,0.32827779923119377,0.4630922967377132,0.45368968086559686,0.43769004272291867,0.4471934944638915,0.35824872912462397,0.4174847378294884,0.41399346031970924,0.42581304618856586,0.4113949857590271,0.31280250760656975,0.3383746371705116,0.6206384431622365,0.31774582162788373,0.32695839477708133,0.4141718740278334,0.3704227859623875
200000000.0,0.392578125,0.3505859375,0.3818359375,0.47265625,0.48046875,0.400390625,0.3974609375,0.3974609375,0.39453125,0.45703125,0.4736328125,0.423828125,0.3271484375,0.361328125,0.552734375,0.3349609375,0.3642578125,0.373046875,0.4775390625
