steps,trial_0,trial_1,trial_2
0.0,59.76483917236328,37.38186264038086,73.1341781616211
10526315.789473685,59.76483917236328,37.38186264038086,73.1341781616211
21052631.57894737,59.76483917236328,37.38186264038086,73.1341781616211
31578947.368421055,59.76483917236328,37.38186264038086,73.1341781616211
42105263.15789474,61.935555904133665,40.0760257605391,74.58323275960383
52631578.94736842,72.04881652323348,52.627996907094776,81.33430561320108
63157894.73684211,82.16207714233332,65.17996805365046,88.08537846679833
73684210.5263158,92.27533776143314,77.73193920020614,94.83645132039558
84210526.31578948,98.82106926958812,86.9715219692758,99.68659629493209
94736842.10526316,100.62386009381397,91.80736727524972,102.00950522053151
105263157.89473684,102.42665091803984,96.64321258122365,104.33241414613093
115789473.68421052,104.22944174226569,101.47905788719757,106.65532307173035
126315789.47368422,106.76782944833556,104.21816032883451,126.05813068929557
136842105.2631579,109.71298995900415,105.79779894388386,154.90583736050638
147368421.0526316,112.65815046967273,107.37743755893322,183.7535440317172
157894736.84210527,115.60331098034132,108.95707617398259,212.60125070292804
168421052.63157895,115.65182624175277,110.37688330236895,221.7677322356985
178947368.42105263,115.22315543923537,111.77036019303215,227.69197816522455
189473684.21052632,114.79448463671797,113.16383708369534,233.61622409475063
200000000.0,114.38278253641175,114.57541520207336,239.52815919467494
