steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25
0.0,60.10956573486328,77.06163024902344,110.31072235107422,53.235748291015625,81.92259216308594,87.414306640625,52.840553283691406,67.74911499023438,75.32767486572266,58.792144775390625,62.788917541503906,140.98519897460938,44.18408966064453,55.6600341796875,75.927490234375,44.222740173339844,97.6764144897461,43.63063430786133,129.77667236328125,52.4248161315918,73.26566314697266,124.71854400634766,80.63453674316406,47.64809799194336,56.381797790527344,89.0291748046875
10526315.789473685,60.72712888508787,128.37155466912694,154.87996082426855,56.319327941025065,88.3984045535326,122.16754320189565,54.39213822730443,71.09726580345895,97.81803333980143,66.88918037584614,114.26001150594445,144.39016424445563,48.58280955653359,97.98765833176407,93.62908564949632,50.520123676105385,124.42962398301616,79.3605783462339,176.30236270140415,65.6385369069379,102.30382263914288,141.61150397147748,109.61661764554206,48.77478603062083,69.95549306820388,106.50672753869333
21052631.57894737,95.77339525702423,982.1641051089005,903.7572956620161,202.6994612057619,240.84297843091707,732.8697006233512,181.19246360197297,168.62513288030004,526.3055979703603,253.67078269881887,971.8832800923292,287.62068233661705,153.59507388735082,819.8484570253589,451.5044573923558,183.3399230482836,615.8894523517578,707.4931326226184,952.348049730145,362.02282207692434,588.539495839967,481.5453804695045,635.5547323226929,79.26601913059518,368.80224848222866,462.59727782209166
31578947.368421055,403.0965336159988,985.578091447043,955.6307655290553,953.631548394622,655.7517798174782,988.0753120616532,971.7011412606676,574.2146552881212,957.1842151774595,715.7299745335474,973.1860375562864,968.5553987556217,495.1665001566887,963.3028131703591,951.1553054905994,499.7044605943802,980.2509251707479,972.7156047641075,972.507412959499,961.7474093952337,675.7768082932423,928.7411583891535,978.2837677216596,224.05612530767763,947.459846149356,974.8088986890137
42105263.15789474,962.5418580469993,994.698465489945,939.4935610446244,987.7945360932654,976.856685320096,992.5139160843107,980.6833853114015,963.0827439075692,987.9328754536002,985.284633643079,942.7641687934748,989.2408726657857,954.9801379788946,989.3438072065898,974.6715270119031,974.0365823490798,989.1817709461803,983.6735916210343,993.1543054712777,972.3541483832859,982.7867454359737,789.1253262219997,982.6108035995029,515.5709966754649,986.9012890113028,983.5643646637819
52631578.94736842,857.0554147219063,996.271334101784,990.1101549322256,982.8359835724091,986.0720762697944,996.1682770899458,995.2893863533342,985.0437743211387,992.9222717121697,871.7567651522787,994.4861611804804,990.4556786905035,984.6616581173155,995.3156032271662,810.4258244156507,982.6498208504964,993.8320247152835,996.3222184709565,995.0830783249598,991.1069867919687,991.6160293318889,562.8285682307055,992.8350435850363,584.1470188221938,993.1765525580444,991.148704655778
63157894.73684211,618.1241711883334,996.345279519908,939.8205723438896,995.5669822626827,986.4595018248809,997.1865130197308,996.4114034780175,993.7661263051125,993.1491972062727,542.3055975196104,995.1990659864325,727.3579502947769,994.2702669258593,994.5727015136022,564.6126773347488,846.5615568765311,996.7452536563794,995.3265588537807,994.1954106696755,995.8428592767742,996.2771221138433,751.8722320217177,994.1437354411445,649.4622411046005,992.9594917564841,993.4219339409033
73684210.5263158,848.3310269450878,996.3354696266539,897.5869781350166,996.6883331910395,759.3366277590185,998.3258144138923,977.4267392308758,977.0638566078242,993.2218203379507,657.5350373088489,995.6604787679261,533.3970670665403,995.018344875518,991.1234503333918,970.1800634935292,731.4553009709165,944.2548852430816,995.4134579406551,991.3392910640325,869.0062016935558,995.8518746647148,987.6048164380885,992.3204060082951,994.4177946953562,995.9271843010699,991.4372578203843
84210526.31578948,992.5774219716354,995.7183437941808,994.9391078975392,996.4095797314208,677.0034422590463,998.2951012938967,970.309765097177,750.406527203536,803.9976603040403,949.3432290771992,995.8809932460415,995.5633564021779,850.9234437348109,994.550867912842,991.2165358746811,995.626581709801,925.4369561018376,997.5801076255017,991.3736429689994,821.3178406382533,995.1600053594383,997.4804903648567,992.462266248349,994.111372217247,685.032763545863,991.7142631221676
94736842.10526316,995.1389855296658,995.7298146463168,995.4529785198519,996.8471427482251,507.9226887857855,814.9122828118028,995.8521377082677,758.827242067316,787.8655746640261,717.785206343411,995.3288150295987,995.8368771768013,840.5163433444467,974.8324702529036,728.8996075602283,996.4557815469864,998.7325120573229,998.3608206596401,994.7325936020907,996.5881284192989,995.2057181458064,643.2870628584454,995.0910252699231,991.7487903602236,660.9028923906119,995.2486106718676
