steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12
0.0,6.077977180480957,6.384673118591309,5.682552337646484,6.600721836090088,26.842838287353516,361.3435363769531,5.838351249694824,139.24041748046875,110.36942291259766,7.0060200691223145,6.483712196350098,736.7217407226562,18.327571868896484
2631578.947368421,44.2395080951974,6.386201578022144,17.235822706847067,6.596441771151431,32.72704900449292,357.1983851157232,22.393354369324854,162.53502129484744,119.19726512246763,7.014043440170318,6.503914276985426,741.9138232628064,62.5843180687247
5263157.894736842,699.0125747199204,6.455034483482137,200.15285261937126,6.660190295291306,177.36920631526252,295.8338697267041,298.10670872639423,589.406862312737,272.05116295319186,7.331454897348426,7.05156581878528,830.3360155490627,807.8666866905471
7894736.842105264,857.9427586410844,6.788538918237091,171.2806637796917,7.39895633441445,552.7576647179609,380.2934710357824,375.1863724052742,893.8130738507348,356.6005011044051,8.542981168474496,8.438486510730371,847.1380535245272,884.6132822741762
10526315.789473685,874.8199472387741,7.002584886063829,420.8235099394896,6.1262108080935285,594.7199660959006,496.31400503709375,767.7428294634885,889.7298683406904,529.2699989298374,7.613255996773035,7.664337045453758,850.8345313369402,907.2661547660828
13157894.736842105,882.1633953222607,7.486803509042162,551.3162247579844,7.215164894097513,654.3572380724376,576.5285081176546,866.8269882889006,927.7608761805577,519.5193009088409,10.563532096756894,9.167032920257537,848.9374074491768,885.468026883054
15789473.684210528,887.1547047580048,10.622671927972974,556.4759606463097,14.121890771063441,852.1250618019262,856.4480013731775,866.8033367009044,927.0033804270699,601.8365342557596,24.851535182683598,8.654789575109893,844.6396836243838,888.3642878496086
18421052.63157895,823.5594917387183,13.815959085528464,507.70338210207603,23.39226703349903,851.7904265326476,900.5227824999355,864.0619824305796,917.4041985661369,617.1524591393088,38.92146229969951,11.041605931884737,844.338504636717,886.7091186626136
21052631.57894737,802.5866223966647,8.203061241842292,546.1616946534767,27.98768937612505,865.6425275815822,901.7780047876353,887.1564399502614,913.9577223429059,582.5705012165608,36.946794546376964,13.204075140574137,851.4881534774548,892.5265954749406
23684210.52631579,887.9400159530032,12.549160065307408,765.6029118633006,29.87037126066736,860.9155649466858,887.6261376036831,889.4578335196028,937.737426051968,558.6165874948792,39.72830489811351,10.132747162750036,846.9597486559704,893.5902940049726
26315789.47368421,885.8219683913313,30.037830054450396,884.4556969889643,30.402447241928602,869.4092934432122,897.9948661472658,886.2563017765241,910.6637944260463,593.5412179201924,37.72654502285732,10.179797682400348,849.9506470163113,885.3831506422682
28947368.42105263,878.3062252511278,34.701773372223386,894.8671480473389,29.33417545785287,864.0782105315095,920.881183244515,881.5457683101586,919.3773122197043,776.5395103121728,40.55558918417532,11.77029835510679,855.8380228602986,888.8062057372936
31578947.368421055,888.2918725482645,362.35880854711445,895.0365646479863,26.47408318236842,863.3640076440457,923.8604130038264,894.2356725023064,937.0579105143402,886.9533027611941,44.24661943526975,13.695096018344909,853.5600389047343,907.4043677368322
34210526.315789476,889.7783071364062,572.8139834653308,886.3517067419194,29.24973968409745,862.7197381702156,926.50786771487,899.2797292494047,933.9859622165437,899.636678792433,37.95831336558814,26.615787423930435,898.1494308434366,910.2506281784697
36842105.2631579,897.5442161243047,619.0854569168303,893.3473250238519,19.972400853529024,865.8370228388303,923.9310584068298,905.1113313248283,940.1355484578748,889.1933467335318,38.05392662918717,46.646449011046236,931.4589900049147,907.2411129454827
39473684.21052632,890.7360331465663,838.683545808713,895.2702831926438,37.33926062678037,878.3562231567428,923.7546412627783,882.8190696381465,936.1556356927365,892.9236524656538,38.34065867395984,18.016620756988587,920.5192511595187,911.5929899443549
42105263.15789474,891.8148867615042,920.1921706001515,889.8311665527048,46.03708594707241,867.7978515123066,820.9912463185528,899.8434691891446,937.0728362339686,892.1002394129365,35.5109324300058,45.321577467705424,925.8414630414376,908.461457952568
44736842.10526316,899.9635713767477,919.927407651892,892.242891205645,58.18644327104835,886.244613776742,921.5237113405793,900.5120642474153,947.220917997598,906.38369933555,44.39519806609714,69.84028074094753,926.2359567439787,950.0975263985571
47368421.05263158,894.6136618109621,928.7549625136515,902.6270325230099,36.502547247546865,890.0171588121028,935.5288946915862,939.8270279928588,942.3111518694093,906.4865517401629,44.884160565331044,49.743751017547055,935.5940767562951,938.0633011452048
50000000.0,890.9592044604452,927.4523977668662,895.4794168315435,36.737236165196485,882.1569752944143,925.2245078463303,951.5530359117608,941.5439210502725,933.5144065555774,47.20732237555479,59.68562598604905,936.3953999594638,953.455393439845
