steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29
0.0,958.3407592773438,998.8679809570312,999.74951171875,917.716796875,866.6095581054688,974.1234741210938,908.7384643554688,945.3099975585938,944.7879638671875,960.4561767578125,998.6727294921875,980.07275390625,938.3363037109375,843.6361083984375,922.7105712890625,936.0662231445312,985.2701416015625,948.8309326171875,943.5133666992188,991.3834228515625,847.8430786132812,994.6431274414062,919.0283203125,885.659912109375,999.719970703125,987.704345703125,937.8987426757812,992.035888671875,896.5303955078125,948.187744140625
2631578.947368421,958.4241374166388,998.8926529131437,999.7361116911236,919.4558822230289,868.5735017876876,974.5613829964086,910.4088378705477,946.643404408505,945.756011762117,961.1986068926359,998.6238907261899,980.1868930615877,940.0389468544408,846.261930164538,923.9359109778153,937.7310195722079,985.2306668130975,949.2587880586323,944.9224089572305,991.6114366430985,850.3796755138196,994.7679651159989,920.523216950266,887.5869050276907,999.6969831366288,987.4859894200375,938.5931497875013,992.1306616130628,898.4954279849404,949.6299144343326
5263157.894736842,963.1069815786261,999.7499088488127,999.2834725630911,980.0650084646124,940.2205571626362,989.8556241487202,970.0864482678866,993.2174214814838,980.4071595041376,987.5322183307849,996.9565184743781,984.4069035178736,999.2546519229287,940.9028450815301,967.0431671142578,995.7501511824759,984.4101175007067,964.7635849400571,993.6620318764135,999.5427641617624,939.2936296964947,999.1459326493112,973.7846713819002,956.7510277597528,998.91521373548,980.3277019701505,964.5763043855366,995.2666625976562,968.338124726948,999.7682436892861
7894736.842105264,993.581953048706,999.7234390660336,999.503638518484,982.9600821043316,997.0235705124704,990.5471490558825,997.2712514776932,996.9809652629651,996.5515360581247,996.5320258893465,997.2686798698023,988.7105070415296,999.6699932499936,997.5022921311228,977.2834294971667,998.1574336604068,993.2665726511102,975.8920978746916,989.6414152446546,999.6058786291825,955.1504187332956,999.754399751362,995.6417541503906,993.4933162488436,999.23391904329,988.0480676952161,995.6575570357473,993.0113519367419,994.4178636450516,999.7940020310251
10526315.789473685,997.2446851228412,999.4843336406507,999.4791203549033,987.4352601703845,996.088224712171,985.7162644235711,997.8110857511822,997.9840870907432,989.3367329647666,998.2117899844521,995.3986109683389,989.4721611424496,999.804976212351,996.4690415231805,995.3429983038651,998.0830768785978,988.5103510806435,981.5912897210372,991.2217435334858,999.4684379979184,994.0236286364103,999.3849688078228,996.4732224313836,994.5611700760691,999.5193553723788,993.0794645610608,995.4617285477487,997.2737940738076,997.416254545513,999.7284774780273
13157894.736842105,995.8208568974545,999.1716323651766,999.4773630844919,992.0374093306692,998.0607539729068,990.6598877153898,998.0180380971808,999.4905381453665,991.8473709507992,997.2065575248316,997.849018900018,991.3739834835654,999.7118589501632,992.8979086624948,995.5635781539114,997.9877415707236,990.3445508856522,985.5014809056332,993.5995572742663,999.4988401312577,996.2368321669729,999.3614547127172,998.6876973603901,997.7052219792416,999.6238660310444,997.018790496023,995.7743158842388,994.9567559894763,997.8168901142321,999.4639362535978
15789473.684210528,996.5092442161158,998.9078015779194,999.1399247018915,992.0967009694953,997.386362376966,991.3630581905967,997.0441878469367,999.4251853541324,991.4964137830233,997.5784468399851,996.7560619555021,992.4052260549445,999.6261695058722,999.4884667647513,996.5941527517218,997.6404772306744,989.839071173417,989.7513297231574,995.4294489810342,999.5311739068283,996.9650370949194,999.4061594511334,997.3443041349713,997.156075728567,999.7435569763184,995.8749194898104,995.0751382928146,999.209597537392,996.9073681078459,999.4048429790296
18421052.63157895,996.3424680609452,998.7868401376825,999.067163567794,991.6168657604017,997.2737265135113,992.4024119126169,996.876836074026,999.2316963798121,994.1120886551706,997.4317524558619,999.6781762775622,994.1324308294999,999.6515148564389,998.7619739331698,997.9082579361765,997.8825803054007,992.9199162533408,993.0001513832494,994.3876535516036,999.2035152033756,999.0031092794318,999.3066799766139,996.9534854888916,996.8117591456363,999.6112436997263,994.7779392443205,991.2084905724777,999.544012571636,997.4412061791671,999.2477273439106
21052631.57894737,994.5911150480572,998.6750520405017,999.0454567357114,992.54260012978,997.3988551089639,995.4034239116468,997.1066300241571,998.9354906584088,990.9391969379626,997.8290806820518,999.5868851511102,996.3800402189556,999.5760112561678,999.2004177695826,998.6276686818976,997.9810405530428,991.617949636359,995.7474582069799,992.434032239412,998.8722469932154,997.0707911441201,999.2277912340666,997.1371034321032,996.2560746042352,999.2195803993627,995.7912951017681,995.0054281134354,999.1358361495169,996.8472836143092,999.2733258699116
23684210.52631579,993.2322564376028,998.6422480532998,999.0019407774273,993.3110450945402,997.9094773342734,995.7463212264212,996.8660446970086,998.4701740867213,992.1089637154028,997.7797743144788,999.3628323203639,995.3655672575298,999.6370203118576,997.7954680794164,998.5417487495824,997.8824034239117,992.7695514277408,996.4184008146588,992.6375198364258,998.538224370856,996.896101801019,999.2676644576223,995.4492783797415,993.5532579923931,998.7676452837492,996.4277277494732,995.1308453208521,998.8432366220575,996.6416099949887,999.2317948592337
26315789.47368421,993.6619088022333,998.392030013235,998.8513540970652,993.9205157631322,997.9064230667917,995.3771478753341,996.6316696970086,998.0052397878546,993.7501925418252,997.8100640146356,999.4498736732885,994.7866076419228,999.7006845976177,997.0600742540861,996.9203784340307,997.2832806235865,993.2855800829435,996.0795000979775,992.8568197551526,998.4152320058722,997.0422282971834,999.2274043434545,992.1711484005576,993.9925525062963,998.5953780726383,996.0186837848864,995.0157920435855,998.6690956918817,996.3709572239926,999.4111388357062
28947368.42105263,994.8298455288535,998.5760634572882,998.6965529793188,994.0772255345395,997.7245908034475,996.002331783897,998.4308572066458,998.0168662824129,994.8365700370387,997.5442088277716,999.2428103999088,996.5196038296348,999.6456991496839,997.4946052149722,998.4268805855199,997.6637331310071,993.4658456099661,996.3911286404258,996.2272636012027,998.394984998201,998.0439482237164,999.3796410811575,995.6659733621698,997.491722809641,998.6004132722553,995.8935991588392,994.8909496508146,998.7600406847502,997.3121175264057,999.2434238634611
31578947.368421055,993.7895146420127,998.648073698345,998.6620467336554,993.920863502904,997.8825763903166,995.751051250257,998.3154879118267,998.0486879850689,994.738979138826,996.6640094957854,999.0068519993832,997.7367605912058,999.581473501105,996.4871372423673,998.1566459254215,997.88740097849,995.8353375886616,996.2733748586554,995.5309813650031,998.1349559583163,998.1405362580952,999.4175025538394,995.3865814208984,998.2728532489978,998.526322214227,996.8801249453896,999.59367571379,998.5748572098581,998.9034684833728,999.2133451762952
