steps,trial_0,trial_1,trial_2
0.0,0.0,0.0,0.0
2631578.947368421,0.0,0.0,0.0
5263157.894736842,0.0,0.0,0.0
7894736.842105264,0.0,0.0,0.0
10526315.789473685,0.0,0.0,0.0
13157894.736842105,0.0,0.0,0.0
15789473.684210528,0.0,0.0,0.0
18421052.63157895,0.0,0.0,0.0
21052631.57894737,0.0,0.0,0.0
23684210.52631579,0.1194618626644737,0.0,0.0
26315789.47368421,0.2654708059210526,0.0,0.0
28947368.42105263,0.5630268297697367,0.0,0.0
31578947.368421055,0.9092824835526317,0.1532175164473682,0.0
34210526.315789476,0.9225560238486844,0.7051680715460531,0.0
36842105.2631579,0.998329564144737,0.815840871710526,0.0
39473684.21052632,1.0,0.8866031044407896,0.0
42105263.15789474,0.8871299342105265,0.9623766447368421,0.0
44736842.10526316,1.0,0.9513003700657896,0.0
47368421.05263158,1.0,0.9264237253289473,0.1542711759868422
50000000.0,1.0,1.0,0.569091796875
