steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2631578.947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.83164982254158,54.888352666205016,0.0,0.0
5263157.894736842,0.0,0.0,0.0,103.76620390408593,0.0,0.0,108.86945983379508,0.0,109.66329964508316,0.0,967.0,967.8865943126731,0.0,0.0
7894736.842105264,165.00527506059584,163.4742982816831,163.13408121970247,922.3146668325832,164.15473240564432,163.13408121970247,796.6958102493072,163.984623874654,967.0,0.0,967.1701085309903,967.3402170619806,163.4742982816831,162.79386415772188
10526315.789473685,970.2268113746537,960.5463772506926,959.6804341239612,959.8144909972299,965.6804341239612,957.8659431267313,0.0,962.8659431267313,967.6804341239612,0.0,968.907245498615,969.907245498615,962.3608682479224,739.9415144563711
13157894.736842105,971.2835142183171,959.0,964.8351421831718,967.1340568732687,968.5670284366344,958.2527132747576,271.60662114785316,962.402170619806,970.8505426549515,273.024192239439,970.2989146900969,971.8659431267313,967.5670284366344,0.0
15789473.684210528,933.555471996191,960.3608682479224,972.6804341239613,971.0206511859418,969.6597829380194,969.3402170619806,955.2782635041551,969.9793488140582,973.3402170619806,965.3815194338642,968.0413023718836,969.3402170619806,969.6804341239613,0.0
18421052.63157895,903.0581095264889,961.0154004717798,973.2061601887119,973.0,969.0,970.7938398112881,956.3507184903048,969.5876796225762,973.2061601887119,968.8092402830679,970.8092402830679,968.8092402830679,971.7938398112881,0.0
21052631.57894737,970.907245498615,957.5463772506926,972.0,973.4536227493074,970.3608682479224,972.0,527.8004241689748,940.2464075484764,966.1029042590028,968.8144909972299,970.3608682479224,970.1753592451523,973.4536227493074,0.0
23684210.52631579,973.0206511859418,958.5309767789128,972.510325592971,972.9793488140582,967.9173952562327,967.4070696632617,493.48484840287404,938.7434426939058,961.0413023718836,971.0,956.1799066179017,971.4483720351454,973.489674407029,0.0
26315789.47368421,973.4329715633656,962.2681137465374,973.0,972.5670284366344,962.8659431267313,969.2373128029778,967.0,974.0,947.1232037742383,971.5670284366344,407.4262411270777,971.8351421831718,973.0,0.0
28947368.42105263,974.2474625605955,961.5050748788088,973.6237312802978,973.0,967.6135815226801,974.0,966.3762687197022,974.6237312802978,956.8305948104224,972.0,606.8905357297435,973.3762687197022,973.6237312802978,0.0
31578947.368421055,975.0,962.7217364958449,311.2571632617718,973.6804341239613,973.0413023718836,969.9173952562327,969.4021706198062,975.0,972.7217364958449,971.3195658760387,973.6804341239613,974.3608682479224,311.2571632617718,0.0
34210526.315789476,975.0,965.4742739352494,715.7599955635397,973.2628630323753,974.7371369676247,972.422821805748,971.7371369676247,973.5257260647506,964.4172194208795,972.4742739352494,972.5257260647506,974.2628630323753,0.0,0.0
36842105.2631579,975.0,965.2061601887119,973.3815194338642,949.1848056613574,972.6184805661358,974.0,972.7938398112881,973.0,964.1753592451523,971.4123203774238,973.5876796225762,974.7938398112881,0.0,0.0
39473684.21052632,975.0,961.597829380194,969.7472867252424,968.5162796485457,973.7010853099031,974.0,973.0,973.8505426549515,970.1032559297091,972.7010853099031,974.0,975.0,0.0,0.0
42105263.15789474,974.092754501385,961.907245498615,969.907245498615,974.8144909972299,973.092754501385,974.0,971.1855090027701,922.2870065789473,971.907245498615,973.907245498615,974.907245498615,975.0,0.0,0.0
44736842.10526316,969.180258288608,962.0,965.180258288608,974.0360516577216,973.0,974.0,973.8918450268352,971.9450555098684,972.0,973.0360516577216,35.15036627856614,974.0360516577216,0.0,0.0
47368421.05263158,973.9586976281164,964.9793488140582,970.9793488140582,975.0,968.1239071156509,974.0206511859418,972.9793488140582,974.9793488140582,973.0206511859418,974.0,960.0,971.0619535578255,0.0,0.0
50000000.0,972.0773540296053,964.1547080592105,969.2264597039474,974.7679379111842,973.9226459703947,974.9226459703947,972.1547080592105,973.9226459703947,973.9226459703947,974.0,960.0,974.0,0.0,0.0
