steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7
0.0,5.059422492980957,1.7345154285430908,3.4437360763549805,4.251049041748047,1.5486639738082886,4.3109211921691895,1.6124894618988037,4.591037750244141
10526315.789473685,5.304355291298841,1.7434052938683773,3.768838721342963,4.56759961418952,1.7538429091022147,4.712723542862621,2.0582508655101157,4.689751570799241
21052631.57894737,9.74756844925315,3.139844059403032,9.471107696655137,10.429742628306027,5.7213145080112815,11.951627803656823,10.040725150297801,6.997322933908315
31578947.368421055,12.692620111061801,15.346980181798715,12.373931191910648,15.16386858411804,10.497768570320718,15.848322132411425,16.95718835312822,12.138658139591525
42105263.15789474,13.286902949967295,28.4959184892909,14.538196937807957,15.046930689168603,12.482425042136555,16.166065679238777,41.636398632440546,11.94054210454308
52631578.94736842,17.717083010118237,71.17223295020429,17.161249254502543,13.355051375987458,13.03324526070083,61.96537644983658,107.90956828349019,11.948535912814666
63157894.73684211,46.8071954653204,169.3793121289018,61.98845556225643,64.44733210057647,16.55206842243754,159.25497813114168,168.2077979177154,12.638652659287043
73684210.5263158,116.45041641209102,169.03444062582014,140.60749980192273,113.94326403167435,15.717838761548915,165.45208438921338,171.1629913924391,15.623802505650266
84210526.31578948,137.998950780924,170.18239653407701,169.3358982240064,95.53505160603831,13.779410957794772,169.10166871316545,173.90820606032236,17.771520237203617
94736842.10526316,137.6329326834375,175.57541772896565,174.109938622264,166.42682287352898,16.69403069472544,172.90546407775537,178.52683735525343,23.485356062949943
105263157.89473684,165.91398566697112,178.1206885278225,178.89874286309833,168.47926882264358,29.994197284828594,174.59929220390782,187.94287477404788,30.005619981075917
115789473.68421052,154.40326221138653,180.19383832989803,185.64490825680815,173.20590989394861,39.50833191470839,177.83142299549732,203.26846438720617,113.54959209713246
126315789.47368422,164.57775071998054,182.78185190834168,195.92765579659525,178.27505617607335,36.00487933384249,171.66802740278666,223.6146963537565,168.08914307874326
136842105.2631579,179.20458272074728,185.63883944293303,210.38069750628645,180.70022899065157,51.15481376128887,176.25581460794916,247.67498257809896,172.29296917053472
147368421.0526316,189.90648869365208,189.9963464298572,230.65321079210233,183.8653829569962,41.1074928117921,178.71347675280558,269.0193471527991,172.68187359099244
157894736.84210527,202.84563291840607,194.5631032603847,252.44583545835727,187.48859309237915,28.99159234435067,203.17555328072606,296.16233817312525,179.9345353897919
168421052.63157895,218.17900257031343,202.28574881395144,279.59618951673326,187.6624409742963,146.54330244206332,227.97705554697984,326.1684524570476,184.34866374747574
178947368.42105263,239.1903356596456,214.2032823302987,310.0390618345249,192.90738362903576,50.35994461851598,265.60757729336825,350.928833211558,186.04725200362978
189473684.21052632,270.01252791756076,233.1202190298783,344.86900198459625,197.11022885965178,161.11678180866295,303.787977600527,373.02663047409453,190.38946817943264
200000000.0,282.16544607516965,266.07044007903653,372.8327724008184,199.76033353099697,161.54202120555075,342.6260581377305,390.0320884318728,194.12405028703967
