steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33
0.0,0.7675187587738037,0.7876787781715393,0.7628365755081177,0.752294659614563,0.7959772944450378,0.7632166147232056,0.8316107392311096,0.836035966873169,0.7134333848953247,0.810472846031189,0.7734972834587097,0.7668976187705994,0.8143917322158813,0.8079126477241516,0.8279849290847778,0.7046265602111816,0.7188460826873779,0.8093348145484924,0.7172672152519226,0.8242844343185425,0.785906195640564,0.7837837934494019,0.7803940773010254,0.7471234798431396,0.7670816779136658,0.8269463181495667,0.8358047604560852,0.8486144542694092,0.7486980557441711,0.8412564992904663,0.7894574999809265,0.8159676194190979,0.8140983581542969,0.8522983193397522
2631578.947368421,0.7847456294524682,0.8012124678554398,0.777611496326529,0.767679788051315,0.8067399653207209,0.7760342767268968,0.8440378572734736,0.8453650581198964,0.7254028404644275,0.8216094696614376,0.7865474859777892,0.7806087319603399,0.8248471396203202,0.8143556294387136,0.8370886922087082,0.718177212874658,0.7305819567772134,0.8194285072834512,0.7379711452493292,0.8325390074998037,0.8015589531868377,0.7965363512738606,0.7884142105457943,0.7605065170435591,0.7819929751395016,0.8334193053099693,0.8397838313650428,0.8515146201936956,0.7627155097326267,0.8523068581088614,0.7990914009983259,0.8307294977712445,0.8199617832291541,0.8580094257129712
5263157.894736842,1.1511727915547914,1.1033047027989107,1.107596766220411,1.0873228397673136,1.0410605286437646,1.070382493154992,1.1291122237978881,1.0646396468056836,0.9705725205982223,1.0765617480424137,1.052444333071921,1.0644393678118638,1.0760850880683304,1.0178478013181032,1.0545831894885151,1.0173051310728958,1.019988392639668,1.036875105917988,1.1396877572612472,1.037888627225234,1.1501167586829173,1.0685169259318437,1.0002365744604351,1.063657977424789,1.0955307560378216,1.0320108241635089,0.9602184774185766,0.9852430852964634,1.0658609089319055,1.1514838509786607,1.0454098286617992,1.12585591036798,0.9836188011971713,1.0356125604613475
7894736.842105264,1.822885191981962,1.811318848296288,1.8812733269793207,1.687317424041988,1.537189244243337,1.747366062788244,1.7539842198328748,1.5784491656210733,1.4082452826855907,1.7563949531460843,1.541696532320817,1.6149051036392894,1.7832502838655653,1.8819528579646776,1.7803177384255262,1.6459778241446847,1.7338009282138451,1.5398332263969294,1.6757436050482644,1.6532403813904653,1.8201644202765888,1.5847283527290532,1.741280899351525,1.914326511181561,1.6554412623142458,1.7352326102812783,1.502636524667729,1.7635424385479992,1.7178647195868109,2.158824846311666,1.873773461567313,1.719241449829653,1.6163781770924883,1.765598507478725
10526315.789473685,2.148395633957042,2.2931208479117573,2.4385337368185294,2.1753844839141516,2.0279008143818795,2.1113412727142613,2.013206412601659,1.7184894223661367,1.8509744707329865,2.5201029299301743,2.0320158941230098,2.1764792509175774,2.2762588780848025,2.4884080719409143,2.872810938475535,1.9753961124730883,1.8247607215501143,2.298009700990615,2.1805453821603944,2.071169114663908,1.8078614897236558,1.9020605610742898,2.272245689220417,2.862160613610721,1.9715947204377822,1.7802553344517946,2.0852704380466047,2.4241354845288803,2.259465919650183,2.5609092372327713,2.523335008089975,2.607326908919372,2.20707440031099,2.2016185528193692
13157894.736842105,2.5053554311468216,2.5307132425792824,2.47460889875943,2.3052734384497686,2.555828481098028,2.53401356126721,2.7642980341488688,2.438492957593865,2.14688284273151,2.878973915413863,1.8557352660529554,2.098698192151261,2.3750229284445914,2.789476380043036,2.9711056950997428,2.3204832912249866,2.4246022095232997,2.6731736829802344,2.6428839844268412,2.1165180683827383,2.315124432880101,2.30833380805055,2.1675323566100677,2.555611936341316,2.440467336336331,2.2231592944180827,2.0897228303571795,2.895752675116702,2.5635331666562706,2.290762237478254,2.2472377304210895,2.230821088409191,2.355010869734794,2.369250134490121
15789473.684210528,2.584311171329046,3.5955936942182465,2.8119002312584334,2.7227654408242996,2.477492027922464,2.7428719174565748,2.8595136940695984,3.3323156511865117,2.6716229328176224,3.2004023562340262,1.8273849165140603,2.1492262056021287,2.8533909339277166,3.3847727791194675,2.9250092594368375,2.5163834156762612,2.2297876115896096,2.0266616581397394,3.1742232703059456,2.284857927073423,3.035085592368602,2.713245906236316,2.776363357189537,3.168829588846425,3.199808158847269,2.7293349404940566,2.3253954784168127,3.2337434041891715,3.2331328540485758,2.7951529773385615,2.7320251826137576,2.605109996184284,2.6530493074844896,2.9602642947758895
18421052.63157895,2.7710301816893015,3.9559859530445594,3.669533953881356,2.8090231255189595,2.6367545931585843,3.64250736928176,2.8589167092298613,3.0739711560657215,3.4363433318128784,3.70608255668373,2.1905627919430652,2.7351181180676876,2.8697680649431447,4.078416845535504,3.727102784398644,2.9503589938839756,2.363878467560093,2.5416757536025263,3.9573593521548744,2.6130097337548266,3.5124875234550905,3.113880770561515,2.9880882475648973,3.6330292972031764,3.9689308268571444,3.018388973976617,3.332766011457277,3.7281195060659584,3.7992091387499984,3.757689139343943,3.569497378363721,3.50430798922134,2.9458596666067467,3.8929564860375945
21052631.57894737,3.535198303883756,3.9836375054353823,4.361733656479794,3.0502536964558913,2.801277560586951,3.8029376832391666,3.215908497510029,3.287345386891938,3.714251354832068,3.798180506479542,2.8836321934201137,2.9919682906532965,2.791510328918778,3.8186533794199162,3.8261319720844154,3.391338833481321,2.6976897724519726,2.977829993338714,4.880275204767398,2.5357875717169196,3.980139646534692,3.737019179600428,3.2820442194929167,3.414230182416056,4.429333548889678,3.2694822922710154,4.184972998807387,4.117310740879203,3.9970387492555908,4.256727618864451,3.9614324777688923,4.210274174045823,2.892356831797107,3.9383066191784315
23684210.52631579,4.002678077235183,3.9712206335206854,4.254453341968079,3.1798445984974006,3.384624312758198,4.265461549580799,3.354068080365782,3.066815130777626,3.5410171242326323,3.8480710659609523,3.415284213303637,3.4193365900103943,3.564913613419242,3.534747225288534,3.791858826361473,3.033044150281682,2.955816919966975,2.6784953520713257,4.503119245054164,2.9283924113334754,3.655627930671663,3.823412013264022,3.8267570322100846,3.4041619456819467,4.077084517606258,3.255578295830147,4.368329522968722,4.543025573338911,3.964629324729015,4.317288786459229,3.5919598896176375,4.3304581484264615,2.72641429615109,3.8984986922511484
