steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21
0.0,564.615966796875,544.3674926757812,338.470947265625,522.889892578125,268.36724853515625,882.468505859375,828.2044677734375,604.2342529296875,591.5654907226562,511.738037109375,531.8875732421875,542.1632080078125,446.48236083984375,589.7815551757812,526.1512451171875,226.1649169921875,609.2914428710938,546.188720703125,341.326904296875,706.3187255859375,563.7155151367188,404.636474609375
10526315.789473685,579.5173176804408,570.1438668561774,352.8074777456532,533.5887266007817,291.73899853411143,888.259609089994,827.3991309622318,624.9786719607184,602.800381883855,523.4079869297072,536.6571289223317,556.0140542673603,456.16462749952757,586.5832296177291,550.8390485982816,244.77795074620076,596.72357285807,550.5591034532584,361.82568483719206,721.8231671394734,587.7784556340313,421.7741754028606
21052631.57894737,813.8532822217968,998.0806404058293,588.1622045248168,717.1971132094841,685.427724298678,986.1400141963668,830.191658292781,967.4263835762346,799.9990518601647,718.9514735019108,658.6477961074613,809.5081203958005,604.3450616322395,552.2094077433245,887.0258362180969,579.8954519944838,425.2223932847092,636.841180744924,702.8275620947254,978.3097406609237,904.964193390512,678.693651193562
31578947.368421055,733.4321805631686,992.400430576623,636.807742209646,800.3056356343867,769.6243468760784,998.3701586388155,961.4841962144645,951.378659694809,900.7678840178532,772.7491671533796,990.9317510345966,990.6389525512909,531.0370127016323,708.5006183354478,405.11809527197056,777.015997762165,763.6869083730469,767.5320309096757,752.4991158142975,956.0722820081869,380.1654446472589,491.084224446411
42105263.15789474,876.3523255398399,998.3666235594868,995.2893157738398,992.530548472814,985.2866474802804,998.7013613253089,987.958514257151,791.566097012517,997.1744170208717,985.3852478896482,978.3236280418829,823.6639006509345,702.316529000565,791.2183564448951,904.8643310175709,817.7410897957651,985.7398381028479,912.4749536725623,995.9959601451155,921.2884370131505,991.9707266445636,710.6056955455083
52631578.94736842,950.9263212519008,907.8100652499872,999.5223217923556,992.8744853824129,962.2067297051487,996.3091629091392,999.644684546542,178.22462251782417,991.7979974150658,996.6072176637082,955.8685722143036,454.4872704727415,876.6326827745359,911.5139073052565,945.0707174777324,992.4029964124397,999.1748670585598,957.8182997226385,924.8840130881259,989.1629774991495,998.679905558557,936.7147577996069
63157894.73684211,985.4008032063698,766.1738797756445,957.7536484643692,988.3408888641156,965.1337326477769,995.4067081949387,999.5371600505057,371.39390829610056,996.0826405227349,958.1478024546128,968.9144321046048,969.2980702121502,992.6724875963956,916.8288578237524,978.1237255242393,997.8700761326132,999.2084232535719,859.9440351926058,762.2885820835912,999.6307572601905,846.141389531772,993.1808763237211
73684210.5263158,990.6235785535498,963.8777514719237,903.3313527625684,678.7441031292201,946.8551784246912,995.7066528371166,999.1048561940563,818.8089871053221,991.0166791101242,934.2537864005798,931.2274144405803,933.344415515909,989.9627530693677,967.5319630934591,992.5332698093887,936.8039775984439,999.6727450557693,901.1548983621466,851.744237785029,999.6619930947586,724.9317996888282,804.051605424227
84210526.31578948,983.0050810129688,998.9346386256971,965.4316276196298,553.4532313492161,887.6619195766395,996.3876860954094,999.01992491804,981.6767832050693,996.1600287125711,998.9621916345612,858.7291879601096,954.2475762591798,998.1305719756024,926.1411653185816,706.5454814321774,912.1203352566241,804.8248748726461,970.4160378051927,947.6766367328464,993.8159253141556,996.0375819668545,729.9580941596521
94736842.10526316,983.4904298207766,999.6078731614136,993.4199560041903,994.2453444882443,898.1531006328947,998.1952875223517,999.7303927367414,980.0529856427555,997.628403589666,998.8898480491625,890.6597592223054,980.5550420855551,999.5323432773104,908.5268751604075,680.153174835394,998.0788153906939,784.7270731391009,995.5153443119863,985.3324643101058,992.4035313324255,998.7771966008269,996.5096793861601
