steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11
0.0,768.06982421875,922.9847412109375,887.9360961914062,852.7667236328125,865.3234252929688,952.3377075195312,812.37158203125,870.6024169921875,936.7672729492188,956.4332885742188,820.2210693359375,940.6075439453125
10526315.789473685,770.3834552870563,925.0243166102267,892.2648343298574,859.2053066125537,871.0826920087648,952.626894098735,820.8659684152815,872.6098443986306,937.9391744022885,957.0810659578963,827.4344504371575,940.8992292704345
21052631.57894737,826.7607276142469,959.3666677270239,964.7493399427868,966.7374578407266,966.9437687476255,958.4934677519626,962.8170225940582,913.0748845979448,958.8190668388747,968.3558571896725,949.8820488281198,948.1937810063692
31578947.368421055,966.3909298226114,963.4322300601203,968.8318904597013,970.1766706292319,966.4645457271064,967.0430068426515,968.1946099360894,968.4859452929524,969.7188924625309,971.8811469982866,966.7255520957659,966.5627147213573
42105263.15789474,966.0179795822609,967.2993219889432,971.4991865131664,971.6723479742489,964.6099951168177,969.1525852561327,970.1635261308453,969.7569190016084,970.1893787734066,970.7424167450775,959.5478764947432,964.4321497107477
52631578.94736842,967.8909130562046,967.3113585509092,974.0534288871652,973.7563420790054,972.7679917858578,971.449791314034,969.9816397009133,971.0214632622423,970.8673570501177,973.0910089578986,973.2132537274149,969.9893513103932
63157894.73684211,966.7094419177549,970.3171573533906,973.772896501166,972.5842257817366,972.6291488808608,971.2871647990642,969.2784303621572,970.091461443835,971.9264522771095,973.7601621484492,973.6875321538164,970.6285911075296
73684210.5263158,967.8829574707142,971.6171812108018,973.247739554112,973.8288016169025,973.4763960234015,972.454937456057,972.4655936944848,972.2835866463812,972.5315654941543,974.9889707545494,972.5545246251072,970.3719334305158
84210526.31578948,970.0359051445514,970.0390568611695,973.8358351438,973.8970095114034,974.3532346331842,974.1749117341399,974.0922646892368,972.8702887920791,973.712418778121,975.4880065997221,970.5266018428961,971.0529505605513
94736842.10526316,970.7549786562735,970.2020361369006,975.3233905148968,973.8102534198695,973.8607678127751,973.362104482763,974.3254365668403,973.6443787509385,974.7061683114546,976.5568001509704,972.7183064022553,969.9301309364324
105263157.89473684,969.3269043107442,972.9128796334412,974.2518965854539,974.2262083935935,973.9244062811384,974.8087179267836,974.790826591098,972.5109096455112,973.7156499700203,975.8516126395592,974.1659603369864,972.7069678725959
115789473.68421052,970.0593128372758,789.9645623629114,975.1654402872862,975.3322665491593,974.6531089932305,976.0034587102583,973.8741739461627,971.3103484318196,974.9674150154531,977.2833368109534,974.4287070030981,972.3697980627459
126315789.47368422,970.9075316662934,879.066396899501,975.1709738121139,977.2180057972092,975.4898698534662,975.8173714053928,974.9649659226806,973.7122950197257,974.818887224488,978.1251878745007,975.0987744219085,972.1085068169062
136842105.2631579,971.1360735701722,972.1355736584214,975.1627379622817,977.0532260694002,974.7512586106884,976.3065223223284,976.1258947542169,976.2527792516507,976.0938740697924,978.0610275463384,973.0248437593187,972.231708259959
147368421.0526316,971.4899864427931,973.1773569422086,975.525867696284,977.9569952712495,975.9803026145185,976.4075109123193,977.2807201282469,977.4850157093143,976.0829225101629,978.6554166478134,972.7367360539054,971.3843302591356
157894736.84210527,972.215395901507,974.5421885826581,974.869289913336,977.4134022037078,978.4783039700621,976.7531792683284,978.2466384076675,976.1865106101181,976.420460737313,977.7179890897465,973.8201639741411,973.6816900970202
168421052.63157895,970.1898175184086,971.9260468469762,976.5454834253834,978.6029064569447,976.2628733088105,977.647956200914,977.7509479707628,976.4508916664652,976.0933137824991,978.5666508027391,976.5060324338665,973.1950342305149
178947368.42105263,973.0509958166494,974.4264454286845,975.5710362024255,978.6105362081131,974.3872457985402,977.82974333281,976.904769251056,969.9062029702842,976.5194499687475,976.4729530839378,975.3421069429852,973.2176450613133
189473684.21052632,972.9393304388278,975.8420336560199,975.5711903651335,978.5451058644667,977.8065752765149,976.8392355537811,978.6474097412379,977.0502866093802,977.7449592431166,977.2022044863397,974.4245282682356,974.7972266654228
200000000.0,972.8012938970014,973.7885818355962,974.8644350014234,976.6518737109084,979.2760980662547,978.2572253440555,977.8918248697331,975.7105300238258,978.0822392451136,977.2105640518038,976.8617748116192,973.1315643034483
