steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31
0.0,575.0576171875,491.3037109375,521.8662109375,390.5908203125,443.75927734375,606.931640625,707.61279296875,474.81298828125,595.30908203125,616.07666015625,477.18701171875,660.9951171875,501.314453125,576.64697265625,601.25439453125,539.8740234375,649.1533203125,510.599609375,485.21923828125,583.42626953125,608.34033203125,477.326171875,476.52783203125,507.5439453125,479.92822265625,501.5146484375,624.755859375,646.69677734375,670.68505859375,510.8857421875,425.4912109375,524.21142578125
10526315.789473685,583.1469921590219,502.5901517115141,526.7335188038792,404.5345423967885,454.47392752824396,617.6258024773109,712.6041936795137,487.772273691077,602.7349672832647,622.5318137668177,487.48572107299213,667.2474086225197,509.24418522710613,587.3375352069612,608.8576146043899,550.9285307538146,656.1796830869448,520.8000854825049,494.8965697447019,594.4760146946788,616.5712426164474,482.7315476436034,489.2009175900277,510.6268855673454,489.70824496303567,516.1247673695108,631.2746375630767,653.3933056569826,676.9955202800085,522.4575522045019,435.2790132731282,538.3450248683919
21052631.57894737,722.7290583238047,701.1134139533849,619.2587808862618,649.0227555832374,648.9201628957098,803.5143247430015,809.5018224135,712.2368937938828,740.0880051583795,737.4155253941333,672.685748750153,782.0628856516281,657.200995004078,770.1898346581287,740.3753068506553,746.1527258907329,779.7404577276383,697.9741740028613,668.9665807634179,785.6247661041091,759.9486396609911,588.8841569007599,708.978076884621,580.7285533175905,661.8966568790975,769.4326279579437,745.7766312945253,771.8263412750329,786.1225452026832,719.2672475540077,611.5739697115573,784.4688801752233
31578947.368421055,766.0593412404576,796.0050977181199,722.3657864454381,759.1787778941548,779.364122512268,871.5908681639675,920.5086065884112,793.1829159596621,857.1489982367223,801.8723427621942,784.906664844365,874.9169609764607,798.8565272281045,822.034517942043,785.8968002855613,840.5956934178635,837.3719785035152,769.7104021598097,784.0345162486766,853.6326519207942,813.7019981981315,733.6234088049702,797.2762332160718,755.4472906279102,747.1333166265092,854.5276088807061,798.8017931882695,829.3939247501194,830.2164198989022,755.9309015643894,731.2143890732214,878.4235237391041
42105263.15789474,794.7616232716146,856.3291087375123,803.280252641588,831.2490745079484,800.408570440192,901.5369408625975,931.6816468648303,858.1535154168296,907.8721364251135,835.9985130975781,814.3951938185335,917.7282682614314,886.6401249999154,887.5317497464758,821.1724715510234,876.6090549405592,868.2807300493657,842.6336158107853,850.8764425948716,909.1213815218854,837.2585091894683,830.4945080035941,890.0877981635011,896.5515217133836,813.4076628698207,884.4582596036536,832.1059607825451,853.2256653751363,893.2769054402274,793.4738032164006,814.8278139383839,919.0388682780174
52631578.94736842,834.5133606403488,883.7485892158466,871.4647819368463,881.6640538601333,826.4523093231497,913.2424030885142,924.7208993190543,889.1250957742623,928.7689225627445,863.3863060560253,863.6329280266801,924.5878963391207,916.9711041305204,904.0665349471602,842.66976183075,899.9712016787225,887.4842738708961,874.8479473914466,874.3985878410762,921.6284817988852,868.8335104266032,866.5986831432565,900.6176286192812,918.4500034403603,865.9080985351943,906.356460234465,857.8870277153818,890.2513684777342,914.9605373543716,876.2900147002159,861.2552174716114,923.191667782633
63157894.73684211,868.3899606350717,888.8877103071134,886.5399828908186,901.9509097070245,880.4755641773467,921.0590060094057,922.1106356676265,893.7637832329874,926.0966727608129,885.8128408474275,893.0073983332456,922.4261353696152,921.1174286950658,916.4670752369466,862.2007393401085,901.464213542991,897.7973652044492,885.6561272269801,897.5317281923795,921.4801821616218,885.3546527904817,877.5082796392678,899.5169205493875,920.3850337554213,890.348116275016,910.0057751003064,873.2128277009874,894.8751152281616,918.5925691081546,891.3577864189888,868.9065072807249,920.9483552282867
73684210.5263158,884.090806412895,894.9436923156485,890.8159053622851,901.5720004744807,900.242104362583,914.2629985941414,923.0965665833111,895.092232014664,924.446960675089,891.0237861458945,892.6156967445754,914.2471233999299,919.2888444018166,916.6486457906601,877.6310830420074,912.4637806646712,894.613750661179,890.3800290945164,894.1994667687244,916.7939070941999,884.2442765962384,885.4927767241101,904.342494253967,918.5498887231145,889.9658314633567,909.79015015367,877.7132936646734,907.6434239733583,920.5782982913411,896.1768491393641,884.2021898087372,924.582789993022
84210526.31578948,889.8991353148568,889.3863953989298,885.3601588410354,901.0793565871643,896.6599709888575,905.7097980995918,918.870846270194,895.7293883558785,912.8863200877182,895.3206428253089,892.411738894983,910.3063944555055,911.1463110863007,911.3128774014206,874.4810333780305,916.2547266318197,897.581570094312,886.8669594212582,883.2466334187093,921.0230286194017,883.3113453196687,883.7169871766151,903.8525384390454,911.7213212961635,896.137693093424,908.6143304396865,885.5403674434757,903.6526745825263,914.7441982998412,898.1099250032631,885.0875377285183,916.2886179662477
94736842.10526316,892.9052930987773,880.6630368364815,885.2161160255073,896.5015324146134,887.4670048209108,900.610163065205,907.3392819314782,898.5218275379276,906.564659035437,891.8528446464327,890.1573142860075,909.8976513778074,903.2563206191869,907.2644692893834,876.7821026825839,909.254036113496,901.6298288902748,877.6510872338947,883.1561098085546,910.6180217919917,883.5138025178143,864.7512683617441,893.0655783259638,908.9689976066103,894.1559876286092,908.773488499121,884.4042459670196,898.3888212624018,910.6987811772777,892.1340060062356,886.8301708506746,914.009726667008
105263157.89473684,894.079124326521,872.7104300924285,880.6036475411413,897.2234766450285,885.9838731903119,896.2351435822463,899.7121210917211,895.7568627275589,899.8416889011035,888.4548719834092,879.9132200172403,897.9918624846229,899.0219240135764,904.9658904168084,873.544032823346,903.2625727164778,898.032749094131,874.8290787641362,881.3434662594359,904.2615436649058,881.910020241777,850.8344080283041,887.2886695782564,902.2772277530871,890.0903324460058,903.2080376802058,880.1782749947419,891.2407823969453,906.0890829186691,884.856892057403,886.310783597571,911.9159281669891
115789473.68421052,892.5741000690618,865.7714817015418,872.2202030245287,894.9498741871103,885.7638351593652,893.8624031140864,896.3147978901533,892.217896513001,896.5929706274968,888.9558435833685,875.5697065667763,881.5436589539546,899.1265734252507,900.5875567636991,867.797719959407,902.2360702855435,888.7629343016987,867.3374257589642,872.3020410498093,901.0127698206176,884.0252893175775,852.9216386670881,882.1371767355795,896.6795739625629,888.0902713448057,900.1209291751364,879.1047411057427,881.287838403538,896.5067464136351,876.1833526685298,877.005071157894,906.441933935699
