steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25
0.0,-2.159330368041992,-2.2802577018737793,-2.240790367126465,-2.2389638423919678,-2.3453829288482666,-2.284769058227539,-2.2502028942108154,-2.2999446392059326,-2.317664861679077,-2.225057363510132,-2.453486919403076,-2.1761653423309326,-2.1867685317993164,-2.4289422035217285,-2.146899938583374,-2.215982675552368,-2.2128825187683105,-2.450859546661377,-2.344484567642212,-2.2810018062591553,-2.2529549598693848,-2.1620302200317383,-2.3052942752838135,-2.224855661392212,-2.153093099594116,-2.350388526916504
10526315.789473685,-2.068457300348918,-2.1221017817643513,-1.9713675416509395,-1.644754527529464,-2.3306587786772326,-2.232312853747032,-1.8663800581186811,-1.6953103820312188,-1.8137205259963465,-1.7900313527892158,-2.132283549359161,-1.6230418443327659,-2.133523810699381,-2.3672502024922846,-1.7623971773310205,-1.7258952184202316,-1.7550304819290572,-1.92984752665942,-1.9328925194640556,-1.7492796333611185,-2.1814550343480725,-1.6904774221857373,-1.76750855538491,-1.7423915477602423,-2.1332634880018504,-1.9205196269999392
21052631.57894737,0.949985274048897,1.8494493697306864,3.692716677096567,8.865242474162926,-0.356055105325618,0.3417384066661555,5.505818173856865,8.90446893749578,7.342361775595808,6.286883797359826,4.328096746308394,8.264151387636414,0.3379195452193091,0.33684894569293067,5.558498743970536,7.2157888955196725,6.7146651230035275,7.5192486145520725,5.896578966761189,7.833363508594086,0.6510423943597106,7.098386353650582,7.942629638004151,7.240387518567722,-0.08758651709681864,5.9532907192990026
31578947.368421055,13.38149986149862,12.94533101247412,13.511845280359553,14.211795283414403,13.70239473562533,14.143759815068787,13.547777545303004,13.63808403350671,13.800958939698987,13.313064071499431,13.526435727550238,14.011483616244636,13.436275248157784,13.877805448111426,13.15761426353822,13.888126995840171,14.088868884816044,14.068932754771883,13.996289435874703,14.076504861435485,13.950919473007158,14.843310445108532,14.38508330158363,15.09200818610695,13.729762340913892,12.264227874448054
42105263.15789474,17.25431840515946,16.408701513901644,16.89610239310278,16.997024250472187,16.86735027062596,17.23095935661542,16.111141276832186,16.89957311301598,16.2770619581033,16.323073668586,16.420921618278832,16.486182069060217,17.136457110313994,16.60488923525546,15.72672024740737,16.807042102775746,17.941303957532316,16.571476134463857,16.675526150458406,17.027864449448533,16.746476321194805,17.16274729548564,17.265963939088202,17.488851828918563,16.1170737459492,16.16674017197249
52631578.94736842,20.203343625425507,18.815815330568153,19.5177224411415,19.22343794965905,19.433250987489508,19.857870237829573,19.929450281650613,20.263075277905838,18.22371431298224,19.658346322047784,19.232708998855173,18.90415344547759,18.71674161082923,19.391129150269474,18.93459241269698,18.996950294476754,19.84096725033777,18.173916930085117,19.226164310762965,19.659870250614933,19.367176146837277,19.45220138346699,19.649954068724718,19.722108264022875,18.310966951834487,19.292846536418615
63157894.73684211,22.125451450801126,21.490471236995962,21.707929027852426,20.774706804376727,21.810209311266274,21.43940351056219,21.648620886155445,22.019431948011686,20.12797323222223,21.86269955169874,21.247354748960678,20.57794267233265,21.040712607585906,21.25924307895293,20.87449526498894,21.11363853216997,21.653263578248158,19.85499201823346,20.879571781976153,21.518268708026145,21.72073245812156,20.94936870568925,21.128043455647052,20.892398038595257,20.857605154061087,21.938628038520463
73684210.5263158,23.245322335821026,22.684091256389657,22.69256336102133,21.787643717292315,23.203298110318812,22.607257335449354,22.666282885168727,22.582697621704057,21.897379509418418,22.952667003760624,22.015480451182647,22.05243993749187,22.65529735929686,22.587767526388706,21.9067621618726,22.46919306022453,23.10871660246042,21.578513361714844,22.43359317785836,22.70144771218527,23.30244531789459,22.35216526364665,22.30704664631935,22.13888093960727,22.197219402604116,23.22978811904045
84210526.31578948,24.042212098960732,23.004340432893866,23.23971836673421,21.986395248126787,23.66936616632582,23.057908028446736,23.122625184975504,22.790687722430004,22.787846577836206,23.65701658161063,22.891249105458115,22.775894536701266,23.085789938547606,23.334224501227407,22.740188014432995,23.275093667766395,23.707774022072968,22.02740070620072,22.862743097411627,23.41750570991363,23.583147275398314,23.194395090940915,23.079712164699206,22.812945672060643,22.62601899952109,23.63132531131899
94736842.10526316,24.365714167959347,23.564176658952707,23.62542814521991,22.38457974930322,24.271277782380828,23.450592635101394,23.411040536605256,22.917086805152472,23.43216427084358,23.336593389351158,23.49498136257469,23.243796128248203,23.304390634742884,23.553175146410297,23.0265574881193,23.401231945706453,23.91047015198999,22.474362786389744,22.714421271720585,23.582287289331205,23.750217674098845,23.487185074553057,23.80664392050944,23.33629770332901,23.13094185793726,23.748421040061768
105263157.89473684,24.167688127627745,23.747492420881823,23.801332240227683,22.830879106240506,24.267906086060147,23.375822849901926,23.71849195049286,23.05442460348773,23.432432519968525,23.56482101495989,23.624206624398848,23.56347166599288,23.171553091958703,23.927150778121565,23.47319984667189,23.558779731176152,24.117576466919726,22.93295466658399,23.382988945609398,23.458563291134926,24.019301148239844,23.791868337159176,24.19200741310818,23.21274123891899,23.382647491733536,24.13925114009849
115789473.68421052,24.63710127810114,23.775250984675708,23.918378215283155,22.99860903732685,24.159798213479384,23.654367340816354,23.966283918686024,22.979247015820935,23.555208891655973,24.341240095139746,23.887867076549462,23.701456746117437,23.162452256482435,24.025321096042557,23.898572886667093,23.800921491927717,23.665151510960385,22.934448767448274,23.702409812680077,23.571383102443534,24.56578539942399,24.12632854478924,24.47975021411363,23.263650699572796,23.53639832710708,24.11284270889314
126315789.47368422,24.708269524235803,23.79893733946983,24.048841196971424,22.783869853186474,24.347221462659725,23.9183651405771,23.79870938538597,22.982047011337947,23.166861955231244,24.46122083247451,23.879193083318647,23.537900567405607,23.544708076977994,24.189651632800164,23.858459358771754,23.845597525898604,23.69830867476823,22.960247245397923,23.720574205973474,23.52992267479444,24.638345388308622,24.200866768853817,24.967092445971563,23.37099011642781,23.75809524815086,24.05170286395213
136842105.2631579,25.008671448759507,23.640475943364677,23.788019987715824,23.167875767713852,24.40679280356171,23.855043693381127,23.83622111738182,23.39807028938446,23.420425221081462,24.14565594166703,23.869700300174447,23.84837487721274,23.90523006323302,24.00720022631154,24.176737328139946,23.82346075288745,23.387629069501426,21.956908425636115,24.476961093931525,23.68826807205181,23.86936136537394,24.371127207895064,24.971602245231374,23.171104761851833,23.299551405502775,24.0306250856534
147368421.0526316,25.20355260825182,23.88904265550654,24.193771205326527,23.051393969619124,24.366222509954362,23.868570146674596,24.219035007627138,23.743627044354202,23.554057802458054,24.508988020018034,23.85178768588359,23.644133544467657,24.086016365644262,24.20888254031993,23.93573516570135,23.414919548211333,23.94157179920751,23.425339582368444,24.717354672323715,24.108510105398555,24.764878168113924,24.937955422352722,25.50570850191932,22.999144029305665,23.15894856717737,24.515843909450517
157894736.84210527,25.004436473369886,23.82856196547933,24.39767524521086,23.220486400700548,25.19674759107923,23.935142252872854,24.308653058793777,23.763705971106432,23.58265573583502,24.35866349184282,23.9347856279638,24.012875029461206,24.502589142672367,24.618482308544817,23.79997164911882,24.30614396103676,23.99258150786698,23.278086903342498,24.618603448933015,23.86192760923542,24.884380933970544,24.65280660717565,25.515976595983858,23.77592235235523,23.695969254340863,24.534993556784748
168421052.63157895,24.865111685112904,24.491525698484146,24.928574560256546,23.12587277529312,24.60064235247073,24.508351397563878,24.413178135483548,24.09126774104018,23.426224787066847,24.94058125649793,24.095136425749416,24.36626851872394,24.481332163896585,24.899318103067102,24.32025488542388,24.055311245105933,23.983608143233855,24.00362913033969,24.61382064165501,24.55032990612812,25.462775202091382,24.933373156759547,25.46195642299269,23.60876639587727,23.028676494667074,24.58828765294228
178947368.42105263,24.799323437167875,23.670296879185987,24.572696954801348,23.34274350806885,24.276813157408437,23.92788212967732,24.40919401544634,24.294840016662867,23.70336185181591,25.08384090509792,23.46351356459704,24.603706177055752,24.44881117873802,25.01769685962978,24.548711782940497,24.265003120903327,23.77904780852477,23.881901067998932,24.46409210710273,24.766034883924263,25.224530012308108,25.399220795909827,25.894358563858635,24.16229634971933,23.76164041951278,24.43907697857396
189473684.21052632,25.050238444647878,24.289590816532062,24.93824741180336,22.70997001097597,24.909045009257227,24.63018978347904,24.82374732801046,23.524362069325022,24.467722624571287,25.182412478309175,23.97061709910012,24.17282380092466,24.749373489954714,24.916560308053224,24.707279825495387,24.07126716433552,23.36569957565155,24.31244249876145,24.711243355342308,23.914050201526805,24.74659624337696,25.236469745697903,25.735452412547662,24.181359831068324,23.813878075000403,24.71898599290947
200000000.0,25.558478089735697,24.18287915040396,25.361443881239545,23.606110507426294,25.53124145977199,24.71516331206811,25.225527872674558,24.801126401969476,24.014017435280902,25.581811978138592,24.321654692978452,24.65639975196437,24.891998193863976,24.753427652838198,24.78056474824093,24.224052178232295,23.83254305292901,24.51352782400423,25.281928348011878,25.038839487751062,25.12212909591433,25.052820442636545,25.68874382492351,24.58761484293561,23.943995620369126,24.688313970440312
