steps,trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28
0.0,7.537685394287109,11.240537643432617,17.32480812072754,10.869394302368164,6.841449737548828,13.172796249389648,12.706838607788086,11.333276748657227,10.114740371704102,13.662346839904785,11.90518856048584,10.132837295532227,7.71273946762085,8.287958145141602,8.774795532226562,12.441150665283203,11.525575637817383,8.534353256225586,9.39694881439209,7.1390581130981445,16.536788940429688,11.219094276428223,11.19560718536377,10.94119644165039,8.95341682434082,9.603621482849121,11.532695770263672,10.176681518554688,9.674337387084961
10526315.789473685,7.813334143609634,11.848128954531662,17.91908569307869,10.861664780552326,7.104716910998701,12.942714031037573,12.495213625343759,12.404129215291704,10.463651131394828,13.57740748600668,12.208239859266728,10.304883317162806,9.846386988971053,8.47421746053978,8.97276122999117,12.570793658691017,12.308280326085491,9.005396819949523,9.850780351311897,7.392980783628274,16.22380614325332,11.271307456399988,11.410667132305038,11.141454855599273,8.954436590410047,9.845350978449709,11.886585635935418,10.56857689433935,14.426778755839555
21052631.57894737,14.413292794666381,29.934812373639065,31.64249452530636,27.471195753674106,11.970320260239935,9.722729464136375,13.061309817094884,40.62191107520354,16.820233565876443,12.937640950909282,17.405921737862094,13.242962247121904,60.307086739616885,12.363114148976896,12.108092969598202,22.049982228066128,27.386470730666723,17.455159916091,17.71230299883313,12.116119486452636,11.388000420183769,13.743064298813033,16.07740554780057,20.572546553423948,9.654102747155731,14.023824749431906,17.60178301091257,31.516223819322704,101.5169439903587
31578947.368421055,36.519019616086695,88.7234506069004,84.33242169513765,162.03787497627107,15.296537217408046,16.442550783933058,61.162063790882584,131.35719268127164,37.93648316204509,28.55764180904261,28.885373269628307,18.004701796805602,179.31759351169964,18.250834208668063,17.339489816123027,93.37344597814571,54.30212416126294,22.619706925799314,42.52585838294986,32.10512101818446,40.32584791814969,28.00638196413042,23.78222476052239,80.85204641970904,20.76130458121537,16.839996679675693,16.046546291580572,122.23982890272237,166.11816860446476
42105263.15789474,91.92900433335609,84.91538563857779,201.7915965490394,184.90845730793444,14.709758963631957,32.36334087982402,155.74558282459873,183.78705747503983,132.1824706282642,88.46148235538661,94.89522098083246,50.04150971076826,201.76569855295722,17.208643123775804,57.09971894559108,163.25570396141993,132.47987478855907,40.66907459386003,156.61529480387298,135.1229645951633,169.6696081011249,54.05882880900706,18.245312218593014,149.90527136157425,81.45486527516243,53.684154059335484,15.644300272094906,51.98694406569501,179.23048306403066
52631578.94736842,178.80746711452088,144.14686889484153,243.10129806622243,211.03578904072992,18.633272451611745,85.2738788117683,186.53990726276118,224.84694184086328,174.43568707325616,166.09076407287588,160.30544054466932,115.41865902210371,269.4324425217435,24.098158230788364,113.88419207753071,155.738139737965,233.2068258859114,147.62076280573564,175.2869818213904,235.5192801562703,156.1779550391551,137.46092881000192,53.98491546421613,177.32630178047515,197.4190872897732,175.36253221679758,18.952461937236034,182.99713043554834,209.94068339644542
63157894.73684211,196.39716306213197,179.64911277596312,257.51840234397184,257.7639929226231,65.4220872189995,177.14971403055245,129.56725245152813,303.9076036569815,175.554063137631,210.08305562747807,208.65142181722084,190.51578179175175,350.9522886083067,43.56428172684939,208.86689097407455,148.30202817471078,251.6567299347835,289.5756125476552,181.69040420857823,303.6891682182653,134.61085291590723,207.90922389342515,158.49782402388277,183.2857683801255,245.7130283538325,248.3765808654294,35.16247268913734,205.14178127917228,248.32970449485276
73684210.5263158,224.1853627124982,188.82806991721785,210.08489803024608,315.96666719642707,169.30642694003694,127.52763014872889,145.38922577324502,390.15933465586147,181.84797097581577,256.45809651713137,275.6199276207887,234.6328322155159,403.5160176489822,90.84897790462236,194.689492064541,206.4239054909621,228.52765486573085,331.25123963932253,187.93334671244068,370.56176561026365,180.7174326953713,268.7756234179161,164.98957216487864,208.99126269129673,291.97450802118163,300.9021672816983,114.65313060788077,256.03000469790607,230.45674932362135
84210526.31578948,267.4009991788468,202.1097551990414,267.08578719260623,343.9910676571801,183.67547488179565,128.33207953455053,172.2973681252419,449.7991760926234,208.2916378103135,469.5037873372477,333.46451330977465,302.49338625540696,453.9662073114242,180.46191987799807,110.32679222214585,252.12622568052564,309.5299499414634,388.75565764844583,210.3031863192112,408.1071962775286,137.22482834331214,328.5423549225456,98.94794999983499,211.48912165237596,283.456922438006,372.7114952284213,229.30460052807246,310.0926726590894,203.23164048947785
94736842.10526316,323.9592903191198,242.94688300734742,359.75069469766606,354.4981371070209,201.0068069852868,283.36917713185426,226.87985309141163,500.4124528040021,251.33538287993613,521.9698268637433,387.53200367745274,317.86266621823455,493.76438380542555,223.33605001227016,151.62977813062494,313.14072334081186,456.4518780739684,448.6041478073828,256.7711680298284,440.3761944143396,142.9623890691269,406.9192374626025,98.25477242313966,167.1625532770421,387.69098833137275,447.84891248500577,291.9194351391779,369.67454471300846,307.91134812148323
105263157.89473684,367.4490358363889,289.0038764356246,452.7495481816025,367.33806491409973,223.50850330974257,325.2927096743663,314.8765588767641,543.8301215383154,303.0281529340717,557.7690589444459,492.561498433269,323.394994349691,511.1163745174117,247.33767767494075,188.30473526371154,381.48125617870664,512.6896345030898,514.2338714441104,299.90158791753396,472.0423609713438,139.0579193279849,481.51054358201674,196.41712661991488,189.63272202700128,424.3735545470774,501.7065576227418,338.52157038532795,425.0858257092597,429.5650888841568
115789473.68421052,399.09713660547936,312.22271249028455,515.7831206950784,353.0811351826647,265.5193182917678,372.2661388287749,294.3798907543649,571.2865676658636,358.8719952106476,586.5190444017381,520.2084164807671,307.64011964449594,526.5321340022655,214.12455989424544,257.195089398989,422.8008829623543,558.4111950144874,580.5813787812341,335.3659983676061,499.0469224270526,100.35217665470208,529.2913568379806,223.7311772834561,330.5164885078853,486.47359497857553,549.7961400535959,400.40498789360646,453.2160204994877,453.94292741807544
126315789.47368422,431.081269745021,399.34491433496305,562.8243603111965,400.5791533056059,331.9914130021992,408.1372451237364,242.0054773856728,633.9535075052954,420.8216173305407,617.1965386174062,565.3819246635544,322.4137079880839,545.6958670985996,283.57627470935824,314.1236895194014,454.30390835964124,603.4184480116309,625.5777806443191,363.4940101634763,518.3162601390374,99.00530926969904,562.2633853183229,262.9893055444279,466.92507727456564,564.2702731201193,569.39145213283,469.84727737381854,488.73309291300683,477.26112481134425
136842105.2631579,456.28194704412425,458.2850886490867,603.5169283567703,368.20871892323777,300.79187114582163,440.9408095804278,268.67809943466807,708.6287279901743,482.51790188900986,649.7746276573131,609.2237853049571,429.7345362587155,551.0786227658184,427.1786450183954,295.14491973194055,476.9410024138369,620.3322299654465,651.31208669677,384.5545548996437,546.7868670822842,138.20289262150965,569.6674292338522,302.0491743933957,535.5808473704925,568.5312283630186,590.633889181462,535.4931336728821,520.5794110940434,499.96198544715253
147368421.0526316,478.7904826769208,496.2577425114336,628.6238142602001,445.79117597833573,431.6086864098289,464.70212506026115,196.58788668680052,746.0634725344809,549.7716791286364,674.3957775573651,629.5035226827183,540.2828276286166,561.8405615593258,491.5069864184243,468.07012811889297,500.51088829004203,642.3451429516325,678.0479702110766,406.6010497035743,580.6488493030422,175.5439335723663,611.612594067555,339.6447165619964,575.7239579480771,594.2156346544334,614.0893762686246,580.6236047989114,544.744012733906,521.3072877465193
